GeneID	Length	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2WT_INP_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_INP_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.1_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.2_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.3_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_J2A_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_J2B_.bam
WBGene00165786	21	0	0	0	0	0	0	0
WBGene00050438	21	0	0	2	0	0	0	0
WBGene00165334	21	0	0	2	0	0	0	0
WBGene00170165	21	0	0	0	0	0	1	0
WBGene00167746	21	0	0	0	0	0	1	0
WBGene00046263	21	0	0	0	0	0	0	0
WBGene00165672	21	0	0	0	0	0	1	0
WBGene00050626	21	0	0	0	0	0	1	0
WBGene00004816	655	1	5	1	1	0	1	1
WBGene00047539	21	0	0	0	0	0	0	0
WBGene00046151	21	0	0	0	0	0	0	0
WBGene00049636	21	0	0	0	1	0	0	0
WBGene00050774	21	0	0	0	0	0	0	0
WBGene00169130	21	0	0	0	0	0	0	0
WBGene00174132	21	0	0	0	0	0	0	0
WBGene00169191	21	0	2	0	0	0	0	0
WBGene00170862	21	0	0	0	0	0	0	0
WBGene00165657	21	0	0	0	0	0	0	0
WBGene00013654	2928	2	8	0	6	1	17	3
WBGene00047799	21	0	0	0	0	0	0	1
WBGene00166533	21	0	0	0	0	0	0	1
WBGene00049303	21	0	0	0	0	0	0	0
WBGene00047900	21	0	0	0	0	0	0	0
WBGene00046727	21	0	1	1	0	0	2	0
WBGene00050546	21	0	1	1	0	0	2	0
WBGene00167975	21	0	0	0	0	0	0	0
WBGene00169291	21	0	1	0	0	0	0	0
WBGene00174100	21	0	0	0	0	0	0	0
WBGene00168203	21	0	0	0	0	0	0	0
WBGene00174141	21	0	0	0	0	0	0	0
WBGene00046371	21	0	0	0	0	0	0	0
WBGene00047828	21	0	0	0	0	0	0	0
WBGene00170666	21	0	1	0	0	0	0	0
WBGene00174199	21	0	0	0	0	0	0	0
WBGene00050324	21	0	0	0	0	0	0	0
WBGene00013656	1302	3	2	1	0	0	5	2
WBGene00173929	21	0	0	0	0	0	0	0
WBGene00174950	21	0	0	0	0	0	0	0
WBGene00172310	21	0	0	0	0	0	0	0
WBGene00013657	1040	1	0	0	4	0	10	2
WBGene00174493	21	0	0	0	0	0	0	0
WBGene00170231	21	0	0	0	0	0	0	0
WBGene00172744	21	0	0	0	0	0	0	0
WBGene00046228	21	0	0	0	0	0	0	0
WBGene00167982	21	0	0	0	0	0	0	0
WBGene00167390	21	0	0	0	0	0	0	0
WBGene00168584	21	0	0	0	0	0	0	0
WBGene00045594	21	0	2	0	0	0	0	2
WBGene00165860	21	0	0	0	0	0	0	0
WBGene00171173	21	0	0	0	0	0	0	0
WBGene00165142	21	0	0	0	0	0	0	0
WBGene00172350	21	0	0	0	0	0	0	0
WBGene00049719	21	0	0	0	0	0	1	0
WBGene00168425	21	0	0	0	0	0	1	0
WBGene00170352	21	0	0	0	0	0	0	0
WBGene00165537	21	0	0	0	0	0	0	1
WBGene00172783	21	0	0	0	0	0	0	1
WBGene00050224	21	0	0	0	0	0	1	0
WBGene00173573	21	0	0	0	0	0	0	0
WBGene00046414	21	0	0	0	0	0	0	0
WBGene00049494	21	8	22	6	1	3	10	14
WBGene00170425	21	0	0	0	0	0	0	0
WBGene00165350	21	0	0	0	0	0	0	0
WBGene00048554	21	0	0	0	0	0	0	0
WBGene00168435	21	0	0	0	0	0	0	0
WBGene00046892	21	0	0	0	0	0	0	0
WBGene00168898	21	0	0	0	0	0	0	0
WBGene00170838	21	0	0	0	0	0	0	0
WBGene00166794	21	0	0	0	0	0	0	0
WBGene00173452	21	0	0	0	1	0	0	0
WBGene00168882	21	0	0	0	0	0	0	0
WBGene00046725	21	0	0	0	0	0	0	0
WBGene00169272	21	0	0	0	0	0	0	0
WBGene00050233	21	0	0	0	0	0	0	0
WBGene00048734	21	0	0	0	0	0	0	0
WBGene00048251	21	0	1	0	0	0	0	0
WBGene00048247	21	0	1	0	0	0	0	0
WBGene00049629	21	0	0	0	0	0	0	0
WBGene00049992	21	0	0	0	0	0	0	0
WBGene00046057	21	0	0	0	0	0	0	0
WBGene00166039	21	0	0	0	0	0	0	0
WBGene00048473	21	0	0	0	0	0	0	0
WBGene00048743	21	0	0	0	0	0	0	1
WBGene00169488	21	0	0	0	0	0	1	0
WBGene00048847	21	0	0	0	0	0	0	0
WBGene00171317	21	0	0	0	0	0	0	0
WBGene00170279	21	0	0	0	0	0	0	0
WBGene00048020	21	0	0	0	0	0	0	0
WBGene00165185	21	0	0	0	0	0	0	0
WBGene00049404	21	0	0	0	0	0	0	0
WBGene00166597	21	0	0	0	0	0	0	0
WBGene00049563	21	0	0	1	0	0	0	0
WBGene00165259	21	0	0	1	0	0	0	0
WBGene00048242	21	2	0	0	0	0	1	0
WBGene00045622	21	1	0	0	0	0	0	0
WBGene00170060	21	0	0	0	0	0	0	0
WBGene00046832	21	0	0	0	0	1	0	0
WBGene00174445	21	0	0	0	0	0	0	0
WBGene00201328	150	1	7	1	2	1	8	7
WBGene00166150	21	0	0	1	0	1	1	0
WBGene00171291	21	0	0	0	0	0	0	0
WBGene00169141	21	1	0	0	1	1	0	0
WBGene00049251	21	0	0	1	0	0	0	0
WBGene00169131	21	0	0	0	0	0	0	0
WBGene00173737	21	1	0	0	0	0	0	0
WBGene00171400	21	0	0	0	0	0	0	0
WBGene00172041	21	0	0	0	0	0	0	0
WBGene00049877	21	0	0	0	0	1	0	0
WBGene00175001	21	0	1	0	0	0	0	0
WBGene00047120	21	0	0	2	3	1	0	1
WBGene00167770	21	0	0	2	3	1	0	1
WBGene00049285	21	0	0	0	0	3	0	0
WBGene00167425	21	0	0	0	0	0	0	0
WBGene00165992	21	0	0	0	0	0	0	0
WBGene00047045	21	0	0	0	0	0	0	0
WBGene00046677	21	0	0	1	0	0	0	0
WBGene00050203	21	0	0	0	0	0	2	4
WBGene00169646	21	0	0	0	0	0	2	3
WBGene00165337	21	0	0	0	0	0	0	0
WBGene00049422	21	0	0	0	0	0	0	0
WBGene00174015	21	0	0	0	0	0	0	0
WBGene00170551	21	0	0	1	0	0	0	0
WBGene00172800	21	0	0	1	0	0	0	0
WBGene00173201	21	0	0	1	0	0	0	0
WBGene00049369	21	0	0	1	0	0	0	0
WBGene00169615	21	0	0	0	0	0	0	0
WBGene00174021	21	0	0	0	0	0	0	1
WBGene00170623	21	0	0	0	0	1	0	0
WBGene00169005	21	0	0	0	0	0	0	0
WBGene00173095	21	0	0	0	0	0	0	0
WBGene00167217	21	0	1	0	0	0	0	0
WBGene00047316	21	0	1	0	0	0	0	0
WBGene00050606	21	0	0	0	0	0	1	0
WBGene00166080	21	0	0	0	0	1	0	0
WBGene00169922	21	0	0	0	0	1	0	0
WBGene00172474	21	0	0	0	0	1	0	0
WBGene00172380	21	0	0	0	1	0	0	0
WBGene00168943	21	0	0	0	0	0	0	0
WBGene00047699	21	0	0	0	0	0	0	0
WBGene00048802	21	0	0	0	0	0	0	1
WBGene00173068	21	0	0	0	0	0	0	0
WBGene00048219	21	0	0	0	0	0	0	0
WBGene00174370	21	0	0	0	0	0	0	0
WBGene00172199	21	0	0	0	0	0	0	0
WBGene00202372	115	1	0	0	1	0	0	1
WBGene00172778	21	0	0	0	0	0	0	1
WBGene00171414	21	0	0	0	0	0	0	0
WBGene00168282	21	0	0	1	1	0	1	0
WBGene00046049	21	0	0	0	0	0	0	0
WBGene00050028	21	0	0	0	0	0	0	0
WBGene00048353	21	0	0	0	0	0	0	0
WBGene00049564	21	0	0	0	0	0	0	0
WBGene00171084	21	0	0	0	0	0	0	0
WBGene00172803	21	0	0	0	0	0	0	0
WBGene00166084	21	0	0	0	0	0	0	0
WBGene00047920	21	0	0	0	0	0	0	0
WBGene00173228	21	0	0	2	0	0	0	0
WBGene00171178	21	0	1	0	0	0	0	0
WBGene00173493	21	0	0	0	0	1	0	0
WBGene00046746	21	0	0	0	0	0	0	0
WBGene00168791	21	0	0	0	0	0	0	0
WBGene00049875	21	0	0	0	1	0	0	0
WBGene00048296	21	0	0	0	0	2	1	0
WBGene00166783	21	0	1	0	0	0	0	0
WBGene00168539	21	0	1	0	0	0	0	0
WBGene00168757	21	0	0	0	0	1	0	1
WBGene00174889	21	0	0	0	0	1	0	1
WBGene00165023	21	0	1	0	0	0	0	0
WBGene00170707	21	0	1	0	0	0	0	0
WBGene00168239	21	0	0	0	0	0	2	0
WBGene00169878	21	0	0	0	0	1	0	0
WBGene00166763	21	0	0	0	0	1	0	0
WBGene00174503	21	0	0	0	0	1	0	0
WBGene00169765	21	0	0	0	0	1	0	0
WBGene00171573	21	0	0	0	0	0	0	0
WBGene00047199	21	0	0	0	0	0	0	0
WBGene00174622	21	0	0	0	0	0	0	0
WBGene00172306	21	0	0	0	0	0	0	0
WBGene00048091	21	0	0	0	0	0	0	0
WBGene00168503	21	0	1	0	0	0	0	0
WBGene00167639	21	0	0	0	0	0	0	0
WBGene00166373	21	0	0	0	0	0	0	0
WBGene00046485	21	0	0	0	0	0	0	0
WBGene00166753	21	0	0	0	0	0	0	0
WBGene00173924	21	0	0	0	0	0	0	0
WBGene00173687	21	1	0	0	0	2	0	0
WBGene00169192	21	2	0	0	2	1	1	0
WBGene00167987	21	2	0	0	2	1	1	0
WBGene00045810	21	0	0	0	0	0	0	0
WBGene00168124	21	0	0	0	0	0	0	0
WBGene00172121	21	0	0	0	0	0	0	0
WBGene00174324	21	0	0	1	0	0	0	1
WBGene00168935	21	0	0	1	0	0	0	1
WBGene00047560	21	0	0	1	0	0	0	1
WBGene00048287	21	1	0	1	2	3	29	5
WBGene00047441	21	0	0	0	0	0	0	0
WBGene00165486	21	0	0	0	0	0	0	0
WBGene00167633	21	0	0	0	0	0	1	4
WBGene00171775	21	0	0	0	0	0	0	0
WBGene00169762	21	0	0	0	0	0	0	0
WBGene00174358	21	0	0	0	0	0	0	0
WBGene00046977	21	0	0	0	0	0	0	0
WBGene00048773	21	0	0	0	0	0	0	0
WBGene00167654	21	0	0	0	0	0	0	0
WBGene00050478	21	0	0	0	0	0	0	0
WBGene00170044	21	0	0	0	0	0	0	0
WBGene00171475	21	0	0	0	0	0	1	0
WBGene00047959	21	0	0	0	0	0	1	0
WBGene00165200	21	0	0	0	0	0	1	0
WBGene00170898	21	0	0	0	0	0	1	0
WBGene00171365	21	0	0	0	0	0	0	0
WBGene00047601	21	0	0	0	0	0	0	0
WBGene00013661	4076	8	15	0	0	2	18	11
WBGene00045737	21	0	3	0	0	0	0	0
WBGene00050849	21	0	1	0	0	0	0	0
WBGene00170173	21	0	0	0	0	0	0	0
WBGene00172237	21	0	0	0	0	0	0	0
WBGene00174164	21	0	0	0	0	0	0	0
WBGene00050211	21	0	0	0	0	0	0	0
WBGene00172561	21	0	0	0	0	0	1	0
WBGene00172077	21	0	0	0	0	0	0	0
WBGene00050490	21	0	0	0	0	0	0	0
WBGene00172562	21	0	0	0	0	0	1	0
WBGene00050759	21	0	1	0	0	0	0	0
WBGene00172254	21	0	0	0	0	0	0	0
WBGene00047588	21	0	0	0	0	0	0	1
WBGene00173772	21	0	0	0	0	0	1	0
WBGene00174275	21	0	0	0	0	0	1	0
WBGene00167953	21	0	0	0	0	0	0	0
WBGene00166217	21	0	0	0	0	0	0	2
WBGene00169925	21	0	0	0	0	0	0	2
WBGene00047786	21	0	0	0	0	0	0	2
WBGene00174343	21	0	0	0	0	0	0	1
WBGene00167040	21	0	0	0	0	0	0	1
WBGene00048886	21	0	0	0	0	0	0	0
WBGene00046876	21	0	4	0	0	0	1	1
WBGene00166060	21	0	0	0	0	0	0	0
WBGene00168142	21	0	0	0	0	0	0	0
WBGene00047174	21	0	0	0	0	0	1	0
WBGene00048182	21	0	0	0	0	0	1	0
WBGene00167457	21	0	0	0	0	0	0	0
WBGene00167317	21	0	0	0	0	0	0	0
WBGene00049725	21	0	0	0	1	0	0	0
WBGene00174103	21	0	0	0	0	0	0	0
WBGene00166445	21	0	0	0	0	0	1	0
WBGene00047200	21	0	0	0	0	0	1	0
WBGene00169923	21	0	0	0	0	0	0	0
WBGene00047587	21	0	0	0	0	0	0	0
WBGene00172507	21	0	0	0	0	0	0	0
WBGene00167153	21	0	0	0	0	0	0	0
WBGene00049543	21	0	0	0	0	0	0	0
WBGene00165526	21	0	0	0	0	0	0	0
WBGene00049412	21	0	0	0	0	0	0	0
WBGene00048501	21	0	0	0	0	0	0	0
WBGene00165146	21	0	0	0	0	0	0	0
WBGene00050308	21	0	0	0	0	0	0	0
WBGene00173689	21	0	0	0	0	0	0	0
WBGene00165264	21	0	0	0	0	0	0	0
WBGene00170057	21	0	0	0	0	0	0	0
WBGene00171662	21	0	0	0	0	0	0	0
WBGene00171671	21	0	0	0	0	0	0	0
WBGene00047299	21	0	0	0	0	0	0	0
WBGene00049354	21	0	0	0	0	0	0	0
WBGene00171059	21	0	0	0	0	0	0	0
WBGene00172574	21	0	0	0	0	0	0	0
WBGene00173091	21	0	0	0	0	0	0	0
WBGene00047105	21	0	0	0	0	0	0	0
WBGene00174599	21	0	0	0	0	0	0	0
WBGene00166344	21	0	0	0	0	0	0	1
WBGene00047862	21	0	0	0	0	0	0	1
WBGene00050315	21	0	0	0	0	0	0	1
WBGene00046241	21	0	0	0	0	0	0	0
WBGene00169749	21	0	0	0	0	0	0	0
WBGene00171677	21	0	0	0	0	0	0	0
WBGene00046305	21	0	0	0	0	0	0	2
WBGene00049062	21	0	0	0	0	0	0	0
WBGene00050683	21	0	0	0	0	0	0	0
WBGene00174115	21	0	0	0	0	0	0	0
WBGene00165774	21	0	0	0	0	0	0	0
WBGene00046743	21	0	0	0	0	0	0	0
WBGene00047885	21	0	0	0	0	0	0	0
WBGene00046571	21	0	0	0	0	0	0	0
WBGene00168957	21	0	0	0	0	0	0	0
WBGene00166837	21	0	0	0	0	0	0	0
WBGene00174867	21	0	0	0	0	0	0	0
WBGene00166462	21	0	0	0	0	0	0	0
WBGene00166307	21	0	0	0	0	0	0	0
WBGene00167488	21	0	0	0	1	0	0	0
WBGene00046006	21	0	0	0	0	0	0	0
WBGene00046373	21	0	0	0	0	0	0	0
WBGene00049794	21	0	0	0	0	0	0	0
WBGene00046102	21	0	0	0	0	0	0	0
WBGene00168780	21	0	0	0	0	0	0	1
WBGene00045593	21	0	0	0	0	0	0	1
WBGene00047995	21	0	0	0	0	0	0	0
WBGene00167222	21	0	0	0	0	0	1	0
WBGene00048280	21	0	0	0	1	0	1	0
WBGene00167734	21	0	0	0	1	0	1	0
WBGene00169719	21	0	0	0	1	0	1	0
WBGene00173787	21	0	4	0	0	0	1	0
WBGene00168774	21	0	0	0	0	0	0	0
WBGene00046925	21	0	0	0	0	0	0	0
WBGene00172767	21	0	0	0	2	0	0	0
WBGene00170472	21	0	0	0	0	0	0	0
WBGene00049343	21	0	0	0	0	0	0	0
WBGene00168226	21	0	0	0	0	0	1	1
WBGene00049222	21	0	0	0	0	0	1	1
WBGene00174588	21	0	0	0	0	0	0	0
WBGene00048884	21	0	0	1	0	1	0	1
WBGene00174536	21	0	0	1	0	1	0	1
WBGene00048867	21	0	0	0	0	1	0	1
WBGene00170677	21	0	0	0	0	0	0	0
WBGene00172566	21	0	0	0	0	0	0	0
WBGene00048348	21	0	0	0	0	0	0	0
WBGene00166584	21	0	0	0	0	0	0	0
WBGene00050100	21	0	0	0	0	0	0	0
WBGene00169177	21	0	0	0	0	0	1	2
WBGene00047074	21	0	0	0	0	0	0	0
WBGene00167795	21	0	0	0	0	0	0	0
WBGene00050688	21	0	0	0	0	0	0	0
WBGene00170584	21	0	0	0	0	0	0	0
WBGene00047186	21	0	0	0	0	0	0	0
WBGene00048999	21	0	0	0	0	0	0	0
WBGene00046447	21	0	0	0	0	0	0	0
WBGene00169166	21	0	0	0	0	0	0	0
WBGene00165425	21	0	0	0	0	0	0	0
WBGene00175023	21	0	0	0	0	0	0	0
WBGene00166054	21	0	0	0	0	0	0	0
WBGene00048558	21	0	0	0	0	0	0	0
WBGene00166190	21	0	0	0	0	0	0	0
WBGene00050649	21	0	0	0	0	0	0	0
WBGene00050553	21	0	0	0	0	0	0	1
WBGene00049296	21	0	0	0	0	0	0	0
WBGene00172920	21	0	0	0	0	0	1	1
WBGene00165529	21	0	0	0	0	0	0	0
WBGene00173679	21	0	0	0	0	0	0	0
WBGene00172915	21	1	0	0	0	0	0	0
WBGene00050747	21	1	0	0	0	0	0	0
WBGene00169906	21	1	0	0	0	0	0	0
WBGene00047969	21	0	2	0	0	0	0	0
WBGene00168161	21	2	0	0	0	0	0	1
WBGene00050564	21	2	0	0	0	0	0	1
WBGene00169566	21	2	0	0	0	0	0	1
WBGene00049884	21	0	0	0	0	1	1	1
WBGene00050700	21	0	0	0	0	0	0	0
WBGene00046696	21	0	0	0	0	0	0	0
WBGene00049359	21	0	0	0	0	0	1	0
WBGene00173834	21	0	0	0	0	0	1	0
WBGene00049578	21	0	0	0	0	0	0	0
WBGene00172141	21	0	0	0	0	0	0	0
WBGene00050080	21	0	0	0	0	0	0	0
WBGene00013665	1716	0	2	0	0	0	3	5
WBGene00170033	21	0	0	0	0	0	0	0
WBGene00045944	21	0	0	0	0	0	0	0
WBGene00047745	21	0	0	0	0	0	0	0
WBGene00168690	21	0	1	0	0	0	0	0
WBGene00046662	21	0	0	0	0	0	0	0
WBGene00049990	21	0	0	0	0	0	0	0
WBGene00168192	21	0	0	0	0	0	0	0
WBGene00047652	21	0	0	0	0	0	1	0
WBGene00048354	21	0	0	0	0	0	1	0
WBGene00173843	21	0	0	0	0	0	0	0
WBGene00047131	21	0	0	0	0	0	0	0
WBGene00169797	21	0	0	0	0	0	0	0
WBGene00170723	21	0	0	0	0	0	0	0
WBGene00173130	21	0	0	0	0	0	0	0
WBGene00170485	21	0	0	0	0	0	0	0
WBGene00045945	21	2	0	0	0	0	0	0
WBGene00174490	21	2	0	0	0	0	0	0
WBGene00050862	21	0	0	0	0	0	0	0
WBGene00166348	21	0	0	0	0	0	0	0
WBGene00048544	21	0	0	0	0	0	0	0
WBGene00050165	21	0	0	0	0	0	0	0
WBGene00170774	21	0	0	0	0	0	0	0
WBGene00049038	21	0	0	0	0	0	0	0
WBGene00049587	21	0	0	0	0	0	0	0
WBGene00048793	21	0	0	0	0	0	0	0
WBGene00047097	21	0	2	0	0	1	0	0
WBGene00048851	21	0	2	0	0	1	0	0
WBGene00166968	21	0	0	0	0	0	0	0
WBGene00167451	21	0	0	0	0	0	0	0
WBGene00172873	21	0	0	0	0	0	0	0
WBGene00050699	21	0	0	0	0	0	0	1
WBGene00050130	21	0	0	0	0	0	0	0
WBGene00050839	21	0	0	0	0	0	0	0
WBGene00174205	21	0	0	0	0	1	0	0
WBGene00170653	21	0	0	0	0	1	0	0
WBGene00046121	21	0	0	0	0	0	0	0
WBGene00174587	21	0	1	0	0	0	0	0
WBGene00169075	21	0	0	0	0	0	0	1
WBGene00167933	21	0	0	0	0	0	0	0
WBGene00045887	21	0	0	0	0	0	0	0
WBGene00047419	21	0	3	0	0	0	1	0
WBGene00171010	21	0	0	0	0	0	0	0
WBGene00174178	21	0	0	0	0	0	0	0
WBGene00173330	21	0	0	0	0	0	0	0
WBGene00048069	21	0	0	0	1	0	0	0
WBGene00049461	21	0	0	0	0	0	1	1
WBGene00049186	21	0	1	0	0	0	0	0
WBGene00048901	21	0	0	0	0	0	0	0
WBGene00167929	21	0	0	0	0	0	0	0
WBGene00049673	21	0	0	0	0	0	0	0
WBGene00048895	21	0	0	0	0	0	0	0
WBGene00165074	21	0	0	0	0	0	0	0
WBGene00048685	21	1	0	0	0	0	0	0
WBGene00049156	21	1	0	0	0	0	0	0
WBGene00045575	21	1	0	0	0	0	0	0
WBGene00048789	21	1	0	0	0	0	0	0
WBGene00047574	21	0	0	0	0	0	0	0
WBGene00046997	21	0	0	0	0	0	0	1
WBGene00168034	21	0	1	0	0	0	1	0
WBGene00168039	21	0	0	0	0	0	0	0
WBGene00048571	21	0	0	0	0	0	0	0
WBGene00046576	21	0	0	0	0	0	0	0
WBGene00166690	21	0	2	0	0	0	0	0
WBGene00170384	21	0	0	0	0	1	2	3
WBGene00174715	21	0	0	0	0	1	2	3
WBGene00047950	21	0	0	0	0	0	1	1
WBGene00048579	21	0	0	0	0	0	0	0
WBGene00173730	21	0	0	0	0	0	0	0
WBGene00050527	21	0	0	0	0	0	2	0
WBGene00048092	21	0	0	0	0	0	2	1
WBGene00046335	21	0	4	0	0	0	2	7
WBGene00169190	21	0	1	0	0	0	1	0
WBGene00048241	21	0	8	0	0	0	12	8
WBGene00047141	21	0	1	0	0	0	7	3
WBGene00049470	21	2	0	0	1	1	3	3
WBGene00172888	21	0	0	0	0	0	0	0
WBGene00048221	21	0	0	0	0	0	0	0
WBGene00174504	21	0	0	0	0	0	0	0
WBGene00170132	21	0	0	0	0	0	0	1
WBGene00168135	21	0	0	0	0	0	0	0
WBGene00172743	21	0	0	0	0	0	0	0
WBGene00169461	21	0	0	0	0	0	0	0
WBGene00048461	21	0	0	0	0	0	0	0
WBGene00050270	21	0	0	0	0	1	0	0
WBGene00048986	21	0	0	1	0	0	0	0
WBGene00048330	21	0	0	0	0	0	0	0
WBGene00168662	21	0	2	0	0	0	0	0
WBGene00046683	21	0	0	0	0	0	0	0
WBGene00172929	21	0	0	0	0	0	0	0
WBGene00047475	21	0	0	0	0	0	0	0
WBGene00046777	21	0	0	0	0	0	0	0
WBGene00171450	21	0	0	0	0	0	1	0
WBGene00167835	21	0	0	3	1	0	3	2
WBGene00174430	21	0	0	3	1	0	3	2
WBGene00174878	21	0	0	0	0	0	0	0
WBGene00047464	21	0	0	0	0	0	1	0
WBGene00165380	21	0	1	0	0	0	0	0
WBGene00050353	21	0	0	0	0	0	1	1
WBGene00166842	21	0	0	0	0	0	0	2
WBGene00170217	21	0	0	0	0	0	0	0
WBGene00169841	21	0	0	0	0	0	0	0
WBGene00047395	21	0	0	0	0	0	0	0
WBGene00164998	21	0	0	0	0	0	0	0
WBGene00047528	21	0	0	0	0	0	0	0
WBGene00167131	21	1	0	0	0	0	0	0
WBGene00168451	21	0	0	0	0	0	0	0
WBGene00169722	21	0	0	0	0	0	0	0
WBGene00173040	21	0	0	0	0	0	0	0
WBGene00166135	21	0	0	0	0	0	0	0
WBGene00165024	21	0	0	0	0	0	0	0
WBGene00172050	21	0	0	0	0	0	0	0
WBGene00173262	21	0	0	0	0	0	0	0
WBGene00012416	4370	25	16	18	19	12	28	17
WBGene00171068	21	1	0	0	0	3	0	0
WBGene00167001	21	1	0	0	0	0	0	1
WBGene00010411	2948	7	0	10	7	11	10	4
WBGene00174662	21	0	0	0	0	0	0	0
WBGene00046932	21	1	0	0	0	0	0	0
WBGene00171316	21	1	0	0	0	0	0	0
WBGene00048036	21	0	0	0	0	0	0	0
WBGene00173372	21	0	0	0	0	0	0	0
WBGene00219331	646	80	3	6	16	5	10	2
WBGene00169868	21	0	0	0	0	0	0	0
WBGene00166441	21	0	0	0	0	0	0	0
WBGene00167314	21	0	0	0	0	0	0	0
WBGene00046274	21	0	0	0	0	0	0	0
WBGene00049721	21	0	0	0	0	0	0	0
WBGene00046204	21	0	0	0	0	1	0	0
WBGene00173299	21	0	0	0	0	1	0	0
WBGene00048812	21	0	0	0	0	0	0	0
WBGene00047063	21	0	0	1	0	0	0	0
WBGene00167017	21	0	0	0	0	0	0	0
WBGene00169724	21	0	0	0	0	0	0	0
WBGene00174193	21	0	0	0	0	0	0	0
WBGene00169009	21	0	0	0	0	0	0	0
WBGene00046577	21	0	1	0	0	1	0	0
WBGene00169208	21	0	1	0	0	0	0	0
WBGene00171689	21	0	1	0	0	0	0	0
WBGene00050465	21	0	0	0	0	0	0	0
WBGene00168238	21	0	0	0	0	0	0	0
WBGene00045937	21	0	0	0	0	0	0	0
WBGene00172739	21	0	0	0	0	0	0	0
WBGene00046865	21	0	0	0	0	0	0	0
WBGene00050853	21	0	0	0	0	0	0	0
WBGene00050794	21	0	0	0	0	0	1	0
WBGene00166081	21	0	0	0	0	0	0	0
WBGene00175003	21	0	0	0	0	0	0	0
WBGene00171508	21	0	0	0	0	0	0	0
WBGene00050585	21	0	0	0	0	0	0	0
WBGene00169407	21	0	0	0	0	0	0	0
WBGene00171214	21	0	0	0	0	0	0	0
WBGene00050267	21	0	0	0	0	0	0	0
WBGene00173189	21	0	0	0	0	0	0	0
WBGene00171394	21	0	0	0	0	0	0	0
WBGene00047365	21	0	0	0	0	0	0	0
WBGene00049224	21	0	0	0	0	0	0	0
WBGene00168370	21	0	0	0	0	0	0	0
WBGene00166542	21	0	0	0	0	0	0	0
WBGene00166324	21	0	0	0	0	0	0	0
WBGene00167399	21	0	0	0	0	0	0	0
WBGene00049857	21	0	0	0	0	0	0	0
WBGene00171545	21	0	0	0	0	0	0	0
WBGene00173367	21	0	0	0	0	0	0	0
WBGene00173492	21	0	0	0	0	0	2	0
WBGene00172848	21	0	0	0	0	1	0	0
WBGene00172360	21	0	0	0	0	0	0	0
WBGene00173885	21	0	0	0	0	0	0	0
WBGene00045957	21	0	1	0	0	0	0	0
WBGene00047127	21	0	1	0	0	0	0	0
WBGene00174121	21	0	1	0	0	0	0	0
WBGene00173054	21	0	0	0	0	0	0	0
WBGene00048600	21	0	0	0	0	0	0	0
WBGene00166338	21	0	0	0	0	0	0	0
WBGene00010413	1076	0	8	0	0	0	0	1
WBGene00047553	21	0	0	0	0	0	0	0
WBGene00165888	21	0	0	0	0	0	0	0
WBGene00165238	21	0	0	0	0	0	0	0
WBGene00171063	21	0	0	0	0	0	0	0
WBGene00166485	21	0	0	0	0	0	0	0
WBGene00172780	21	0	0	0	0	0	0	0
WBGene00170463	21	0	0	0	0	0	0	0
WBGene00049597	21	0	0	0	0	0	0	0
WBGene00010415	3408	8	15	4	4	2	9	5
WBGene00167443	21	0	2	0	0	0	0	0
WBGene00168558	21	0	1	0	0	0	0	0
WBGene00165927	21	0	0	0	0	0	0	0
WBGene00169395	21	0	0	0	0	0	0	0
WBGene00046322	21	0	0	0	0	0	0	0
WBGene00172104	21	0	1	0	0	0	0	0
WBGene00046399	21	0	1	0	0	0	0	0
WBGene00166050	21	0	0	0	0	0	0	0
WBGene00009535	4360	1	9	2	2	1	13	2
WBGene00046818	21	0	0	0	0	0	0	0
WBGene00171779	21	0	0	0	0	0	0	0
WBGene00046364	21	0	0	0	0	0	0	0
WBGene00166693	21	1	0	0	0	0	0	0
WBGene00001961	1511	2	1	0	1	0	3	1
WBGene00049869	21	0	40	0	0	0	0	0
WBGene00172447	21	0	40	0	0	0	0	0
WBGene00173589	21	0	0	0	0	0	0	0
WBGene00050760	21	0	0	0	0	0	0	0
WBGene00174618	21	0	0	0	0	0	0	0
WBGene00009540	1750	3	1	0	1	0	5	1
