GeneID	Length	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2WT_INP_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_INP_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.1_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.2_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.3_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_J2A_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_J2B_.bam
WBGene00166595	21	0	0	0	0	0	0	0
WBGene00014961	1951	2	9	4	7	4	33	25
WBGene00165564	21	1	0	0	0	0	3	0
WBGene00050534	21	1	0	0	0	0	3	0
WBGene00171095	21	0	0	0	0	0	0	0
WBGene00166233	21	0	0	0	0	0	0	0
WBGene00167936	21	0	0	0	0	0	0	0
WBGene00167679	21	0	0	0	0	0	0	1
WBGene00047246	21	0	0	0	0	0	2	0
WBGene00049776	21	0	0	0	0	0	0	1
WBGene00169582	21	0	2	0	0	0	0	0
WBGene00047219	21	0	0	0	0	0	0	0
WBGene00167681	21	0	0	0	0	0	0	0
WBGene00048950	21	0	0	0	0	0	0	0
WBGene00170403	21	0	0	0	0	0	0	0
WBGene00047229	21	0	0	0	0	0	0	0
WBGene00173841	21	0	0	0	0	0	0	0
WBGene00170191	21	0	0	0	0	0	0	0
WBGene00166487	21	0	0	0	0	0	0	0
WBGene00047262	21	0	0	0	0	0	0	0
WBGene00047813	21	0	0	0	0	0	0	0
WBGene00048394	21	0	0	0	0	0	0	0
WBGene00171322	21	0	0	0	0	0	0	0
WBGene00049220	21	0	0	0	0	0	0	0
WBGene00047242	21	0	0	0	0	0	0	0
WBGene00045920	21	0	0	0	0	0	0	0
WBGene00175014	21	0	0	0	1	0	0	0
WBGene00050670	21	0	0	0	0	0	0	0
WBGene00170826	21	0	0	0	0	0	0	0
WBGene00170214	21	0	0	0	0	0	0	0
WBGene00168858	21	0	0	0	0	0	0	0
WBGene00171734	21	0	0	0	0	0	0	0
WBGene00046223	21	0	0	0	0	0	1	0
WBGene00168072	21	0	1	0	0	0	1	0
WBGene00168138	21	0	0	0	0	0	0	0
WBGene00049085	21	0	0	0	0	0	1	3
WBGene00047232	21	0	0	0	0	0	0	0
WBGene00049910	21	0	0	0	0	0	0	0
WBGene00049989	21	0	0	0	0	0	0	0
WBGene00046266	21	0	0	0	0	0	0	0
WBGene00172355	21	0	0	0	0	0	0	0
WBGene00168170	21	0	0	0	0	0	0	0
WBGene00047149	21	0	0	0	0	0	0	0
WBGene00168526	21	0	0	0	0	0	0	0
WBGene00165367	21	0	0	0	0	0	0	0
WBGene00170232	21	0	0	0	0	0	0	0
WBGene00166999	21	0	0	0	0	0	0	0
WBGene00166688	21	0	0	0	0	0	0	0
WBGene00047160	21	0	0	0	0	0	0	0
WBGene00172301	21	0	0	0	0	0	0	0
WBGene00046661	21	0	0	0	0	0	0	0
WBGene00045754	21	0	0	0	0	0	0	0
WBGene00047927	21	0	0	0	0	0	0	0
WBGene00014963	892	1	4	0	0	0	13	10
WBGene00172656	21	0	0	0	0	0	0	0
WBGene00172542	21	0	0	0	0	0	0	0
WBGene00172487	21	0	0	0	0	0	0	0
WBGene00174907	21	0	0	0	0	0	0	0
WBGene00048693	21	0	0	0	0	0	0	0
WBGene00197386	90	0	0	0	0	0	1	1
WBGene00168264	21	0	0	0	0	0	0	0
WBGene00046684	21	0	0	0	0	0	1	2
WBGene00049679	21	0	0	0	0	0	0	0
WBGene00049174	21	0	2	0	0	0	0	1
WBGene00255583	62	0	1	0	0	0	0	0
WBGene00045027	230	3	2	4	4	1	6	4
WBGene00050368	21	0	0	0	0	0	0	0
WBGene00167864	21	0	0	0	0	0	0	0
WBGene00171407	21	0	0	0	0	0	0	0
WBGene00169460	21	0	0	0	0	1	0	0
WBGene00171785	21	0	0	0	0	1	0	0
WBGene00048532	21	1	1	0	0	0	1	0
WBGene00045843	21	0	0	0	0	0	0	0
WBGene00046748	21	0	0	0	0	0	0	0
WBGene00048294	21	0	0	1	0	0	0	1
WBGene00048628	21	0	0	1	0	0	0	1
WBGene00048559	21	0	0	0	0	0	0	0
WBGene00046515	21	0	0	0	0	0	1	0
WBGene00170503	21	0	0	0	0	0	1	0
WBGene00172569	21	0	0	0	0	0	1	0
WBGene00045608	21	0	0	0	0	0	1	0
WBGene00172787	21	0	0	0	0	0	0	0
WBGene00048603	21	0	1	0	0	0	0	0
WBGene00174639	21	0	0	0	0	0	0	0
WBGene00167053	21	0	0	0	0	0	0	0
WBGene00170111	21	0	0	0	0	0	0	0
WBGene00045982	21	0	0	0	0	0	0	0
WBGene00172543	21	1	0	0	0	0	2	0
WBGene00048596	21	0	0	0	0	0	0	0
WBGene00169144	21	0	0	0	0	0	0	0
WBGene00047688	21	0	0	0	0	0	2	0
WBGene00173440	21	0	1	0	0	0	0	0
WBGene00046854	21	0	0	0	0	0	2	1
WBGene00047496	21	0	0	0	0	0	0	0
WBGene00170389	21	0	1	0	0	0	0	0
WBGene00047250	21	0	0	0	0	0	0	0
WBGene00169293	21	0	1	0	0	0	0	0
WBGene00171306	21	0	1	0	0	0	0	0
WBGene00049538	21	0	0	0	0	0	2	0
WBGene00173147	21	0	0	0	0	1	1	0
WBGene00047635	21	0	0	0	0	0	0	0
WBGene00050188	21	0	1	0	0	0	0	1
WBGene00048604	21	0	0	0	0	0	0	0
WBGene00046303	21	1	0	0	0	0	1	0
WBGene00050367	21	0	0	0	0	0	0	0
WBGene00048799	21	0	0	0	0	0	0	1
WBGene00046384	21	0	0	0	0	0	0	0
WBGene00171147	21	0	0	0	0	0	0	0
WBGene00050659	21	0	0	0	0	0	0	0
WBGene00166312	21	0	0	0	0	0	0	0
WBGene00050357	21	0	0	0	0	0	0	0
WBGene00170526	21	0	0	0	0	0	0	0
WBGene00166138	21	0	0	0	0	0	0	1
WBGene00048384	21	0	0	0	0	0	0	1
WBGene00169090	21	0	0	0	0	0	0	1
WBGene00173761	21	0	0	0	0	0	0	1
WBGene00172307	21	0	0	0	0	0	2	0
WBGene00047562	21	0	0	0	0	0	2	0
WBGene00047519	21	0	0	0	0	0	0	0
WBGene00166616	21	0	0	0	0	0	0	0
WBGene00170145	21	0	0	0	0	0	0	0
WBGene00173296	21	0	0	0	0	0	1	0
WBGene00168523	21	0	0	0	0	0	0	1
WBGene00168418	21	0	0	0	0	0	0	1
WBGene00050010	21	0	0	0	0	0	0	0
WBGene00173922	21	0	0	0	0	0	0	0
WBGene00171667	21	0	0	0	0	0	0	0
WBGene00046044	21	0	0	0	0	0	0	0
WBGene00046659	21	0	0	0	0	0	0	0
WBGene00048074	21	0	0	0	0	0	0	0
WBGene00174060	21	0	0	1	0	0	0	0
WBGene00166959	21	0	0	0	0	0	2	1
WBGene00165019	21	0	0	0	0	0	0	0
WBGene00174782	21	0	0	0	0	0	0	0
WBGene00046451	21	0	0	0	0	0	0	0
WBGene00166864	21	0	0	0	0	0	0	0
WBGene00170583	21	0	0	0	0	0	3	3
WBGene00048079	21	0	0	0	0	0	0	1
WBGene00167666	21	0	0	0	0	0	0	1
WBGene00171039	21	0	0	0	0	0	0	0
WBGene00050487	21	0	0	0	0	0	0	0
WBGene00168480	21	0	0	0	0	0	0	0
WBGene00173900	21	0	0	0	0	0	0	0
WBGene00168220	21	0	0	0	0	0	0	0
WBGene00169063	21	0	0	0	0	0	0	1
WBGene00165434	21	0	0	0	0	0	0	0
WBGene00049184	21	0	0	1	0	0	1	0
WBGene00165022	21	0	0	1	0	0	1	0
WBGene00171913	21	0	0	0	0	0	0	0
WBGene00166042	21	0	0	0	0	0	0	0
WBGene00050593	21	0	0	0	0	0	0	1
WBGene00046144	21	1	2	0	0	0	1	1
WBGene00170683	21	0	0	0	0	0	0	0
WBGene00049993	21	0	0	0	0	0	0	0
WBGene00169174	21	0	0	0	0	0	0	0
WBGene00167010	21	0	0	0	0	0	0	0
WBGene00172010	21	0	0	0	0	0	0	0
WBGene00048848	21	0	0	0	0	0	0	0
WBGene00168713	21	0	1	1	0	0	0	0
WBGene00194646	668	0	3	0	0	0	2	1
WBGene00172613	21	0	0	0	0	0	0	0
WBGene00167748	21	0	0	0	0	0	0	0
WBGene00174864	21	0	0	0	0	0	1	0
WBGene00169012	21	0	0	1	0	0	0	0
WBGene00170136	21	0	1	0	1	0	0	0
WBGene00220223	105	2	0	2	0	0	4	3
WBGene00169926	21	0	0	0	0	0	0	0
WBGene00168461	21	0	0	0	0	0	0	0
WBGene00172455	21	0	0	0	0	0	0	0
WBGene00169182	21	0	0	0	0	0	0	0
WBGene00169865	21	0	0	0	0	0	0	0
WBGene00166904	21	0	6	0	0	0	0	0
WBGene00049480	21	0	0	0	0	0	0	0
WBGene00049634	21	0	0	0	0	0	0	1
WBGene00165648	21	0	0	0	0	0	0	0
WBGene00171554	21	0	2	0	0	0	0	0
WBGene00172337	21	0	0	0	0	0	0	0
WBGene00168834	21	0	0	0	0	0	0	0
WBGene00165111	21	0	1	0	0	0	0	0
WBGene00050660	21	0	0	0	0	0	0	0
WBGene00047910	21	0	0	0	0	0	0	0
WBGene00165055	21	0	0	0	0	0	0	0
WBGene00168709	21	0	0	0	0	0	0	0
WBGene00171257	21	0	0	0	0	0	0	0
WBGene00049510	21	0	0	0	0	0	0	0
WBGene00168564	21	0	0	0	0	0	0	0
WBGene00047488	21	0	0	0	0	0	0	0
WBGene00047946	21	0	0	0	0	0	0	0
WBGene00168862	21	0	2	0	0	0	1	3
WBGene00049443	21	0	0	0	0	0	0	0
WBGene00013644	1222	15	16	9	13	14	21	25
WBGene00165235	21	0	0	0	0	0	1	0
WBGene00165850	21	0	0	0	0	0	0	1
WBGene00173614	21	0	0	0	0	0	0	0
WBGene00050320	21	1	0	0	0	0	0	1
WBGene00169710	21	0	0	0	0	0	0	0
WBGene00170630	21	0	0	0	0	0	0	0
WBGene00172292	21	0	0	0	0	0	0	0
WBGene00168878	21	1	0	0	0	0	3	2
WBGene00170039	21	1	0	0	0	0	3	2
WBGene00046307	21	1	0	0	0	0	3	2
WBGene00172762	21	0	0	0	0	0	2	1
WBGene00045991	21	0	0	0	0	0	2	1
WBGene00046479	21	0	0	0	0	0	0	1
WBGene00168405	21	0	0	0	0	0	0	0
WBGene00049120	21	0	0	0	0	0	0	0
WBGene00171256	21	0	0	0	0	0	0	1
WBGene00173428	21	0	0	0	0	0	0	1
WBGene00165713	21	0	0	0	0	0	2	0
WBGene00170515	21	0	1	0	0	0	0	0
WBGene00050806	21	0	1	0	0	0	0	0
WBGene00168767	21	0	1	0	0	0	0	0
WBGene00048398	21	2	0	0	0	0	1	1
WBGene00046504	21	0	0	0	0	0	0	0
WBGene00170791	21	0	0	0	0	0	0	0
WBGene00046180	21	0	0	0	0	0	0	0
WBGene00168951	21	0	0	0	0	0	0	0
WBGene00173121	21	0	0	0	0	0	0	0
WBGene00171075	21	0	0	0	0	0	0	0
WBGene00170657	21	0	0	0	0	0	0	0
WBGene00165170	21	0	0	0	0	0	1	0
WBGene00166406	21	0	0	0	0	0	0	0
WBGene00170662	21	0	0	0	0	0	0	0
WBGene00049376	21	0	0	0	0	0	0	1
WBGene00046508	21	0	0	0	0	0	0	0
WBGene00167404	21	0	0	0	0	0	0	0
WBGene00173948	21	0	0	0	0	0	0	0
WBGene00171367	21	0	0	0	0	0	0	0
WBGene00174918	21	0	0	0	0	0	0	0
WBGene00165723	21	0	0	0	0	0	0	0
WBGene00170444	21	0	0	0	2	0	1	1
WBGene00171520	21	0	0	0	0	0	0	1
WBGene00049486	21	0	0	0	0	0	0	1
WBGene00167491	21	0	0	0	0	0	0	1
WBGene00172468	21	0	0	0	0	0	0	0
WBGene00170740	21	0	0	0	0	0	0	0
WBGene00172602	21	0	0	0	0	0	0	0
WBGene00050039	21	0	0	0	0	1	0	0
WBGene00168861	21	0	0	0	0	1	0	0
WBGene00170134	21	0	0	0	0	0	1	0
WBGene00045663	21	0	0	0	0	0	2	2
WBGene00166568	21	0	0	0	0	0	0	1
WBGene00049554	21	0	0	0	0	0	0	0
WBGene00170823	21	0	0	0	0	0	0	1
WBGene00049230	21	0	0	0	0	0	0	0
WBGene00174948	21	0	0	0	0	0	0	0
WBGene00169445	21	0	0	0	0	0	2	2
WBGene00046001	21	0	0	0	0	0	0	0
WBGene00049365	21	0	0	0	0	0	0	0
WBGene00047333	21	0	0	0	0	0	0	0
WBGene00170004	21	0	1	0	0	0	0	1
WBGene00050042	21	1	0	0	0	0	0	0
WBGene00169982	21	0	0	0	0	0	0	1
WBGene00168536	21	0	0	0	0	0	0	1
WBGene00049843	21	0	0	0	0	0	0	1
WBGene00174810	21	0	1	0	0	1	0	0
WBGene00173587	21	0	0	0	0	0	0	0
WBGene00047559	21	0	0	0	0	0	0	0
WBGene00173876	21	0	0	0	0	0	0	0
WBGene00170329	21	0	0	0	0	0	0	0
WBGene00047182	21	0	0	0	0	0	0	0
WBGene00171993	21	1	0	0	0	0	1	2
WBGene00047760	21	1	0	0	0	0	1	1
WBGene00174045	21	0	0	0	0	0	0	0
WBGene00047584	21	0	2	0	0	0	1	0
WBGene00050790	21	0	0	0	0	0	0	1
WBGene00047629	21	0	0	0	0	0	0	0
WBGene00050393	21	0	0	0	0	0	0	0
WBGene00045999	21	0	0	0	0	0	1	0
WBGene00172008	21	0	2	0	0	0	1	3
WBGene00050458	21	0	0	0	0	0	0	0
WBGene00169132	21	0	3	0	0	0	1	0
WBGene00005725	2523	9	23	1	1	1	44	62
WBGene00168333	21	0	0	0	0	0	1	0
WBGene00168301	21	0	2	0	0	0	4	2
WBGene00168534	21	0	0	0	0	0	1	0
WBGene00050015	21	0	0	0	0	0	0	1
WBGene00046043	21	0	1	0	0	0	0	0
WBGene00174628	21	0	1	0	0	0	0	0
WBGene00172508	21	0	0	0	0	0	1	2
WBGene00050697	21	0	4	0	0	0	1	0
WBGene00047381	21	0	0	0	0	0	2	1
WBGene00046573	21	0	1	0	0	0	1	0
WBGene00170346	21	0	0	0	0	0	2	2
WBGene00173396	21	0	0	0	0	0	0	1
WBGene00165405	21	0	0	0	0	0	0	1
WBGene00165513	21	0	0	0	0	0	0	0
WBGene00172955	21	0	0	0	0	0	0	0
WBGene00013647	1291	1568	4715	140	136	97	1248	1590
WBGene00166306	21	0	0	0	0	0	0	0
WBGene00047478	21	0	0	0	0	0	0	0
WBGene00167691	21	0	0	0	0	0	0	0
WBGene00166879	21	0	0	0	0	0	0	0
WBGene00172894	21	0	0	0	0	0	0	0
WBGene00050548	21	0	0	0	0	0	0	0
WBGene00167715	21	0	0	0	0	0	0	0
WBGene00166240	21	0	0	0	0	0	1	0
WBGene00048011	21	0	0	0	0	0	1	0
WBGene00045562	21	0	0	0	0	0	0	1
WBGene00049111	21	0	0	0	0	0	0	0
WBGene00170130	21	0	0	0	0	0	0	0
WBGene00171784	21	0	0	0	0	0	0	0
WBGene00174306	21	0	0	0	0	0	1	1
WBGene00171074	21	0	0	0	0	0	0	0
WBGene00048810	21	0	0	0	0	0	0	0
WBGene00046230	21	0	0	0	0	0	0	0
WBGene00169220	21	0	1	0	0	0	0	0
WBGene00170388	21	0	0	0	0	0	0	0
WBGene00167530	21	0	0	0	0	0	0	0
WBGene00050695	21	0	0	0	0	0	1	0
WBGene00045912	21	0	0	0	0	0	0	0
WBGene00013648	4238	4	8	2	1	1	16	7
WBGene00171513	21	0	0	0	0	0	0	0
WBGene00174868	21	0	0	0	0	0	0	0
WBGene00049518	21	0	0	0	0	0	0	0
WBGene00048421	21	0	0	0	0	0	0	0
WBGene00046279	21	0	0	0	0	0	0	0
WBGene00046473	21	0	0	0	0	0	0	0
WBGene00167069	21	0	0	0	0	0	1	0
WBGene00048533	21	0	0	0	0	0	0	0
WBGene00173339	21	0	0	0	0	0	0	0
WBGene00013649	4113	11	14	3	6	4	64	10
WBGene00173697	21	0	0	0	0	0	1	0
WBGene00172015	21	0	0	0	0	0	1	0
WBGene00168058	21	0	0	0	0	0	0	0
WBGene00173681	21	0	1	0	0	0	0	2
WBGene00165545	21	0	0	0	0	0	1	1
WBGene00171033	21	0	0	0	0	0	0	0
WBGene00050424	21	1	2	0	0	0	2	2
WBGene00174319	21	0	0	0	0	0	0	0
WBGene00005727	2093	99	1	2	0	3	29	9
WBGene00172239	21	0	0	0	0	0	1	0
WBGene00165656	21	0	0	0	0	0	1	0
WBGene00045640	21	0	0	0	0	0	0	0
WBGene00166322	21	0	0	0	0	0	0	0
WBGene00165806	21	0	0	0	0	0	0	0
WBGene00049497	21	0	0	0	0	0	0	0
WBGene00173657	21	0	0	0	0	0	0	0
WBGene00169661	21	0	0	0	0	0	0	0
WBGene00165552	21	0	0	0	1	0	0	0
WBGene00167309	21	0	0	0	0	0	0	0
WBGene00170709	21	0	0	0	0	0	0	0
WBGene00167811	21	0	0	0	0	0	0	0
WBGene00048009	21	0	0	0	0	0	0	0
WBGene00050011	21	0	0	0	0	0	0	0
WBGene00048368	21	0	0	0	0	0	0	0
WBGene00174685	21	0	0	0	0	0	0	0
WBGene00173105	21	0	1	0	0	0	0	0
WBGene00013651	4380	22	31	11	24	14	24	14
WBGene00165962	21	0	0	0	0	0	1	0
WBGene00050716	21	0	0	0	0	0	0	0
WBGene00013652	1896	448	1084	313	261	220	1780	1482
WBGene00172577	21	0	0	0	0	0	0	0
WBGene00168286	21	0	0	0	0	0	0	0
WBGene00048298	21	0	0	0	0	0	0	0
WBGene00174890	21	0	0	0	0	0	0	0
WBGene00049240	21	0	0	0	0	0	0	1
WBGene00169855	21	0	0	0	0	0	0	1
WBGene00169837	21	0	0	0	0	0	0	0
WBGene00047792	21	0	0	0	0	0	0	0
WBGene00168103	21	0	1	0	0	0	0	0
WBGene00050433	21	0	0	0	0	0	0	0
WBGene00013653	1137	4	1	1	3	5	16	13
WBGene00167160	21	0	0	0	0	0	0	0
WBGene00166392	21	0	0	0	0	0	0	0
WBGene00172892	21	0	0	0	0	0	0	0
WBGene00174591	21	0	0	0	0	0	0	0
WBGene00173895	21	0	2	0	0	0	0	0
WBGene00166683	21	0	0	0	0	0	0	0
WBGene00045527	21	0	0	0	0	0	0	0
WBGene00050560	21	0	0	0	0	0	0	0
WBGene00049421	21	0	0	0	0	0	0	1
WBGene00046710	21	0	0	0	0	0	0	1
WBGene00047522	21	0	0	0	0	0	0	0
WBGene00169698	21	0	1	0	0	0	0	1
WBGene00047371	21	0	1	0	0	0	0	0
WBGene00013655	6142	3	11	1	2	4	21	8
WBGene00046492	21	0	0	0	0	0	0	0
WBGene00173654	21	0	0	0	0	0	0	0
WBGene00173059	21	0	0	0	0	0	1	0
WBGene00171832	21	0	0	0	0	0	0	0
WBGene00048478	21	0	1	0	0	0	0	0
WBGene00048202	21	0	0	0	0	0	0	0
WBGene00049006	21	0	0	0	0	0	0	0
WBGene00167579	21	0	0	0	0	0	0	0
WBGene00168044	21	0	0	0	0	0	0	0
WBGene00046443	21	0	0	0	0	0	0	0
WBGene00167730	21	0	0	0	0	0	1	0
WBGene00174791	21	0	0	0	0	0	0	1
WBGene00049642	21	0	0	0	0	0	0	0
WBGene00048717	21	0	0	0	0	0	1	1
WBGene00049389	21	0	0	0	0	0	0	0
WBGene00167011	21	0	0	0	0	0	0	0
WBGene00048073	21	0	0	0	0	0	0	0
WBGene00050484	21	0	0	0	0	0	1	0
WBGene00168731	21	0	0	0	0	0	0	0
WBGene00169148	21	0	0	0	0	0	0	0
WBGene00171902	21	0	0	0	0	0	1	0
WBGene00168765	21	0	3	0	0	0	0	0
WBGene00047282	21	0	3	0	0	0	0	0
WBGene00168390	21	0	3	0	0	0	0	0
WBGene00173565	21	0	0	0	0	0	0	0
WBGene00166848	21	0	0	0	0	0	0	0
WBGene00049611	21	0	0	0	0	0	0	0
WBGene00046752	21	0	0	0	0	0	0	5
WBGene00047143	21	0	0	0	0	0	0	0
WBGene00049166	21	0	0	0	0	0	0	0
WBGene00166622	21	1	0	0	0	0	0	1
WBGene00049907	21	0	0	0	0	0	1	0
WBGene00168582	21	0	0	0	0	0	1	0
WBGene00047908	21	0	2	0	0	0	0	2
WBGene00050092	21	0	0	0	0	0	0	1
WBGene00172847	21	0	0	0	0	0	0	1
WBGene00046990	21	0	0	0	0	0	0	0
WBGene00169970	21	0	0	0	0	0	0	0
WBGene00048652	21	0	0	0	0	0	0	0
WBGene00048428	21	0	0	0	0	0	0	0
WBGene00048124	21	0	0	0	0	0	0	0
WBGene00167595	21	0	0	0	0	0	0	0
WBGene00170106	21	0	0	0	0	0	0	0
WBGene00050185	21	0	0	0	0	0	1	0
WBGene00171739	21	0	0	0	0	0	0	0
WBGene00050858	21	0	0	0	0	0	0	0
WBGene00173932	21	0	0	0	0	0	0	0
WBGene00046805	21	0	0	0	0	0	0	0
WBGene00050339	21	0	0	0	0	0	1	0
WBGene00046063	21	0	0	0	0	0	0	0
WBGene00165221	21	0	0	1	0	0	0	0
WBGene00170421	21	0	0	0	0	0	1	0
WBGene00050733	21	0	0	0	0	0	2	1
WBGene00174993	21	0	0	0	0	0	0	0
WBGene00045840	21	0	0	0	0	0	0	0
WBGene00168476	21	0	0	0	0	0	0	0
WBGene00172530	21	0	0	0	0	0	0	1
WBGene00048656	21	0	0	0	0	0	0	0
WBGene00168852	21	0	0	0	0	0	0	0
WBGene00174735	21	0	0	0	0	0	0	0
WBGene00050266	21	0	0	0	0	0	0	0
WBGene00171345	21	0	0	0	0	0	0	0
WBGene00046059	21	0	0	0	0	0	1	0
WBGene00168361	21	0	0	0	1	0	0	0
WBGene00047655	21	0	0	0	0	0	0	0
WBGene00174775	21	0	0	0	0	0	0	0
WBGene00170227	21	0	0	0	0	0	0	0
WBGene00047214	21	0	0	0	0	0	0	2
WBGene00048050	21	0	0	0	0	0	0	0
WBGene00169403	21	0	0	0	0	0	0	0
WBGene00165910	21	0	0	0	0	0	0	0
WBGene00050431	21	0	0	0	0	0	0	0
WBGene00048113	21	0	0	0	0	0	0	0
WBGene00166493	21	0	0	0	0	0	0	0
WBGene00047613	21	0	0	0	1	0	1	1
WBGene00050676	21	0	0	0	1	0	1	1
WBGene00013659	1152	70	173	23	26	26	107	139
WBGene00048155	21	0	0	0	0	0	0	0
WBGene00045849	21	0	0	0	0	0	0	0
WBGene00048887	21	2	0	0	0	0	0	0
WBGene00169530	21	0	0	0	0	0	0	0
WBGene00171710	21	0	0	0	0	0	0	0
WBGene00173310	21	0	0	0	0	0	0	0
WBGene00168096	21	0	0	0	0	0	0	0
WBGene00046429	21	0	0	0	0	0	0	0
WBGene00046146	21	0	0	0	0	0	0	0
WBGene00002175	28990	499	822	376	344	340	710	786
WBGene00048467	21	0	1	0	0	0	2	1
WBGene00173465	21	0	0	0	0	0	0	2
WBGene00047871	21	0	0	0	0	0	0	2
WBGene00165950	21	0	0	0	0	0	0	0
WBGene00049569	21	0	0	0	0	0	0	2
WBGene00174577	21	0	0	0	0	0	0	0
WBGene00169708	21	0	0	0	0	0	0	0
WBGene00166205	21	0	0	0	0	0	0	1
WBGene00166111	21	0	0	0	0	0	0	1
WBGene00171623	21	0	0	0	0	0	0	0
WBGene00172486	21	0	0	0	0	0	0	0
WBGene00174733	21	0	0	0	0	0	0	0
WBGene00170587	21	0	0	0	0	0	0	1
WBGene00166740	21	0	0	0	0	0	0	0
WBGene00050344	21	0	0	0	0	1	1	0
WBGene00171117	21	0	0	0	0	0	0	0
WBGene00174297	21	0	0	0	0	0	0	0
WBGene00170811	21	0	0	0	0	0	0	0
WBGene00047039	21	0	0	0	0	1	0	0
WBGene00170429	21	0	1	0	0	0	0	0
WBGene00050627	21	0	0	0	0	0	1	4
WBGene00174170	21	0	0	0	0	0	0	0
WBGene00046005	21	0	0	0	0	0	0	0
WBGene00170224	21	0	0	0	1	3	1	2
WBGene00047664	21	0	0	0	1	1	1	1
WBGene00048195	21	0	0	0	0	0	0	0
WBGene00173151	21	0	2	0	0	0	1	0
WBGene00171612	21	0	2	0	0	0	1	0
WBGene00046912	21	0	0	0	0	0	0	0
WBGene00167710	21	0	0	0	0	0	0	3
WBGene00167984	21	2	7	1	0	0	1	2
WBGene00049529	21	0	2	0	0	0	1	4
WBGene00048833	21	0	0	0	0	0	0	3
WBGene00046716	21	0	0	0	0	0	0	0
WBGene00050551	21	0	0	0	0	0	1	0
WBGene00045956	21	0	0	0	1	0	1	0
WBGene00048543	21	0	0	0	1	0	1	0
WBGene00046029	21	0	0	0	0	0	0	0
WBGene00167850	21	0	0	2	3	4	1	1
WBGene00049489	21	0	0	0	0	0	0	0
WBGene00048385	21	0	0	0	0	0	0	0
WBGene00169115	21	0	0	0	0	0	0	0
WBGene00050409	21	0	0	0	0	0	0	1
WBGene00174742	21	0	0	0	0	0	0	0
WBGene00166174	21	0	0	0	0	0	1	0
WBGene00173108	21	0	0	0	0	1	1	0
WBGene00045741	21	0	0	0	0	1	1	0
WBGene00048583	21	1	0	1	2	3	29	5
WBGene00168266	21	0	0	0	0	0	0	0
WBGene00047987	21	0	0	0	0	0	0	0
WBGene00165312	21	0	0	0	0	0	0	0
WBGene00170737	21	0	0	0	0	0	1	0
WBGene00169178	21	0	0	0	0	0	1	0
WBGene00165251	21	0	0	0	0	0	0	1
WBGene00172185	21	0	0	0	0	1	1	1
WBGene00170319	21	0	0	0	0	1	1	1
WBGene00168808	21	0	0	0	0	1	1	1
WBGene00169320	21	0	0	0	0	1	1	1
WBGene00165690	21	0	0	0	0	0	0	0
WBGene00173997	21	0	0	0	0	0	0	0
WBGene00168751	21	0	0	0	0	0	0	0
WBGene00167591	21	0	0	0	0	0	0	0
WBGene00170743	21	0	0	0	0	0	0	0
WBGene00169016	21	0	0	0	0	0	0	0
WBGene00172526	21	0	0	0	0	0	0	0
WBGene00172678	21	0	0	0	0	0	0	0
WBGene00165115	21	0	0	0	0	0	0	0
WBGene00049335	21	0	1	0	0	0	0	0
WBGene00046671	21	0	0	0	0	0	0	0
WBGene00171738	21	0	0	0	0	0	0	0
WBGene00046740	21	0	0	0	0	0	0	0
WBGene00169624	21	0	0	0	0	0	0	0
WBGene00050735	21	1	0	0	0	0	0	0
WBGene00173982	21	1	0	0	0	0	0	0
WBGene00167055	21	0	0	0	0	0	0	0
WBGene00171061	21	0	0	0	0	0	0	0
WBGene00167690	21	0	0	0	0	0	0	0
WBGene00050091	21	0	0	0	0	0	0	0
WBGene00049517	21	1	0	0	0	0	1	0
WBGene00166414	21	0	0	0	0	0	0	0
WBGene00172370	21	0	0	0	0	0	0	0
WBGene00050376	21	0	0	0	0	0	0	2
WBGene00172700	21	0	0	0	0	0	0	2
WBGene00045689	21	0	0	0	0	0	0	0
WBGene00165604	21	1	0	0	0	0	0	0
WBGene00171422	21	0	0	0	0	0	0	0
WBGene00166761	21	0	0	0	0	0	0	0
WBGene00170517	21	0	0	0	0	0	0	0
WBGene00048346	21	0	0	0	0	0	0	0
WBGene00174604	21	0	0	0	0	0	0	0
WBGene00171846	21	0	0	0	0	0	0	0
