GeneID	Length	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2WT_INP_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_INP_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.1_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.2_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.3_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_J2A_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_J2B_.bam
WBGene00001867	2043	401	426	145	93	115	1050	1253
WBGene00196255	52	1	0	0	0	1	2	1
WBGene00168565	21	2	0	0	2	1	0	3
WBGene00198136	148	1	0	1	1	1	2	1
WBGene00200531	76	0	0	0	0	0	1	0
WBGene00001163	1939	46	42	23	30	21	81	74
WBGene00008076	3120	84	99	38	36	31	44	36
WBGene00008077	2864	20	11	5	13	8	15	10
WBGene00008074	2118	50	51	15	15	13	20	9
WBGene00045024	3226	5	8	6	13	3	17	2
WBGene00011179	1539	42	31	3	2	0	28	8
WBGene00011180	3951	24	10	2	7	4	5	7
WBGene00011181	1960	164	336	90	76	66	76	101
WBGene00011183	1170	0	2	1	0	0	2	2
WBGene00004228	5532	130	106	73	59	57	151	201
WBGene00011184	722	3	59	1	2	1	26	29
WBGene00010144	2154	14	13	1	3	0	10	9
WBGene00010145	3414	0	35	3	0	0	4	3
WBGene00255435	1284	2	0	0	0	0	0	1
WBGene00010646	3901	150	6020	75	58	54	2543	3388
WBGene00001476	2548	166	41	59	45	48	34	40
WBGene00010649	1274	26	33	5	13	5	12	18
WBGene00001328	12463	4322	10775	3985	3935	3454	9115	9931
WBGene00001477	1862	537	135	113	99	105	43	85
WBGene00011288	496	8	3	7	6	0	27	5
WBGene00011289	544	91	73	43	35	25	207	275
WBGene00194984	670	1	1	1	0	0	1	0
WBGene00011290	1346	6	2	5	1	1	8	4
WBGene00165233	21	0	0	0	0	0	0	0
WBGene00011294	1984	8	38	4	6	1	11	9
WBGene00011297	1851	13	2	8	9	9	20	9
WBGene00169900	21	0	0	0	0	1	0	0
WBGene00003568	5108	302	989	220	217	162	448	586
WBGene00013856	432	0	6	0	0	2	17	27
WBGene00000865	1919	2782	4059	2349	2243	1899	14062	16477
WBGene00001730	716	38	12	5	8	6	17	26
WBGene00012009	3497	6	6	7	3	8	15	8
WBGene00012012	2670	25	32	16	19	31	7	9
WBGene00012013	2900	103	29	34	25	38	53	73
WBGene00044990	778	16	30	8	11	7	21	28
WBGene00044991	627	7	2	2	3	0	4	5
WBGene00012015	8103	1553	1456	568	443	460	3216	2950
WBGene00174309	21	0	0	0	0	0	0	1
WBGene00003876	4000	370	52	113	82	81	167	173
WBGene00167883	21	0	0	0	0	0	1	0
WBGene00165016	21	0	0	0	0	0	0	0
WBGene00014669	2637	209	55	81	93	56	141	197
WBGene00219603	981	1	0	1	3	1	14	14
WBGene00011259	13545	1137	848	938	800	708	1861	2154
WBGene00200155	146	0	0	0	1	0	0	0
WBGene00199277	136	0	3	0	3	3	3	0
WBGene00014825	768	11	8	6	2	1	10	2
WBGene00255574	62	1	0	3	3	1	3	2
WBGene00002001	2339	1516	2543	506	456	385	3249	3504
WBGene00011722	2831	933	989	436	393	337	3333	3643
WBGene00008750	9302	883	1196	627	473	461	1455	1781
WBGene00008751	153	0	0	0	0	0	2	1
WBGene00008752	153	1	0	0	0	0	0	0
WBGene00044797	975	26	81	3	9	5	27	22
WBGene00166271	21	0	0	0	0	0	0	0
WBGene00194922	135	0	0	0	1	1	0	1
WBGene00014006	1017	155	96	20	7	19	30	26
WBGene00200838	85	0	6	1	1	0	0	1
WBGene00014001	3164	608	299	212	205	172	403	402
WBGene00014002	1222	29	13	7	7	4	10	11
WBGene00194805	61	1	0	3	2	1	1	2
WBGene00014003	1122	4	4	3	1	5	51	14
WBGene00195354	145	0	6	0	1	1	4	4
WBGene00004319	6733	3421	6211	2834	2343	2227	5945	7335
WBGene00003081	699	337	266	51	36	36	440	520
WBGene00014004	2482	1020	3540	329	305	300	1474	1826
WBGene00003340	97	4	1	0	0	1	5	0
WBGene00014005	1911	22	19	10	10	4	18	13
WBGene00013474	1367	319	21	172	132	140	44	52
WBGene00013475	2331	32	9	10	11	6	20	7
WBGene00013476	1388	4	4	2	8	2	1	3
WBGene00198311	98	0	0	0	0	0	0	0
WBGene00198918	139	2	0	0	1	1	2	0
WBGene00005531	2837	7	13	1	3	1	9	7
WBGene00201914	148	0	0	0	0	0	0	0
WBGene00013478	1577	5	3	1	4	2	3	6
WBGene00220194	66	16	22	19	19	11	3	6
WBGene00195659	133	0	1	2	3	2	0	0
WBGene00198864	197	7	0	9	9	5	3	2
WBGene00196904	126	0	0	2	1	0	20	3
WBGene00012794	2963	193	513	96	74	78	381	500
WBGene00000866	1442	1117	433	1064	745	855	5183	5066
WBGene00012795	1277	270	415	98	79	78	754	815
WBGene00008776	3139	7	26	4	4	1	55	59
WBGene00045056	1683	21	30	6	7	4	9	10
WBGene00008773	498	4	12	2	2	1	4	0
WBGene00008777	808	86	116	21	25	26	194	244
WBGene00201826	149	0	0	1	0	0	3	1
WBGene00044784	941	193	54	146	105	124	490	568
WBGene00000109	3268	2767	2673	1121	1065	925	3070	3437
WBGene00009495	2411	7	4	3	5	8	17	35
WBGene00001426	1601	444	931	76	59	74	1244	1294
WBGene00006490	8761	1875	2416	1233	1132	1042	4023	4188
WBGene00009496	462	7	19	2	1	2	9	11
WBGene00009492	2303	32	12	16	14	12	4	7
WBGene00002992	9306	614	995	385	412	346	1710	1878
WBGene00012384	2964	51	53	431	552	446	1362	2528
WBGene00220032	97	5	126	0	0	0	25	43
WBGene00002214	2316	2165	9086	733	704	575	4315	4882
WBGene00010883	2060	18	11	7	9	2	6	8
WBGene00200791	267	0	1	0	1	1	1	1
WBGene00014505	1162	794	870	1023	1063	921	1909	2459
WBGene00011479	3756	72	75	35	44	30	139	119
WBGene00011480	3858	6123	24088	6172	6099	5065	21110	30166
WBGene00004204	5139	6954	32387	4888	5306	4394	13044	17537
WBGene00000181	2507	1185	1718	373	346	330	2336	2674
WBGene00219576	185	0	0	0	1	1	2	0
WBGene00008503	2579	1302	2944	423	438	349	3129	3525
WBGene00007444	5146	1630	6795	842	793	688	3065	3854
WBGene00007445	1606	490	395	178	182	187	2343	2162
WBGene00198087	101	0	0	0	0	1	0	1
WBGene00197093	71	1	1	0	0	0	0	0
WBGene00003657	4950	23	17	9	10	11	21	12
WBGene00011122	3357	1102	1979	755	616	666	3684	3945
WBGene00004199	1179	670	1100	409	354	354	1836	2394
WBGene00011124	1253	100	55	17	20	18	107	130
WBGene00235134	461	3	5	2	4	5	3	1
WBGene00011131	3023	134	121	281	233	227	270	285
WBGene00011129	1829	16	13	12	4	2	7	4
WBGene00199692	218	0	0	0	0	0	0	1
WBGene00200525	149	0	0	0	0	0	1	1
WBGene00202098	68	0	0	0	0	0	0	0
WBGene00045197	1029	2	2	0	3	0	7	2
WBGene00000699	1015	1155	407	281	297	230	1088	739
WBGene00170570	21	0	0	0	0	0	0	0
WBGene00014270	72	340	2	21	20	17	136	22
WBGene00201716	149	0	0	0	0	0	0	0
WBGene00007335	1719	23	13	14	11	9	12	7
WBGene00010046	1232	38	14	20	19	22	8	7
WBGene00000700	931	98	13	33	23	27	66	39
WBGene00001796	8442	156	348	96	88	58	128	135
WBGene00195927	147	0	0	0	0	0	0	0
WBGene00010047	7103	664	912	383	312	298	733	879
WBGene00219550	107	0	0	0	0	0	0	0
WBGene00001019	5782	733	672	408	347	364	2906	3125
WBGene00007107	736	378	720	93	102	79	1169	1312
WBGene00007108	2533	334	148	125	116	96	1005	987
WBGene00044290	378	349	1332	54	73	43	296	503
WBGene00007109	2835	1844	1128	1282	1167	1087	3753	4051
WBGene00001922	504	15447	21785	14477	12757	12844	179917	172662
WBGene00235095	214	4	9	1	0	0	5	11
WBGene00001930	312	141517	500181	43716	51220	36887	139789	199797
WBGene00197129	141	0	0	0	0	0	0	1
WBGene00202089	139	0	2	0	1	2	2	2
WBGene00011337	992	61	98	24	30	21	112	83
WBGene00014828	73	0	0	1	0	0	0	0
WBGene00196108	93	0	1	1	0	0	0	0
WBGene00006459	2186	19	6	15	12	20	34	29
WBGene00166243	21	0	2	1	1	0	2	3
WBGene00010354	2106	482	1145	133	120	96	1493	1622
WBGene00009035	2774	4932	5318	3341	3036	2601	20044	21057
WBGene00196972	83	8	0	0	1	0	2	0
WBGene00002192	21319	3032	2291	3073	2401	2479	10329	11475
WBGene00007006	3212	27	61	15	22	8	28	37
WBGene00045175	506	109	29	59	36	34	295	319
WBGene00007513	3235	787	589	432	344	318	2642	2866
WBGene00200561	222	38	9	12	23	20	102	59
WBGene00010409	1592	911	2016	456	363	362	2946	3694
WBGene00197257	403	0	11	0	0	2	3	5
WBGene00196466	94	1	4	0	0	0	1	2
WBGene00219458	1383	2	3	4	3	2	26	4
WBGene00199967	51	0	1	0	0	0	1	0
WBGene00006678	5008	75	48	31	36	58	51	71
WBGene00001585	925	355	424	139	95	94	635	721
WBGene00198509	145	1	1	3	3	2	7	9
WBGene00201711	272	5	18	1	2	0	11	12
WBGene00010846	2664	266	588	86	77	80	397	535
WBGene00200662	219	0	1	0	0	0	1	0
WBGene00195921	157	0	0	0	0	1	1	1
WBGene00004360	5310	448	660	268	224	232	1133	1151
WBGene00008720	3098	2627	6167	1572	1412	1190	5821	7181
WBGene00012496	2204	837	1156	445	373	346	2167	2779
WBGene00012498	2011	353	2208	222	248	176	238	377
WBGene00010232	1561	1029	915	436	335	324	2550	2625
WBGene00010233	1782	348	441	126	99	121	753	925
WBGene00014085	1621	49	19	24	16	19	15	9
WBGene00200618	143	0	0	0	0	0	0	0
WBGene00014086	1059	572	312	251	217	197	1893	1888
WBGene00197246	50	3	1	3	8	4	1	1
WBGene00014087	2696	2146	20119	1210	1205	932	1933	2733
WBGene00195005	101	8	1	8	5	5	10	30
WBGene00014076	5404	250	430	188	159	135	305	375
WBGene00194934	2680	22	22	20	11	10	31	32
WBGene00014080	3482	270	323	141	89	65	328	399
WBGene00002130	1820	813	2156	199	200	136	1718	2325
WBGene00002131	2144	112	132	45	33	36	421	460
WBGene00196384	150	5	0	1	0	0	1	0
WBGene00201031	149	0	1	0	0	0	2	2
WBGene00235132	135	1	1	1	1	0	1	1
WBGene00014079	2106	49	77	23	13	16	40	38
WBGene00011910	4019	71	20	59	55	41	47	26
WBGene00196767	59	0	1	0	0	0	0	1
WBGene00200392	142	1	1	0	1	1	1	1
WBGene00199383	147	3	0	0	0	0	0	0
WBGene00010444	14238	1111	2822	788	715	614	2104	2388
WBGene00010447	1084	13	13	3	3	0	3	3
WBGene00001577	3001	210	128	116	63	88	189	219
WBGene00011727	1921	68	23	29	16	16	17	16
WBGene00011728	1074	2	8	0	1	0	5	1
WBGene00011726	7754	161	90	128	108	100	68	76
WBGene00197997	213	1	0	0	0	0	1	0
WBGene00199259	150	0	0	0	0	0	0	0
WBGene00196518	122	1	0	0	0	0	0	0
WBGene00199479	147	0	1	0	0	0	1	0
WBGene00202260	150	0	0	0	0	0	0	0
WBGene00198134	225	0	0	0	0	0	0	0
WBGene00219602	944	6	4	3	2	5	4	8
WBGene00010918	5366	278	112	221	180	179	192	201
WBGene00199485	218	0	12	2	1	1	1	2
WBGene00010919	423	32	52	15	6	3	42	32
WBGene00010921	1474	24	8	16	9	6	11	14
WBGene00044768	1631	32	10	17	15	11	15	25
WBGene00009546	1444	45	22	24	23	19	53	35
WBGene00197144	145	1	3	0	1	1	2	0
WBGene00009547	3930	62	85	49	38	37	44	59
WBGene00009548	2078	74	78	15	17	14	9	2
WBGene00009549	954	9	9	0	3	1	2	0
WBGene00002363	3832	1658	1810	785	724	791	7457	7891
WBGene00009551	1944	256	321	88	73	69	600	774
WBGene00007801	11207	118	116	54	40	56	94	90
WBGene00007802	4859	9	11	10	9	5	23	7
WBGene00002827	5552	90	41	62	59	58	166	222
WBGene00196164	138	0	0	0	0	0	2	0
WBGene00003633	3228	76	65	50	46	56	195	284
WBGene00012163	1241	5	1	4	5	2	4	5
WBGene00219327	360	1	23	0	0	0	2	3
WBGene00219456	487	5	3	2	5	4	12	34
WBGene00194665	2575	30	31	30	18	25	75	85
WBGene00014091	2393	412	321	114	109	80	285	348
WBGene00003736	4847	91	54	22	33	28	102	100
WBGene00014092	3221	391	91	126	96	120	167	170
WBGene00006555	1639	120	67	62	50	55	349	389
WBGene00014095	2293	11706	8909	5968	4966	4772	23214	24960
WBGene00202480	171	1	1	0	0	1	1	0
WBGene00014097	2256	1059	533	1593	1201	1179	4814	5767
WBGene00201356	141	0	0	0	0	0	0	0
WBGene00198258	104	0	0	1	0	1	2	0
WBGene00198595	142	0	12	0	0	0	2	0
WBGene00171979	21	0	0	0	0	0	0	0
WBGene00196325	141	1	0	0	0	0	0	1
WBGene00202264	145	1	0	0	0	0	0	0
WBGene00171416	21	1	0	0	0	0	0	1
WBGene00200248	150	0	1	0	0	0	1	0
WBGene00197058	88	0	0	0	0	0	0	2
WBGene00198333	225	0	1	1	0	0	0	0
WBGene00201849	283	4	35	1	0	0	2	11
WBGene00199794	414	1	128	0	1	0	14	16
WBGene00004971	626	3	9	1	2	2	6	9
WBGene00011740	841	958	5501	270	229	190	1162	1589
WBGene00011737	2800	1582	2720	901	804	752	7169	10548
WBGene00201015	150	0	3	0	0	0	2	1
WBGene00011739	1688	264	785	102	77	60	644	813
WBGene00005015	4302	3524	9930	2112	1919	1652	9547	11317
WBGene00010667	2326	164	177	33	39	33	273	275
WBGene00172658	21	0	0	0	0	0	0	0
WBGene00010669	6025	12	19	3	5	5	11	0
WBGene00045036	1207	12	16	5	3	1	6	3
WBGene00008682	4900	4277	21892	2145	1924	1626	8953	10365
WBGene00008683	843	255	274	60	62	68	938	831
WBGene00008688	1638	12479	2923	7470	6773	6531	18158	14761
WBGene00008686	2321	1368	5443	813	676	590	3436	4436
WBGene00008685	8984	1953	2066	1372	1219	1171	5322	5590
WBGene00010889	2531	365	260	158	143	122	604	691
WBGene00010891	1616	299	324	94	88	85	596	758
WBGene00010892	1834	652	1391	275	257	245	1287	1500
WBGene00003010	5593	582	525	303	231	248	1618	1932
WBGene00007091	7429	1062	1068	975	787	760	1673	2268
WBGene00174089	21	0	0	0	0	0	0	1
WBGene00008967	973	5	2	2	6	2	20	23
WBGene00198058	149	0	0	0	0	0	0	0
WBGene00197274	148	1	3	0	0	0	0	0
WBGene00196450	186	1	3	0	0	0	0	0
WBGene00201139	163	1	15	1	1	2	0	2
WBGene00196293	186	1	3	0	0	0	0	0
WBGene00200689	184	0	1	0	0	0	0	0
WBGene00201915	140	7	0	11	5	9	7	5
WBGene00009435	6979	2350	6022	1831	1603	1455	5424	7143
WBGene00195399	150	3	0	1	0	0	3	4
WBGene00009437	1030	22	54	8	9	0	16	13
WBGene00170609	21	0	0	0	0	0	0	0
WBGene00196985	68	3	7	1	0	0	0	0
WBGene00196020	135	0	19	1	0	0	1	4
WBGene00009438	3281	7	12	1	1	2	16	13
WBGene00045314	322	0	1	0	0	0	0	0
WBGene00173640	21	0	0	0	0	0	0	0
WBGene00166374	21	0	0	0	0	0	0	0
WBGene00004448	539	2117	1169	566	533	426	8601	9406
WBGene00016591	818	182	372	74	60	59	264	347
WBGene00016589	2259	709	1552	342	327	296	2146	2189
WBGene00016588	5082	667	971	437	369	364	1696	2037
WBGene00016592	1465	218	146	57	40	48	747	783
WBGene00016587	1546	41	92	32	30	22	73	43
WBGene00016586	2272	1356	2369	519	517	471	3546	4446
WBGene00220013	126	0	3	0	1	0	0	0
WBGene00008949	1529	8	2	1	1	0	7	2
WBGene00235298	174	0	0	0	0	0	0	1
WBGene00008950	2860	25	11	8	12	13	6	2
WBGene00197580	142	0	0	0	0	0	0	0
WBGene00171001	21	0	0	0	0	0	0	0
WBGene00013921	5779	206	195	121	113	80	100	127
WBGene00000376	10311	7016	7958	6760	11870	4740	22134	25295
WBGene00168474	21	0	5	0	0	0	0	1
WBGene00009213	754	133	70	17	23	15	66	105
WBGene00009214	748	2	1	0	1	0	5	0
WBGene00009215	850	941	315	182	171	155	315	738
WBGene00170805	21	0	0	0	0	0	0	0
WBGene00167067	21	0	0	0	0	0	0	0
WBGene00165970	21	0	0	0	0	0	0	0
WBGene00166065	21	0	0	0	0	0	0	0
WBGene00009219	530	331	504	89	73	61	470	585
WBGene00202371	222	0	2	0	0	0	0	0
WBGene00196206	144	0	0	0	1	0	0	0
WBGene00001580	4324	1609	1619	1037	876	827	4918	5155
WBGene00008580	1574	458	2406	255	239	206	2138	2643
WBGene00008581	1753	23	4	12	7	8	5	6
WBGene00195407	149	0	0	0	0	0	1	0
WBGene00199784	144	0	0	0	0	0	0	0
WBGene00201775	152	0	0	0	0	1	0	1
WBGene00196906	145	0	0	0	0	0	0	0
WBGene00008583	7317	77	257	27	26	27	65	41
WBGene00023502	2362	10	14	2	3	2	10	4
WBGene00008584	2473	26	14	14	10	6	30	30
WBGene00007729	2532	11	9	9	7	11	10	8
WBGene00255469	968	1	4	0	1	0	1	0
WBGene00007733	1079	130	15	40	45	31	9	13
WBGene00007734	1649	8	7	2	7	1	5	4
WBGene00169364	21	0	0	0	0	0	0	0
WBGene00007736	6232	1213	2335	777	638	622	2410	2690
WBGene00011418	3416	865	1986	520	434	437	1593	1679
WBGene00005689	2143	0	3	1	0	0	2	0
WBGene00005683	1780	5	2	2	2	3	8	3
WBGene00005682	1876	0	2	2	1	0	2	0
WBGene00005681	1800	5	6	6	2	2	7	8
WBGene00005680	1685	1	2	1	1	1	2	0
WBGene00045131	158	6	8	4	2	3	29	11
WBGene00014769	2373	138	19	15	18	17	350	148
WBGene00005673	844	0	1	1	0	0	0	0
WBGene00197004	97	0	0	0	0	1	0	0
WBGene00166285	21	0	0	0	0	0	0	0
WBGene00198279	142	1	0	0	0	1	0	1
WBGene00001820	3696	160	52	63	85	70	94	138
WBGene00166564	21	0	0	0	0	0	1	1
WBGene00014081	6553	130	186	52	54	44	179	134
WBGene00219640	444	47	23	21	81	12	28	8
WBGene00014083	1355	247	117	76	54	57	458	477
WBGene00014084	453	7	2	1	0	3	1	3
WBGene00002368	2781	681	436	617	553	510	3841	3725
WBGene00010673	5501	38	88	21	21	14	109	108
WBGene00202123	81	0	1	0	0	1	4	0
WBGene00014427	73	8	4	0	0	0	14	7
WBGene00006916	10206	1353	4670	883	718	693	5318	6184
WBGene00007752	21371	1847	2601	1657	1424	1270	3807	4011
WBGene00011941	794	113	173	19	29	22	123	178
WBGene00011940	15337	1656	2866	1268	1070	1030	4393	5556
WBGene00007780	2645	206	95	88	66	65	657	664
WBGene00007778	2007	95	158	63	54	42	33	36
WBGene00007777	1561	127	71	56	54	57	29	36
WBGene00011949	1038	17	40	6	1	4	36	31
WBGene00011950	1660	10	9	1	0	0	1	1
WBGene00004315	5148	2379	4087	1293	1064	967	2347	3226
WBGene00045184	634	0	0	0	0	1	1	0
WBGene00168234	21	0	0	0	1	0	0	0
WBGene00002128	3138	41	20	33	23	26	57	35
WBGene00206520	383	1	1	0	0	1	5	1
WBGene00167793	21	10	0	3	4	1	0	0
WBGene00006767	13652	31129	4951	3369	3189	3066	53319	26530
WBGene00008554	1472	22	166	5	3	3	21	21
WBGene00008553	515	22	16	2	8	3	10	8
WBGene00045067	480	1	3	1	0	1	8	2
WBGene00004030	2349	12751	1714	1329	1220	1167	21416	11216
WBGene00220251	1660	221	12	34	20	18	147	176
WBGene00008555	24182	1344	1483	1551	1464	1369	2988	3746
WBGene00010828	4165	1084	384	617	521	492	3033	3500
WBGene00010827	2733	69	19	61	60	66	122	159
WBGene00005153	4903	129	52	185	132	151	962	1166
WBGene00014139	4380	459	323	286	225	244	2196	2224
WBGene00001543	5799	23	76	15	17	17	35	52
WBGene00014138	2972	297	99	45	41	40	310	292
WBGene00010655	771	4	3	2	1	3	8	3
WBGene00194926	952	2	1	5	3	0	14	6
WBGene00194925	910	6	3	9	7	6	92	189
WBGene00185092	1751	18	4	30	12	24	42	57
WBGene00194918	306	1	0	0	0	0	0	0
WBGene00194919	331	0	0	0	0	0	1	0
WBGene00185093	492	1	0	3	4	1	3	1
WBGene00010656	528	3	0	0	0	1	0	0
WBGene00007865	1251	0	0	0	0	0	2	0
WBGene00007866	1783	13	10	0	3	2	10	4
WBGene00007867	2025	7	32	9	6	4	39	19
WBGene00171986	21	0	0	0	0	0	0	0
WBGene00007870	808	94	95	60	53	27	116	152
WBGene00007873	1251	10	39	5	4	1	36	5
WBGene00007874	859	7	2	2	1	2	0	0
WBGene00007876	1594	0	4	3	2	0	5	1
WBGene00010129	1306	1	4	0	1	0	3	1
WBGene00196776	225	0	6	1	0	0	1	1
WBGene00010126	1565	2	1	2	0	0	3	0
WBGene00010127	1685	2	7	0	3	0	6	0
WBGene00010128	1818	22	13	8	14	9	34	26
WBGene00010125	1932	16	728	8	2	6	18	20
WBGene00168199	21	0	0	0	0	0	0	0
WBGene00010124	1968	11	19	2	3	1	15	4
WBGene00010745	2113	5	9	2	2	2	11	11
WBGene00010746	2924	4	6	1	3	4	11	4
WBGene00003150	26840	4911	2643	3475	2878	2865	13489	14187
WBGene00000134	4468	5	61	18	17	12	64	68
WBGene00009890	1066	5	29	1	2	0	10	7
WBGene00009891	1379	5	1	1	0	1	0	2
WBGene00197568	149	1	0	0	0	0	1	1
WBGene00009892	773	1	2	1	0	0	6	2
WBGene00009893	1858	10	4	2	4	4	0	2
WBGene00004742	896	4	1	0	1	2	6	0
WBGene00009895	1408	2115	147	322	301	237	131	331
WBGene00009896	1078	67	9	2	10	8	27	34
WBGene00008026	1432	2	1	1	1	0	3	2
WBGene00008027	1157	62	35	5	12	2	40	41
WBGene00008028	1540	39	18	6	6	4	26	16
WBGene00008029	743	2	3	0	1	0	7	0
WBGene00008030	725	3	13	0	0	0	4	0
WBGene00167212	21	1	0	0	0	0	0	0
WBGene00197611	57	1	0	0	0	0	0	0
WBGene00008032	3336	483	204	120	58	84	953	817
WBGene00008033	2615	61	55	14	30	19	98	73
WBGene00199305	279	0	0	0	0	0	0	1
WBGene00008035	1484	1102	1772	769	711	631	2736	3233
WBGene00004339	1304	912	772	694	541	558	4636	4365
WBGene00044083	882	414	2219	189	154	153	1024	1178
WBGene00007201	1231	451	2167	186	141	129	1079	1256
WBGene00007207	3927	367	144	202	175	178	1177	1250
WBGene00023421	1605	330	816	166	138	144	877	965
WBGene00007202	3842	149	377	50	46	49	245	282
WBGene00006766	5292	50	37	17	18	20	28	31
WBGene00007206	2791	37	49	27	26	38	100	135
WBGene00007208	2791	37	49	27	26	38	100	135
WBGene00008626	994	5	6	4	2	12	7	6
WBGene00003421	8829	1146	2828	1006	867	813	3076	3566
WBGene00235128	360	2	0	0	0	0	0	3
WBGene00008625	1300	5	1	1	2	2	8	1
WBGene00200869	124	0	0	0	0	0	0	0
WBGene00003533	3151	22	253	33	39	35	102	109
WBGene00010240	3913	19	30	16	17	20	6	8
WBGene00010241	2633	83	25	34	32	24	6	14
WBGene00172814	21	0	0	0	1	0	0	0
WBGene00196217	150	0	0	0	0	0	0	0
WBGene00196104	81	0	1	0	0	0	0	0
WBGene00195628	141	0	3	0	0	0	1	0
WBGene00008178	11014	195	989	132	129	112	561	662
WBGene00003037	2351	689	484	297	246	270	2088	2320
WBGene00010436	624	95	98	34	14	29	138	164
WBGene00010437	2837	187	88	157	128	135	582	627
WBGene00010439	3439	294	449	292	293	220	1118	1183
WBGene00044737	1314	373	234	46	33	26	249	305
WBGene00010442	3026	10	31	3	2	2	45	32
WBGene00194915	2405	9	1	10	7	4	10	11
WBGene00013462	2141	745	2050	615	600	525	1775	2002
WBGene00013463	542	1221	393	591	519	523	3680	4496
WBGene00000818	3318	1059	1674	482	474	414	2380	2722
WBGene00013464	7073	502	258	314	320	265	903	977
WBGene00001393	3168	1252	835	951	736	668	5716	6120
WBGene00014941	1674	33	15	37	20	24	106	85
WBGene00001394	2545	3426	898	3308	2857	2689	6936	8581
WBGene00001390	1139	205	299	195	148	206	2066	2374
WBGene00196147	134	1	2	0	0	1	3	3
WBGene00196912	186	1	1	1	0	0	5	3
WBGene00012189	2610	20	106	11	13	15	50	46
WBGene00012190	3332	4	16	0	2	2	8	4
WBGene00044280	935	4	3	15	12	12	34	61
WBGene00003230	2382	6525	14443	3464	2934	2857	22880	28920
WBGene00174903	21	0	0	0	0	0	0	0
WBGene00166561	21	0	0	0	0	0	0	0
WBGene00013375	3267	7	9	3	6	11	18	9
WBGene00013373	961	318	146	117	105	104	1077	1057
WBGene00013376	5385	367	391	100	96	83	540	579
WBGene00003142	2392	393	500	156	116	102	374	491
WBGene00014938	1065	315	3057	106	110	79	1066	1082
WBGene00003077	1741	276	1290	98	110	82	621	785
WBGene00013381	2526	450	1245	115	131	89	1252	1437
WBGene00004029	5887	505	1172	439	453	341	967	1163
WBGene00010709	6880	398	313	285	256	213	788	891
WBGene00010711	637	13	6	3	2	0	13	16
WBGene00174525	21	0	0	0	0	0	0	0
WBGene00014431	102	30	3	4	1	2	258	112
WBGene00014433	102	30	3	4	1	2	207	84
WBGene00014435	102	34	2	5	0	2	220	106
WBGene00012640	847	257	256	470	406	363	928	1290
WBGene00012639	3264	3	11	2	2	3	16	26
WBGene00012637	1509	15	11	7	11	9	17	20
WBGene00012636	1794	12	8	1	2	2	3	7
WBGene00196940	52	0	0	0	0	0	0	0
WBGene00012869	4571	112	413	51	48	43	114	90
WBGene00012867	3147	134	290	72	77	80	317	310
WBGene00012866	4203	65	62	30	37	29	88	77
WBGene00169634	21	0	0	0	0	1	0	0
WBGene00004265	12580	314	104	101	112	90	76	67
WBGene00005088	1683	1	2	1	2	2	0	2
WBGene00005679	2860	2	4	7	5	3	5	6
WBGene00005675	1271	1	0	0	0	0	0	0
WBGene00005674	2343	10	4	42	43	43	19	9
WBGene00012874	763	0	3	0	0	0	1	0
WBGene00005672	1345	0	1	1	0	0	2	2
WBGene00012871	340	35	6	11	11	7	3	5
WBGene00012870	1763	5	6	1	3	3	5	4
WBGene00170596	21	0	0	0	0	0	0	0
WBGene00169004	21	0	0	0	0	0	0	0
WBGene00165444	21	0	1	0	0	0	0	1
WBGene00045203	79	256	11	53	35	33	612	292
WBGene00045201	90	760	605	227	283	188	555	405
WBGene00044967	77	653	6	103	88	58	984	432
WBGene00170574	21	0	0	0	0	1	6	5
WBGene00194917	591	0	11	2	2	0	18	20
WBGene00012876	649	1	12	3	3	2	8	16
WBGene00169913	21	0	0	0	0	0	0	0
WBGene00045059	2295	1	1	1	1	1	6	4
WBGene00170577	21	0	1	0	0	0	0	0
WBGene00168467	21	0	0	0	0	0	0	0
WBGene00047726	21	0	0	0	0	0	7	3
WBGene00172558	21	0	1	0	0	0	0	0
WBGene00049901	21	0	1	0	0	0	0	0
WBGene00045286	252	0	2	2	2	1	2	2
WBGene00046454	21	0	0	0	0	0	0	0
WBGene00172638	21	0	0	0	0	0	1	2
