GeneID	Length	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2WT_INP_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_INP_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.1_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.2_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.3_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_J2A_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_J2B_.bam
WBGene00167099	21	0	0	0	0	0	0	0
WBGene00166943	21	0	0	0	0	0	0	0
WBGene00173908	21	0	0	0	0	0	0	0
WBGene00050583	21	0	0	0	0	0	0	0
WBGene00050464	21	0	0	0	0	0	0	0
WBGene00171385	21	0	0	0	0	0	0	0
WBGene00049399	21	0	0	0	0	0	0	0
WBGene00166429	21	0	0	0	0	0	0	0
WBGene00172705	21	0	0	0	0	0	0	0
WBGene00046616	21	0	0	0	0	0	0	0
WBGene00174328	21	0	0	0	0	0	0	0
WBGene00049453	21	0	0	0	0	0	0	0
WBGene00172717	21	0	0	0	0	0	0	0
WBGene00169429	21	0	0	0	0	0	0	0
WBGene00167258	21	0	3	0	0	0	0	0
WBGene00046646	21	0	0	0	0	0	0	0
WBGene00171282	21	0	0	0	0	0	0	0
WBGene00167670	21	0	0	0	0	0	0	0
WBGene00169599	21	0	0	0	0	0	0	0
WBGene00171864	21	0	0	0	0	0	0	0
WBGene00050831	21	0	0	0	0	0	0	0
WBGene00170605	21	0	0	0	0	0	0	0
WBGene00169711	21	0	0	0	0	0	0	0
WBGene00166507	21	0	0	0	0	0	0	0
WBGene00171164	21	0	0	0	0	0	0	0
WBGene00046493	21	0	0	0	0	0	0	0
WBGene00045016	414	2	1	0	0	0	2	2
WBGene00046455	21	1	0	0	0	0	0	0
WBGene00165230	21	0	0	0	0	0	0	0
WBGene00004159	1076	2	0	0	1	3	4	3
WBGene00168372	21	0	0	0	0	0	0	0
WBGene00174580	21	0	0	0	0	0	0	0
WBGene00169411	21	0	0	0	0	0	0	0
WBGene00050648	21	0	0	0	0	0	0	0
WBGene00049635	21	0	0	0	0	0	1	1
WBGene00170621	21	0	0	0	0	0	0	0
WBGene00167916	21	0	0	0	0	0	2	1
WBGene00171357	21	0	0	0	0	0	3	0
WBGene00047481	21	0	0	0	0	0	3	0
WBGene00047062	21	0	0	0	0	0	1	0
WBGene00166942	21	0	0	0	0	0	1	0
WBGene00014607	72	1093	54	50	45	56	451	120
WBGene00046948	21	0	0	0	0	0	0	0
WBGene00171199	21	0	0	0	0	0	0	0
WBGene00168698	21	0	0	0	0	0	0	0
WBGene00171800	21	0	0	0	0	0	0	0
WBGene00169414	21	0	0	0	0	0	0	0
WBGene00169287	21	0	0	0	0	0	0	1
WBGene00046641	21	0	0	0	0	0	1	0
WBGene00171859	21	0	0	0	0	0	1	0
WBGene00049396	21	0	0	0	0	0	0	0
WBGene00174048	21	0	0	0	0	0	0	0
WBGene00050322	21	0	0	0	0	0	0	0
WBGene00171735	21	2	0	3	0	2	1	0
WBGene00049077	21	1	0	3	0	2	1	0
WBGene00167740	21	1	0	3	0	2	1	0
WBGene00013633	4320	299	261	47	67	57	278	309
WBGene00050251	21	1	0	0	0	0	0	0
WBGene00173254	21	0	0	0	0	0	0	0
WBGene00173184	21	0	0	0	0	0	0	0
WBGene00170160	21	0	0	0	0	0	0	0
WBGene00174876	21	0	0	0	0	0	0	0
WBGene00172693	21	0	0	0	0	0	1	0
WBGene00169264	21	0	0	0	0	0	0	0
WBGene00048675	21	0	0	0	0	0	0	0
WBGene00169603	21	0	0	0	0	0	0	0
WBGene00174282	21	0	0	0	0	0	0	0
WBGene00166398	21	0	0	0	0	0	0	0
WBGene00168014	21	0	0	0	0	0	0	0
WBGene00174264	21	0	0	0	0	0	0	0
WBGene00046420	21	0	0	0	0	0	0	0
WBGene00045582	21	0	0	0	0	0	0	0
WBGene00049660	21	0	0	0	0	0	0	0
WBGene00167663	21	0	0	0	0	0	0	0
WBGene00170877	21	1	0	0	0	0	0	0
WBGene00172825	21	0	0	0	0	0	0	0
WBGene00165941	21	0	0	0	0	0	0	0
WBGene00174235	21	0	0	0	0	0	0	0
WBGene00049234	21	0	0	0	0	0	0	0
WBGene00049792	21	0	0	0	0	0	0	0
WBGene00046234	21	0	0	0	0	0	0	0
WBGene00174679	21	0	0	0	0	0	0	0
WBGene00050749	21	0	0	0	0	0	0	0
WBGene00048252	21	0	0	0	0	0	1	0
WBGene00170604	21	0	0	0	0	0	1	0
WBGene00046301	21	0	0	0	0	0	0	0
WBGene00174039	21	0	0	0	0	0	1	0
WBGene00049834	21	0	0	0	0	0	0	0
WBGene00048862	21	0	0	0	0	0	0	0
WBGene00046130	21	0	0	0	0	0	0	0
WBGene00171660	21	0	0	0	0	0	0	0
WBGene00049722	21	0	0	0	0	0	0	0
WBGene00048994	21	0	0	0	0	0	2	1
WBGene00169310	21	0	0	0	0	0	1	0
WBGene00169665	21	0	0	0	0	0	1	0
WBGene00005176	3286	6	3	5	2	5	5	8
WBGene00013636	324	11	46	8	12	13	43	56
WBGene00185102	403	4	17	6	6	2	12	18
WBGene00013638	1329	112	147	68	45	54	110	133
WBGene00165373	21	0	0	0	0	0	1	0
WBGene00220222	154	4	0	1	1	3	4	1
WBGene00194667	1082	2	8	2	3	1	1	1
WBGene00050246	21	0	0	0	0	0	0	1
WBGene00168919	21	0	0	0	0	0	0	0
WBGene00046260	21	0	0	0	0	0	6	1
WBGene00173852	21	0	0	0	0	0	0	0
WBGene00170916	21	0	0	0	0	0	2	0
WBGene00045557	21	0	0	0	0	0	0	0
WBGene00171983	21	0	0	0	0	0	0	1
WBGene00165433	21	0	0	0	0	0	0	1
WBGene00046290	21	0	0	0	0	0	0	1
WBGene00168806	21	0	41	0	0	0	3	4
WBGene00165058	21	0	41	0	0	0	2	4
WBGene00049621	21	0	0	0	0	0	0	0
WBGene00046486	21	0	0	0	0	0	0	0
WBGene00167041	21	0	0	0	0	0	0	0
WBGene00169939	21	0	0	0	0	0	1	0
WBGene00168679	21	0	0	0	0	0	1	0
WBGene00170518	21	0	29	0	2	1	9	0
WBGene00166124	21	0	11	0	2	1	7	1
WBGene00165943	21	0	0	0	0	0	0	0
WBGene00170979	21	0	0	0	0	0	1	0
WBGene00173397	21	0	0	0	0	0	1	0
WBGene00050374	21	0	2	0	0	0	0	0
WBGene00050007	21	0	0	0	0	0	0	0
WBGene00167466	21	0	0	0	0	0	1	0
WBGene00170182	21	0	0	0	0	0	1	0
WBGene00174254	21	0	0	0	0	0	0	0
WBGene00048325	21	0	0	0	0	0	0	0
WBGene00172286	21	0	0	0	0	0	0	0
WBGene00171373	21	0	0	0	0	0	0	0
WBGene00047158	21	0	0	0	0	0	0	0
WBGene00170088	21	0	0	0	0	0	1	0
WBGene00046735	21	0	1	0	0	0	1	0
WBGene00046464	21	0	0	0	0	0	0	1
WBGene00165217	21	0	0	0	0	0	1	2
WBGene00170873	21	0	0	0	0	0	0	0
WBGene00049802	21	0	0	0	0	0	0	0
WBGene00168793	21	0	0	0	0	0	0	0
WBGene00047823	21	0	0	0	1	1	0	0
WBGene00049109	21	1	0	0	0	0	1	0
WBGene00169186	21	0	0	0	0	0	0	0
WBGene00047615	21	0	0	0	0	0	1	0
WBGene00165355	21	0	0	0	0	0	1	0
WBGene00170541	21	0	0	0	0	0	3	0
WBGene00048446	21	0	0	0	0	0	3	0
WBGene00048988	21	0	0	0	0	0	0	1
WBGene00167894	21	0	0	0	0	0	0	1
WBGene00045614	21	0	0	0	0	0	0	0
WBGene00050865	21	0	1	0	0	0	6	6
WBGene00045580	21	0	0	0	0	0	0	0
WBGene00047884	21	0	0	0	0	0	0	0
WBGene00173403	21	0	0	0	0	0	0	0
WBGene00047712	21	0	0	0	0	0	0	0
WBGene00174204	21	0	0	0	0	0	0	0
WBGene00049287	21	0	0	0	0	0	0	0
WBGene00170236	21	0	0	0	0	0	1	0
WBGene00045874	21	0	0	0	0	0	2	0
WBGene00048086	21	0	0	0	0	0	2	1
WBGene00168916	21	0	0	0	0	0	0	1
WBGene00049677	21	0	0	0	0	0	0	0
WBGene00166604	21	0	0	0	0	0	0	0
WBGene00168431	21	0	0	0	0	0	0	0
WBGene00172745	21	0	0	0	0	0	0	0
WBGene00050257	21	0	0	1	0	0	0	2
WBGene00174097	21	0	1	1	0	0	0	2
WBGene00171770	21	0	0	0	0	0	1	0
WBGene00168756	21	0	0	0	0	0	0	0
WBGene00048869	21	0	0	0	0	0	0	0
WBGene00174278	21	0	3	0	0	0	0	0
WBGene00174354	21	0	0	0	0	0	0	0
WBGene00044263	165	0	0	1	1	1	2	0
WBGene00047029	21	0	0	0	1	0	0	0
WBGene00173073	21	0	0	0	1	0	0	0
WBGene00050661	21	0	0	0	0	0	0	0
WBGene00165449	21	0	0	0	0	0	0	0
WBGene00165919	21	0	0	0	0	0	0	0
WBGene00174983	21	0	0	0	0	0	0	0
WBGene00048029	21	0	0	0	0	0	0	0
WBGene00169315	21	0	0	0	0	0	0	0
WBGene00168594	21	0	0	0	0	0	0	0
WBGene00048454	21	0	0	0	0	0	0	0
WBGene00045652	21	0	0	0	0	0	0	0
WBGene00169833	21	0	0	0	0	0	0	0
WBGene00172458	21	0	0	0	0	0	0	0
WBGene00165032	21	1	0	0	0	0	0	0
WBGene00167336	21	0	0	0	0	0	0	0
WBGene00172296	21	0	0	0	0	1	1	4
WBGene00172357	21	0	0	0	0	0	0	0
WBGene00047889	21	0	0	0	0	0	0	0
WBGene00169433	21	0	0	0	0	0	0	0
WBGene00047934	21	1	0	0	0	0	0	0
WBGene00168871	21	0	0	0	0	0	0	0
WBGene00049735	21	0	0	0	0	0	0	0
WBGene00170525	21	0	0	0	0	0	0	0
WBGene00165698	21	0	0	0	0	0	0	0
WBGene00170221	21	0	0	0	0	0	0	0
WBGene00048260	21	0	0	0	0	0	2	0
WBGene00048553	21	0	0	0	0	0	0	0
WBGene00174163	21	0	0	0	0	0	0	0
WBGene00048779	21	0	0	0	0	0	0	0
WBGene00169780	21	0	0	0	0	0	1	0
WBGene00170174	21	0	0	0	0	0	0	0
WBGene00171510	21	0	0	0	0	0	0	0
WBGene00165795	21	0	0	0	0	0	0	1
WBGene00165492	21	0	0	0	0	0	0	1
WBGene00172585	21	0	0	1	0	0	1	0
WBGene00165451	21	0	0	0	0	0	0	0
WBGene00047258	21	0	0	0	0	0	0	0
WBGene00165135	21	0	0	0	0	0	0	0
WBGene00048576	21	0	0	0	0	0	0	0
WBGene00046415	21	0	0	0	0	0	0	0
WBGene00168373	21	0	0	0	0	0	0	0
WBGene00048114	21	0	0	0	0	0	0	0
WBGene00050502	21	0	0	0	0	0	0	0
WBGene00165997	21	0	0	0	0	0	0	0
WBGene00045716	21	0	0	0	0	0	0	0
WBGene00047089	21	0	0	0	0	0	0	0
WBGene00046844	21	0	0	0	0	0	0	0
WBGene00050607	21	0	0	0	0	0	0	0
WBGene00048731	21	0	0	0	0	0	2	0
WBGene00167839	21	0	0	0	0	0	2	0
WBGene00166798	21	0	0	0	0	0	2	0
WBGene00166015	21	0	0	0	0	0	2	0
WBGene00174616	21	0	0	0	1	0	0	2
WBGene00174260	21	0	0	0	1	0	0	2
WBGene00173160	21	0	0	0	0	0	0	0
WBGene00166293	21	0	0	0	0	0	1	0
WBGene00172084	21	0	0	0	0	0	1	0
WBGene00049379	21	0	0	0	0	0	0	0
WBGene00046835	21	0	0	0	0	0	0	0
WBGene00050152	21	0	0	0	0	0	0	0
WBGene00168931	21	0	1	0	0	0	0	0
WBGene00049657	21	0	0	0	0	0	0	0
WBGene00169610	21	0	0	0	0	0	0	0
WBGene00171537	21	0	0	0	0	0	0	0
WBGene00046195	21	0	0	0	0	0	0	0
WBGene00048648	21	0	0	0	0	0	0	0
WBGene00172198	21	0	0	0	0	0	0	0
WBGene00169463	21	0	0	0	0	0	0	0
WBGene00174897	21	0	0	0	0	0	0	0
WBGene00048915	21	0	0	0	0	0	0	0
WBGene00174286	21	0	0	0	0	0	0	0
WBGene00168975	21	0	0	0	0	0	0	0
WBGene00171366	21	0	0	0	0	0	0	0
WBGene00046194	21	0	0	0	0	0	0	0
WBGene00047943	21	1	0	0	0	0	1	0
WBGene00174393	21	0	0	1	0	0	0	0
WBGene00050114	21	0	0	1	0	0	0	0
WBGene00048868	21	0	0	0	0	0	0	0
WBGene00172143	21	0	0	0	0	0	0	0
WBGene00045947	21	1	0	0	0	0	0	0
WBGene00168323	21	1	0	0	0	0	0	0
WBGene00170560	21	0	1	0	0	0	0	0
WBGene00049493	21	0	1	0	0	0	0	0
WBGene00169511	21	0	1	0	0	0	0	0
WBGene00048706	21	0	0	0	0	0	1	0
WBGene00168691	21	0	0	0	0	0	1	0
WBGene00049076	21	0	0	0	0	0	1	1
WBGene00045830	21	0	1	0	0	0	1	1
WBGene00165360	21	0	1	0	0	0	1	1
WBGene00165308	21	0	0	0	0	0	0	1
WBGene00048907	21	0	1	0	0	0	0	0
WBGene00047019	21	0	1	0	0	0	0	0
WBGene00165323	21	0	0	0	0	0	0	0
WBGene00173045	21	0	0	0	0	0	0	0
WBGene00166395	21	0	0	0	0	0	0	0
WBGene00167246	21	0	0	0	0	0	0	0
WBGene00173701	21	0	0	0	0	0	0	0
WBGene00050231	21	0	0	0	0	0	0	0
WBGene00166595	21	0	0	0	0	0	0	0
WBGene00014961	1951	2	9	4	7	4	33	25
WBGene00165564	21	1	0	0	0	0	3	0
WBGene00050534	21	1	0	0	0	0	3	0
WBGene00171095	21	0	0	0	0	0	0	0
WBGene00166233	21	0	0	0	0	0	0	0
WBGene00167936	21	0	0	0	0	0	0	0
WBGene00167679	21	0	0	0	0	0	0	1
WBGene00047246	21	0	0	0	0	0	2	0
WBGene00049776	21	0	0	0	0	0	0	1
WBGene00169582	21	0	2	0	0	0	0	0
WBGene00047219	21	0	0	0	0	0	0	0
WBGene00167681	21	0	0	0	0	0	0	0
WBGene00048950	21	0	0	0	0	0	0	0
WBGene00170403	21	0	0	0	0	0	0	0
WBGene00047229	21	0	0	0	0	0	0	0
WBGene00173841	21	0	0	0	0	0	0	0
WBGene00170191	21	0	0	0	0	0	0	0
WBGene00166487	21	0	0	0	0	0	0	0
WBGene00047262	21	0	0	0	0	0	0	0
WBGene00047813	21	0	0	0	0	0	0	0
WBGene00048394	21	0	0	0	0	0	0	0
WBGene00171322	21	0	0	0	0	0	0	0
WBGene00049220	21	0	0	0	0	0	0	0
WBGene00047242	21	0	0	0	0	0	0	0
WBGene00045920	21	0	0	0	0	0	0	0
WBGene00175014	21	0	0	0	1	0	0	0
WBGene00050670	21	0	0	0	0	0	0	0
WBGene00170826	21	0	0	0	0	0	0	0
WBGene00170214	21	0	0	0	0	0	0	0
WBGene00168858	21	0	0	0	0	0	0	0
WBGene00171734	21	0	0	0	0	0	0	0
WBGene00046223	21	0	0	0	0	0	1	0
WBGene00168072	21	0	1	0	0	0	1	0
WBGene00168138	21	0	0	0	0	0	0	0
WBGene00049085	21	0	0	0	0	0	1	3
WBGene00047232	21	0	0	0	0	0	0	0
WBGene00049910	21	0	0	0	0	0	0	0
WBGene00049989	21	0	0	0	0	0	0	0
WBGene00046266	21	0	0	0	0	0	0	0
WBGene00172355	21	0	0	0	0	0	0	0
WBGene00168170	21	0	0	0	0	0	0	0
WBGene00047149	21	0	0	0	0	0	0	0
WBGene00168526	21	0	0	0	0	0	0	0
WBGene00165367	21	0	0	0	0	0	0	0
WBGene00170232	21	0	0	0	0	0	0	0
WBGene00166999	21	0	0	0	0	0	0	0
WBGene00166688	21	0	0	0	0	0	0	0
WBGene00047160	21	0	0	0	0	0	0	0
WBGene00172301	21	0	0	0	0	0	0	0
WBGene00046661	21	0	0	0	0	0	0	0
WBGene00045754	21	0	0	0	0	0	0	0
WBGene00047927	21	0	0	0	0	0	0	0
WBGene00014963	892	1	4	0	0	0	13	10
WBGene00172656	21	0	0	0	0	0	0	0
WBGene00172542	21	0	0	0	0	0	0	0
WBGene00172487	21	0	0	0	0	0	0	0
WBGene00174907	21	0	0	0	0	0	0	0
WBGene00048693	21	0	0	0	0	0	0	0
WBGene00197386	90	0	0	0	0	0	1	1
WBGene00168264	21	0	0	0	0	0	0	0
WBGene00046684	21	0	0	0	0	0	1	2
WBGene00049679	21	0	0	0	0	0	0	0
WBGene00049174	21	0	2	0	0	0	0	1
WBGene00255583	62	0	1	0	0	0	0	0
WBGene00045027	230	3	2	4	4	1	6	4
WBGene00050368	21	0	0	0	0	0	0	0
WBGene00167864	21	0	0	0	0	0	0	0
WBGene00171407	21	0	0	0	0	0	0	0
WBGene00169460	21	0	0	0	0	1	0	0
WBGene00171785	21	0	0	0	0	1	0	0
WBGene00048532	21	1	1	0	0	0	1	0
WBGene00045843	21	0	0	0	0	0	0	0
WBGene00046748	21	0	0	0	0	0	0	0
WBGene00048294	21	0	0	1	0	0	0	1
WBGene00048628	21	0	0	1	0	0	0	1
WBGene00048559	21	0	0	0	0	0	0	0
WBGene00046515	21	0	0	0	0	0	1	0
WBGene00170503	21	0	0	0	0	0	1	0
WBGene00172569	21	0	0	0	0	0	1	0
WBGene00045608	21	0	0	0	0	0	1	0
WBGene00172787	21	0	0	0	0	0	0	0
WBGene00048603	21	0	1	0	0	0	0	0
WBGene00174639	21	0	0	0	0	0	0	0
WBGene00167053	21	0	0	0	0	0	0	0
WBGene00170111	21	0	0	0	0	0	0	0
WBGene00045982	21	0	0	0	0	0	0	0
WBGene00172543	21	1	0	0	0	0	2	0
WBGene00048596	21	0	0	0	0	0	0	0
WBGene00169144	21	0	0	0	0	0	0	0
WBGene00047688	21	0	0	0	0	0	2	0
WBGene00173440	21	0	1	0	0	0	0	0
WBGene00046854	21	0	0	0	0	0	2	1
WBGene00047496	21	0	0	0	0	0	0	0
WBGene00165031	21	0	119	0	0	0	0	0
WBGene00167108	21	0	119	0	0	0	0	0
WBGene00170389	21	0	1	0	0	0	0	0
WBGene00047250	21	0	0	0	0	0	0	0
WBGene00169293	21	0	1	0	0	0	0	0
WBGene00171306	21	0	1	0	0	0	0	0
WBGene00049538	21	0	0	0	0	0	2	0
WBGene00173147	21	0	0	0	0	1	1	0
WBGene00047635	21	0	0	0	0	0	0	0
WBGene00050188	21	0	1	0	0	0	0	1
WBGene00048604	21	0	0	0	0	0	0	0
WBGene00046303	21	1	0	0	0	0	1	0
WBGene00050367	21	0	0	0	0	0	0	0
WBGene00048799	21	0	0	0	0	0	0	1
WBGene00046384	21	0	0	0	0	0	0	0
WBGene00171147	21	0	0	0	0	0	0	0
WBGene00050659	21	0	0	0	0	0	0	0
WBGene00166312	21	0	0	0	0	0	0	0
WBGene00050357	21	0	0	0	0	0	0	0
WBGene00170526	21	0	0	0	0	0	0	0
WBGene00166138	21	0	0	0	0	0	0	1
WBGene00048384	21	0	0	0	0	0	0	1
WBGene00169090	21	0	0	0	0	0	0	1
WBGene00173761	21	0	0	0	0	0	0	1
WBGene00172307	21	0	0	0	0	0	2	0
WBGene00047562	21	0	0	0	0	0	2	0
WBGene00047519	21	0	0	0	0	0	0	0
WBGene00166616	21	0	0	0	0	0	0	0
WBGene00170145	21	0	0	0	0	0	0	0
WBGene00173296	21	0	0	0	0	0	1	0
WBGene00168523	21	0	0	0	0	0	0	1
WBGene00168418	21	0	0	0	0	0	0	1
WBGene00050010	21	0	0	0	0	0	0	0
WBGene00173922	21	0	0	0	0	0	0	0
WBGene00171667	21	0	0	0	0	0	0	0
WBGene00046044	21	0	0	0	0	0	0	0
WBGene00046659	21	0	0	0	0	0	0	0
WBGene00048074	21	0	0	0	0	0	0	0
WBGene00174060	21	0	0	1	0	0	0	0
WBGene00166959	21	0	0	0	0	0	2	1
WBGene00165019	21	0	0	0	0	0	0	0
WBGene00174782	21	0	0	0	0	0	0	0
WBGene00046451	21	0	0	0	0	0	0	0
WBGene00166864	21	0	0	0	0	0	0	0
WBGene00170583	21	0	0	0	0	0	3	3
WBGene00048079	21	0	0	0	0	0	0	1
WBGene00167666	21	0	0	0	0	0	0	1
WBGene00171039	21	0	0	0	0	0	0	0
WBGene00050487	21	0	0	0	0	0	0	0
WBGene00168480	21	0	0	0	0	0	0	0
WBGene00173900	21	0	0	0	0	0	0	0
WBGene00168220	21	0	0	0	0	0	0	0
WBGene00169063	21	0	0	0	0	0	0	1
WBGene00165434	21	0	0	0	0	0	0	0
WBGene00049184	21	0	0	1	0	0	1	0
WBGene00165022	21	0	0	1	0	0	1	0
WBGene00171913	21	0	0	0	0	0	0	0
WBGene00166042	21	0	0	0	0	0	0	0
WBGene00050593	21	0	0	0	0	0	0	1
WBGene00046144	21	1	2	0	0	0	1	1
WBGene00170683	21	0	0	0	0	0	0	0
WBGene00049993	21	0	0	0	0	0	0	0
WBGene00169174	21	0	0	0	0	0	0	0
WBGene00167010	21	0	0	0	0	0	0	0
WBGene00172010	21	0	0	0	0	0	0	0
WBGene00048848	21	0	0	0	0	0	0	0
WBGene00168713	21	0	1	1	0	0	0	0
WBGene00194646	668	0	3	0	0	0	2	1
WBGene00172613	21	0	0	0	0	0	0	0
WBGene00167748	21	0	0	0	0	0	0	0
WBGene00174864	21	0	0	0	0	0	1	0
WBGene00169012	21	0	0	1	0	0	0	0
WBGene00170136	21	0	1	0	1	0	0	0
WBGene00220223	105	2	0	2	0	0	4	3
WBGene00169926	21	0	0	0	0	0	0	0
WBGene00168461	21	0	0	0	0	0	0	0
WBGene00172455	21	0	0	0	0	0	0	0
WBGene00169182	21	0	0	0	0	0	0	0
WBGene00169865	21	0	0	0	0	0	0	0
WBGene00166904	21	0	6	0	0	0	0	0
WBGene00049480	21	0	0	0	0	0	0	0
WBGene00049634	21	0	0	0	0	0	0	1
WBGene00165648	21	0	0	0	0	0	0	0
WBGene00171554	21	0	2	0	0	0	0	0
WBGene00172337	21	0	0	0	0	0	0	0
WBGene00168834	21	0	0	0	0	0	0	0
WBGene00165111	21	0	1	0	0	0	0	0
WBGene00050660	21	0	0	0	0	0	0	0
WBGene00047910	21	0	0	0	0	0	0	0
WBGene00165055	21	0	0	0	0	0	0	0
WBGene00168709	21	0	0	0	0	0	0	0
WBGene00171257	21	0	0	0	0	0	0	0
WBGene00049510	21	0	0	0	0	0	0	0
WBGene00168564	21	0	0	0	0	0	0	0
WBGene00047488	21	0	0	0	0	0	0	0
WBGene00047946	21	0	0	0	0	0	0	0
WBGene00168862	21	0	2	0	0	0	1	3
WBGene00049443	21	0	0	0	0	0	0	0
WBGene00013644	1222	15	16	9	13	14	21	25
WBGene00165235	21	0	0	0	0	0	1	0
WBGene00165850	21	0	0	0	0	0	0	1
WBGene00173614	21	0	0	0	0	0	0	0
WBGene00050320	21	1	0	0	0	0	0	1
WBGene00169710	21	0	0	0	0	0	0	0
WBGene00170630	21	0	0	0	0	0	0	0
WBGene00172292	21	0	0	0	0	0	0	0
WBGene00168878	21	1	0	0	0	0	3	2
WBGene00170039	21	1	0	0	0	0	3	2
WBGene00046307	21	1	0	0	0	0	3	2
WBGene00172762	21	0	0	0	0	0	2	1
WBGene00045991	21	0	0	0	0	0	2	1
WBGene00046479	21	0	0	0	0	0	0	1
WBGene00168405	21	0	0	0	0	0	0	0
WBGene00049120	21	0	0	0	0	0	0	0
WBGene00171256	21	0	0	0	0	0	0	1
WBGene00173428	21	0	0	0	0	0	0	1
WBGene00165713	21	0	0	0	0	0	2	0
WBGene00170515	21	0	1	0	0	0	0	0
WBGene00050806	21	0	1	0	0	0	0	0
WBGene00168767	21	0	1	0	0	0	0	0
WBGene00048398	21	2	0	0	0	0	1	1
WBGene00046504	21	0	0	0	0	0	0	0
WBGene00170791	21	0	0	0	0	0	0	0
WBGene00046180	21	0	0	0	0	0	0	0
WBGene00168951	21	0	0	0	0	0	0	0
WBGene00173121	21	0	0	0	0	0	0	0
WBGene00171075	21	0	0	0	0	0	0	0
WBGene00170657	21	0	0	0	0	0	0	0
WBGene00165170	21	0	0	0	0	0	1	0
WBGene00166406	21	0	0	0	0	0	0	0
WBGene00170662	21	0	0	0	0	0	0	0
WBGene00049376	21	0	0	0	0	0	0	1
WBGene00046508	21	0	0	0	0	0	0	0
WBGene00167404	21	0	0	0	0	0	0	0
WBGene00173948	21	0	0	0	0	0	0	0
WBGene00171367	21	0	0	0	0	0	0	0
WBGene00174918	21	0	0	0	0	0	0	0
WBGene00165723	21	0	0	0	0	0	0	0
WBGene00170444	21	0	0	0	2	0	1	1
WBGene00171520	21	0	0	0	0	0	0	1
WBGene00049486	21	0	0	0	0	0	0	1
WBGene00167491	21	0	0	0	0	0	0	1
WBGene00172468	21	0	0	0	0	0	0	0
WBGene00170740	21	0	0	0	0	0	0	0
WBGene00172602	21	0	0	0	0	0	0	0
WBGene00050039	21	0	0	0	0	1	0	0
WBGene00168861	21	0	0	0	0	1	0	0
WBGene00170134	21	0	0	0	0	0	1	0
WBGene00045663	21	0	0	0	0	0	2	2
WBGene00166568	21	0	0	0	0	0	0	1
WBGene00049554	21	0	0	0	0	0	0	0
WBGene00170823	21	0	0	0	0	0	0	1
WBGene00049230	21	0	0	0	0	0	0	0
WBGene00174948	21	0	0	0	0	0	0	0
WBGene00169445	21	0	0	0	0	0	2	2
WBGene00046001	21	0	0	0	0	0	0	0
WBGene00049365	21	0	0	0	0	0	0	0
WBGene00047333	21	0	0	0	0	0	0	0
WBGene00170004	21	0	1	0	0	0	0	1
WBGene00050042	21	1	0	0	0	0	0	0
WBGene00169982	21	0	0	0	0	0	0	1
WBGene00168536	21	0	0	0	0	0	0	1
WBGene00049843	21	0	0	0	0	0	0	1
WBGene00174810	21	0	1	0	0	1	0	0
WBGene00173587	21	0	0	0	0	0	0	0
WBGene00047559	21	0	0	0	0	0	0	0
WBGene00173876	21	0	0	0	0	0	0	0
WBGene00170329	21	0	0	0	0	0	0	0
WBGene00047182	21	0	0	0	0	0	0	0
WBGene00171993	21	1	0	0	0	0	1	2
WBGene00047760	21	1	0	0	0	0	1	1
WBGene00174045	21	0	0	0	0	0	0	0
WBGene00047584	21	0	2	0	0	0	1	0
WBGene00050790	21	0	0	0	0	0	0	1
WBGene00047629	21	0	0	0	0	0	0	0
WBGene00050393	21	0	0	0	0	0	0	0
WBGene00045999	21	0	0	0	0	0	1	0
WBGene00172008	21	0	2	0	0	0	1	3
WBGene00050458	21	0	0	0	0	0	0	0
WBGene00169132	21	0	3	0	0	0	1	0
WBGene00005725	2523	9	23	1	1	1	44	62
WBGene00168333	21	0	0	0	0	0	1	0
WBGene00168301	21	0	2	0	0	0	4	2
WBGene00168534	21	0	0	0	0	0	1	0
WBGene00050015	21	0	0	0	0	0	0	1
WBGene00046043	21	0	1	0	0	0	0	0
WBGene00174628	21	0	1	0	0	0	0	0
WBGene00172508	21	0	0	0	0	0	1	2
WBGene00050697	21	0	4	0	0	0	1	0
WBGene00047381	21	0	0	0	0	0	2	1
WBGene00046573	21	0	1	0	0	0	1	0
WBGene00170346	21	0	0	0	0	0	2	2
