DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_overlap_opposite_strand_local:antisense	DOG_overlap_opposite_strand_local:lincRNA	DOG_overlap_opposite_strand_local:miRNA	DOG_overlap_opposite_strand_local:ncRNA	DOG_overlap_opposite_strand_local:piRNA	DOG_overlap_opposite_strand_local:protein_coding	DOG_overlap_opposite_strand_local:pseudogene	DOG_overlap_opposite_strand_local:rRNA	DOG_overlap_opposite_strand_local:snRNA	DOG_overlap_opposite_strand_local:snoRNA	DOG_overlap_opposite_strand_local:tRNA	DOG_overlap_opposite_strand_meta:antisense	DOG_overlap_opposite_strand_meta:lincRNA	DOG_overlap_opposite_strand_meta:miRNA	DOG_overlap_opposite_strand_meta:ncRNA	DOG_overlap_opposite_strand_meta:piRNA	DOG_overlap_opposite_strand_meta:protein_coding	DOG_overlap_opposite_strand_meta:pseudogene	DOG_overlap_opposite_strand_meta:rRNA	DOG_overlap_opposite_strand_meta:snRNA	DOG_overlap_opposite_strand_meta:snoRNA	DOG_overlap_opposite_strand_meta:tRNA	DOG_overlap_same_strand_local:antisense	DOG_overlap_same_strand_local:lincRNA	DOG_overlap_same_strand_local:miRNA	DOG_overlap_same_strand_local:ncRNA	DOG_overlap_same_strand_local:piRNA	DOG_overlap_same_strand_local:protein_coding	DOG_overlap_same_strand_local:pseudogene	DOG_overlap_same_strand_local:rRNA	DOG_overlap_same_strand_local:snRNA	DOG_overlap_same_strand_local:snoRNA	DOG_overlap_same_strand_local:tRNA	DOG_overlap_same_strand_meta:antisense	DOG_overlap_same_strand_meta:lincRNA	DOG_overlap_same_strand_meta:miRNA	DOG_overlap_same_strand_meta:ncRNA	DOG_overlap_same_strand_meta:piRNA	DOG_overlap_same_strand_meta:protein_coding	DOG_overlap_same_strand_meta:pseudogene	DOG_overlap_same_strand_meta:rRNA	DOG_overlap_same_strand_meta:snRNA	DOG_overlap_same_strand_meta:snoRNA	DOG_overlap_same_strand_meta:tRNA	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	baseMean	chr	end	gene_biotype_name	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:rRNA	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:rRNA	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	lfcSE	log2FoldChange	padj	pvalue	right_int_length	sample_name	source	start	stat	strand	type
408094	408094	0	False	False	800	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	0	0	0	0		0	0	0	407294	407294	0	DOG	1232.71428571429	III	418738	protein_coding	WBGene00021910	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0		0	0	0	7556.0	10644	0.30996883256534	-1.2406791439647	0.00338564766528359	7.05772565647979e-05	0.0	N2HS_J2B_s	WormBase	408094	15.7953095316379	-	gene
3112428	3112428	0	True	True	2300	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00023380']	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	0	0	0	['WBGene00021819', 'WBGene00023381']		0	0	0	3112215	3112215	0	DOG	968.285714285714	III	3127124	protein_coding	WBGene00021820	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0		0	0	0	213.0	14696	0.297890364877236	-1.47772992312607	6.27219330149612e-05	8.684868996289521e-07	0.0	N2HS_J2B_s	WormBase	3112428	24.1996360810377	-	gene
4618853	4618853	0	False	False	300	0.0	0	0	0	0	['WBGene00008655']	0	0	0	0	0	0	0	0	0	0	['WBGene00008655']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	0	0	0	0		0	0	0	4618553	4618553	0	DOG	874.285714285714	III	4643305	protein_coding	WBGene00008654	0	0	0	0	0	['WBGene00008656', 'WBGene00008659', 'WBGene00008660']	['WBGene00008658', 'WBGene00008657']	0.0	0	0	0	0	0	0	['WBGene00201981', 'WBGene00200939']	0	0	0		0	0	0	1666.0	24452	0.285466942501053	-1.19153765529946	0.0017251392008647	3.28122945995264e-05	0.0	N2HS_J2B_s	WormBase	4618853	17.247535184794298	-	gene
9715883	9715883	0	False	True	5800	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00006579']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	0	0	['WBGene00003571']	0		0	0	0	9713928	9713928	0	DOG	97.1428571428571	III	9720291	protein_coding	WBGene00003572	0	0	0	0	0	0	0	0.0	0	['WBGene00045124']	0	0	0	0	0	0	0	0		0	0	0	1955.0	4408	0.558486279875022	-2.15620912901087	0.0060253742923965	0.00013202280859785402	0.0	N2HS_J2B_s	WormBase	9715883	14.6126859473531	-	gene
11733346	11733346	0	False	False	200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	0	0	0	0		0	0	0	11733146	11733146	0	DOG	234.285714285714	III	11737627	protein_coding	WBGene00012759	0	0	0	['WBGene00202432']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0		0	0	0	4794.0	4281	0.403951683362116	-1.37153667621203	0.0284651292751923	0.000731985217210513	0.0	N2HS_J2B_s	WormBase	11733346	11.406222373271898	-	gene
1233093	1233093	0	False	False	200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	0	0	0	0		0	0	0	1232893	1232893	0	DOG	1944.42857142857	X	1238903	protein_coding	WBGene00016108	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0		0	0	0	2335.0	5810	0.356212667910526	-1.8573358155802802	1.4158345674106302e-05	1.70193138809252e-07	0.0	N2HS_J2B_spl	WormBase	1233093	27.3451230990458	-	gene
3843367	3843367	0	False	False	600	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	0	0	0	0		0	0	0	3842767	3842767	0	DOG	289.714285714286	X	3857797	protein_coding	WBGene00000441	0	0	0	['WBGene00197981', 'WBGene00195564']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0		0	0	0	899.0	14430	0.40092925295240794	-2.11675927789632	1.5095247885850598e-05	1.83752256674993e-07	0.0	N2HS_J2B_spl	WormBase	3843367	27.19690855916	-	gene
13487555	13487555	0	False	False	1300	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	0	0	0	0		0	0	0	13486255	13486255	0	DOG	165.714285714286	X	13500662	protein_coding	WBGene00004719	0	0	0	['WBGene00199074', 'WBGene00201893']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0		0	0	0	2642.0	13107	0.524477535842432	-3.83157412663003	1.4822241671012e-10	9.24698582640737e-13	0.0	N2HS_J2B_spl	WormBase	13487555	50.997793405633495	-	gene
8853686	8853686	0	False	True	78400	0.0	0	0	['WBGene00199362', 'WBGene00197140']	0	0	0	0	0	0	0	0	0	0	['WBGene00199648', 'WBGene00200441', 'WBGene00201188', 'WBGene00199362', 'WBGene00197140']	0	['WBGene00006324', 'WBGene00009453', 'WBGene00009455', 'WBGene00009454', 'WBGene00009456', 'WBGene00009458', 'WBGene00009250', 'WBGene00009251']	['WBGene00014727']	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	['WBGene00202469']	0	['WBGene00004115', 'WBGene00008439', 'WBGene00009452', 'WBGene00009451', 'WBGene00006682', 'WBGene00004484', 'WBGene00009457', 'WBGene00023490', 'WBGene00009459', 'WBGene00009460', 'WBGene00009252', 'WBGene00002035']	0		0	0	['WBGene00014301']	8851116	8851116	0	DOG	134.428571428571	I	8861274	protein_coding	WBGene00010137	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0		0	0	0	2570.0	7588	0.508281810582577	-2.68692848515002	1.56291534355466e-05	1.9262955390737602e-07	0.0	N2HS_J2B_spl	WormBase	8853686	27.1056957532785	-	gene
10454414	10454414	0	False	False	2000	0.0	0	0	0	0	['WBGene00013720']	0	0	0	0	0	0	0	0	0	0	['WBGene00013720']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	0	0	0	0		0	0	0	10452414	10452414	0	DOG	33.1428571428571	I	10455632	protein_coding	WBGene00013721	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0		0	0	0	8281.0	1218	0.963716959706226	-3.11029517936853	0.0484583415374964	0.0013124748620928699	0.0	N2HS_J2B_spl	WormBase	10454414	10.3248983827783	-	gene
12809999	12809999	0	False	True	800	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	0	0	['WBGene00012475']	0		0	0	0	12809682	12809682	0	DOG	468.142857142857	I	12815641	protein_coding	WBGene00012476	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0		0	0	0	317.0	5642	0.496185332561711	-1.7249905454333503	0.0225180427939885	0.00057562860459374	0.0	N2-J2-3__split	WormBase	12809999	11.853183389572198	-	gene
4517643	4517643	0	False	False	3900	0.0	0	0	0	0	['WBGene00020904']	0	0	0	0	0	0	0	0	0	0	['WBGene00020904']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	0	0	0	0		0	0	0	4513743	4513743	0	DOG	5106.571428571429	V	4549291	protein_coding	WBGene00004947	0	0	0	['WBGene00197125']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0		0	0	0	36097.0	31648	0.269963002450909	-0.914954497276092	0.0286979465783511	0.0007423388494095691	0.0	N2HS_J2B_spl	WormBase	4517643	11.3801309202291	-	gene
10041652	10041652	0	False	True	11200	0.0	0	0	0	0	['WBGene00010177']	0	0	0	0	0	0	0	0	['WBGene00198809']	0	['WBGene00010177']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	['WBGene00200542', 'WBGene00199742']	0	['WBGene00011543', 'WBGene00011544']	0		0	0	0	10040022	10040022	0	DOG	2074.71428571429	V	10041776	ncRNA	WBGene00198348	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0		0	0	0	1630.0	124	0.806100326067231	-2.84964938728252	0.00614548483871895	0.000136524769697652	0.0	N2HS_J2A_split	WormBase	10041652	14.5495014983819	-	gene
13469066	13469066	0	False	False	200	0.0	0	0	0	0	['WBGene00009139']	0	0	0	0	0	0	0	0	0	0	['WBGene00009139']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	0	0	0	0		0	0	0	13468866	13468866	0	DOG	244.14285714285703	V	13473679	protein_coding	WBGene00011692	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0		0	0	0	705.0	4613	0.44135164581689595	-2.30775743878668	1.7742489811949e-05	2.2137616624769e-07	0.0	N2HS_J2B_spl	WormBase	13469066	26.836844730130895	-	gene
10932741	10932741	0	False	True	19400	0.0	0	0	0	0	['WBGene00006530', 'WBGene00012490', 'WBGene00010988']	0	0	0	0	0	0	0	0	0	0	['WBGene00194850', 'WBGene00006530', 'WBGene00012490', 'WBGene00010988']	0	0	0	0	0	0.0	0.0	0.0	0	0	['WBGene00012489']	0.0		0.0	0.0	0	0	0	0	0	0	['WBGene00009704', 'WBGene00009705', 'WBGene00012489']	0		0	0	0	10917274	10917274	0	DOG	1497.28571428571	II	10935140	protein_coding	WBGene00010989	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0		0	0	0	9767.0	2399	0.32350931329285804	-1.3972877416440799	0.0010496701812855698	1.8207912456870898e-05	0.0	N2HS_J2B_sp	WormBase	10932741	18.3681195352108	-	gene
13485792	13485792	0	True	False	200	0.0	0	0	0	0	['WBGene00008448']	0	0	0	0	0	0	0	0	0	0	['WBGene00008448']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	0	0	0	0		0	0	0	13485592	13485592	0	DOG	2333.4285714285697	II	13491786	protein_coding	WBGene00000113	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0		0	0	0	16190.0	5994	0.314684705722984	-1.23140189724647	0.004710321119462829	0.00010105831981805501	0.0	N2HS_J2B_sp	WormBase	13485792	15.1168299250619	-	gene
10043437	10043437	0	False	True	19900	0.0	0	0	0	0	['WBGene00010177']	0	0	0	0	0	0	0	0	['WBGene00198809']	0	['WBGene00002263', 'WBGene00010177']	0	0	0	0	0	0.0	0.0	0.0	['WBGene00198348']	0	0	0.0		0.0	0.0	0	0	0	0	['WBGene00200542', 'WBGene00199742', 'WBGene00198348']	0	['WBGene00011543', 'WBGene00011544']	0		0	0	0	10040022	10040022	0	DOG	2655.71428571429	V	10043561	ncRNA	WBGene00197228	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0		0	0	0	1661.0	124	0.7704081253873358	-2.7533152027538104	0.00303192563177978	6.22808825761215e-05	0.0	N2HS_J2B_spl	WormBase	10043437	16.0320002443186	-	gene
2494513	2494513	0	False	False	11000	0.0	0	0	['WBGene00235299']	0	['WBGene00044468', 'WBGene00022090']	0	0	0	0	0	0	0	0	['WBGene00235299']	0	['WBGene00044468', 'WBGene00022090']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	0	0	0	0		0	0	0	2483513	2483513	0	DOG	1753.42857142857	IV	2495174	protein_coding	WBGene00022092	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0		0	0	0	16922.0	661	0.27775141509281503	-1.2971301165700502	0.00022731808045605898	3.45888740803498e-06	0.0	N2HS_J2B_sp	WormBase	2494513	21.5435238086451	-	gene
11064370	11064370	0	False	False	500	0.0	0	0	0	0	['WBGene00206530']	0	0	0	0	0	0	0	0	0	0	['WBGene00206530']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	0	0	0	0		0	0	0	11063870	11063870	0	DOG	44.0	I	11064636	pseudogene	WBGene00077687	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0		0	0	0	25513.0	266	0.870278941524282	-3.8836645252873496	0.000621510373440782	1.00243608619481e-05	0.0	N2-J2-1__split	WormBase	11064370	19.5067731621937	-	gene
10039888	10039888	0	False	False	300	0.0	0	0	0	0	['WBGene00010177']	0	0	0	0	0	0	0	0	0	0	['WBGene00010177']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	0	0	0	0		0	0	0	10039588	10039588	0	DOG	422.71428571428595	V	10040022	ncRNA	WBGene00199742	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0		0	0	0	3475.0	134	1.03234841140886	-3.8409970504560698	0.00143744409161692	2.6027974269996e-05	0.0	N2HS_INP_split	WormBase	10039888	17.6878800283062	-	gene
2290896	2290896	0	False	False	400	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	0	0	0	0		0	0	0	2290496	2290496	0	DOG	258.857142857143	II	2292184	protein_coding	WBGene00019590	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0		0	0	0	670.0	1288	0.633793591628776	-4.9799124894326905	6.15337877426903e-13	3.18342785035221e-15	0.0	N2-J2-1__split	WormBase	2290896	62.149531300333	-	gene
995288	995288	0	False	False	400	0.0	0	0	0	0	['WBGene00043327']	0	0	0	0	0	0	0	0	0	0	['WBGene00043327']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	0	0	0	0		0	0	0	994888	994888	0	DOG	24.857142857142897	II	996212	protein_coding	WBGene00043328	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0		0	0	0	16337.0	924	1.34070734014061	-4.3923062089541105	0.041832228728503	0.0011202787973549199	0.0	N2-J2-2__split	WormBase	995288	10.6174094986654	-	gene
