DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_overlap_opposite_strand_local:antisense	DOG_overlap_opposite_strand_local:lincRNA	DOG_overlap_opposite_strand_local:miRNA	DOG_overlap_opposite_strand_local:ncRNA	DOG_overlap_opposite_strand_local:piRNA	DOG_overlap_opposite_strand_local:protein_coding	DOG_overlap_opposite_strand_local:pseudogene	DOG_overlap_opposite_strand_local:rRNA	DOG_overlap_opposite_strand_local:snRNA	DOG_overlap_opposite_strand_local:snoRNA	DOG_overlap_opposite_strand_local:tRNA	DOG_overlap_opposite_strand_meta:antisense	DOG_overlap_opposite_strand_meta:lincRNA	DOG_overlap_opposite_strand_meta:miRNA	DOG_overlap_opposite_strand_meta:ncRNA	DOG_overlap_opposite_strand_meta:piRNA	DOG_overlap_opposite_strand_meta:protein_coding	DOG_overlap_opposite_strand_meta:pseudogene	DOG_overlap_opposite_strand_meta:rRNA	DOG_overlap_opposite_strand_meta:snRNA	DOG_overlap_opposite_strand_meta:snoRNA	DOG_overlap_opposite_strand_meta:tRNA	DOG_overlap_same_strand_local:antisense	DOG_overlap_same_strand_local:lincRNA	DOG_overlap_same_strand_local:miRNA	DOG_overlap_same_strand_local:ncRNA	DOG_overlap_same_strand_local:piRNA	DOG_overlap_same_strand_local:protein_coding	DOG_overlap_same_strand_local:pseudogene	DOG_overlap_same_strand_local:rRNA	DOG_overlap_same_strand_local:snRNA	DOG_overlap_same_strand_local:snoRNA	DOG_overlap_same_strand_local:tRNA	DOG_overlap_same_strand_meta:antisense	DOG_overlap_same_strand_meta:lincRNA	DOG_overlap_same_strand_meta:miRNA	DOG_overlap_same_strand_meta:ncRNA	DOG_overlap_same_strand_meta:piRNA	DOG_overlap_same_strand_meta:protein_coding	DOG_overlap_same_strand_meta:pseudogene	DOG_overlap_same_strand_meta:rRNA	DOG_overlap_same_strand_meta:snRNA	DOG_overlap_same_strand_meta:snoRNA	DOG_overlap_same_strand_meta:tRNA	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	baseMean	chr	end	gene_biotype_name	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:rRNA	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:rRNA	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	lfcSE	log2FoldChange	padj	pvalue	right_int_length	sample_name	source	start	stat	strand	type
2935940	2935940	0	False	False	200	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	2935740	2935740	0	DOG	538.125	III	2935740	protein_coding	WBGene00019994	0	0	0	0	0	['WBGene00019995', 'WBGene00019996']	0		0	0	0	0	0	0	['WBGene00196541']	0	0	0	0.0	0	0	0	0.0	24830	0.35289853002635097	-0.30696670866832104	0.999080862006025	0.38454312478913705	369.0	OK80-INP_split	WormBase	2910910	0.756127533223889	+	gene
4340764	4340764	0	False	False	300	0.0	0.0	0.0	0	['WBGene00169029']	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	['WBGene00169029']	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	4340464	4340464	0	DOG	1538.375	III	4340464	protein_coding	WBGene00007135	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	7468	0.34657290910572497	0.22687878812223103	0.999080862006025	0.5127888687272729	2982.0	OK80-INP_split	WormBase	4332996	0.42837199469086296	+	gene
5022047	5022110	0	False	True	200	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	['WBGene00020093']	0	0	0	0	0.0	5021910	5021910	0	DOG	182.375	III	5021910	protein_coding	WBGene00007015	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	686	0.397686953459443	0.0386903798658362	0.999080862006025	0.9224986115182242	137.0	OK80-INP_split	WormBase	5021224	0.00946472802790765	+	gene
5461379	5461516	0	False	True	2000	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	['WBGene00018610']	0	0	0	0	0.0	5459516	5459516	0	DOG	3171.75	III	5459516	protein_coding	WBGene00018611	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	5926	0.28978445661256397	-0.14892297444243302	0.999080862006025	0.6073485949982089	1863.0	OK8-J2-1_split	WormBase	5453590	0.26405398137976	+	gene
5874980	5874980	0	False	False	300	0.0	0.0	0.0	0	0	['WBGene00017166']	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	['WBGene00017166']	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	5874680	5874680	0	DOG	80.0	III	5874680	protein_coding	WBGene00017160	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1655	0.5423206122676021	0.349517558306479	0.999080862006025	0.519344609212657	3653.0	OK80-INP_split	WormBase	5873025	0.415194655731817	+	gene
5917638	5917638	0	False	False	700	0.0	0.0	0.0	0	0	['WBGene00016201']	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	['WBGene00016201']	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	5916938	5916938	0	DOG	216.375	III	5916938	ncRNA	WBGene00219838	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	670	0.47225437742108206	0.5017519478712279	0.999080862006025	0.28838304594455	6249.0	OK8-J2-1_split	WormBase	5916268	1.12715477140593	+	gene
8792847	8793345	0	False	True	1100	0.0	0.0	0.0	0	0	['WBGene00018833']	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	['WBGene00018833']	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	['WBGene00006975']	0	0	0	0	0.0	8792245	8792245	0	DOG	159.125	III	8792245	protein_coding	WBGene00269391	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	666	0.477326476000634	-1.7771353773320202	0.113049880772813	0.000211902306978095	602.0	OK80-INP_split	WormBase	8791579	13.722485128849499	+	gene
9783325	9783412	0	False	True	200	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	['WBGene00011218']	0	0	0	0	0.0	9783212	9783212	0	DOG	2261.25	III	9783212	protein_coding	WBGene00006911	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1048	0.34352966573245897	0.744484707287967	0.79568551310573	0.0305971638678472	113.0	OK80-INP_split	WormBase	9782164	4.67542316428032	+	gene
9838611	9838611	0	False	False	300	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	9838311	9838311	0	DOG	289.625	III	9838311	protein_coding	WBGene00185002	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	3119	0.402187298349382	0.128629731831963	0.999080862006025	0.7491130243997121	5471.0	OK80-INP_split	WormBase	9835192	0.10227788105271401	+	gene
10245010	10245010	0	False	False	200	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	10244810	10244810	0	DOG	542.5	III	10244810	protein_coding	WBGene00013499	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	6138	0.367536491696757	1.86558733374092	0.0005277894343078951	4.9464801715829e-07	4301.0	OK80-INP_split	WormBase	10238672	25.2845776913187	+	gene
10415850	10415850	0	False	False	700	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	10415150	10415150	0	DOG	1722.875	III	10415150	protein_coding	WBGene00010840	0	0	0	0	0	['WBGene00044069']	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	10080	0.325676131760583	0.11370052362043599	0.999080862006025	0.7270114873623629	919.0	OK8-J2-1_split	WormBase	10405070	0.12187336690382701	+	gene
10518891	10518891	0	False	False	500	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	10518391	10518391	0	DOG	667.375	III	10518391	protein_coding	WBGene00009654	0	0	0	['WBGene00195655']	0	0	0		0	0	0	0	0	0	['WBGene00197722', 'WBGene00202046', 'WBGene00200829']	0	0	0	0.0	0	0	0	0.0	11333	0.33715185634041694	-0.39985310680053293	0.999080862006025	0.23589710513116102	2285.0	OK80-INP_split	WormBase	10507058	1.4049465765422202	+	gene
10855261	10855261	0	False	False	700	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	10854561	10854561	0	DOG	786.5	III	10854561	protein_coding	WBGene00012663	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	5339	0.32759092105351195	0.0103673706282988	0.9995606494892959	0.974753428697701	2215.0	OK80-INP_split	WormBase	10849222	0.00100154315416034	+	gene
11136580	11136580	0	False	False	200	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	11136380	11136380	0	DOG	262.0	III	11136380	protein_coding	WBGene00004010	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	4605	0.40813846243148105	-0.870821209382241	0.8124454483518331	0.0332940605279715	6068.0	N2-J2-1__split	WormBase	11131775	4.53059394645867	+	gene
11238451	11238952	0	False	True	700	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['WBGene00220163']	0.0	0	0	0	0	0	0.0	11238252	11238252	0	DOG	1403.375	III	11238252	protein_coding	WBGene00012928	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1103	0.33782166888685494	-0.265533006312352	0.999080862006025	0.431987910982642	199.0	N2-J2-1__split	WormBase	11237149	0.617472938057219	+	gene
11239159	11239159	0	False	False	600	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	11238559	11238559	0	DOG	381.375	III	11238559	ncRNA	WBGene00220163	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	108	0.38575075713405393	-1.12958819051733	0.456500946264141	0.0035861727081352704	6561.0	OK80-INP_split	WormBase	11238451	8.48230582871716	+	gene
11694136	11695337	0	False	True	1500	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['WBGene00206423', 'WBGene00220151']	0.0	0	0	0	0	0	0.0	11693837	11693837	0	DOG	3176.5	III	11693837	protein_coding	WBGene00000793	0	0	0	0	0	0	0		0	0	0	0	0	0	['WBGene00220150']	0	0	0	0.0	0	0	0	0.0	36099	0.30242708281320396	-0.109218470683304	0.999080862006025	0.718008853640157	299.0	N2WT_INP_split	WormBase	11657738	0.13040851350419302	+	gene
12160400	12160400	0	False	False	300	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	12160100	12160100	0	DOG	2454.375	III	12160100	protein_coding	WBGene00013544	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	7201	0.311622794983367	0.573580418354159	0.999080862006025	0.0660231269508495	658.0	N2-J2-3__split	WormBase	12152899	3.37922417371691	+	gene
12232441	12232441	0	False	False	200	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	12232241	12232241	0	DOG	146.875	III	12232241	protein_coding	WBGene00013554	0	0	0	['WBGene00196572']	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	5609	0.455698644283121	0.40219966849871597	0.999080862006025	0.377503775551802	3943.0	N2-J2-3__split	WormBase	12226632	0.7788150800475792	+	gene
12387891	12388321	0	False	True	600	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	['WBGene00014904']	0	0	0	0.0	12387721	12387721	0	DOG	107.5	III	12387721	protein_coding	WBGene00194981	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	824	0.530515010037496	-0.0626905511147185	0.999080862006025	0.9059432142544609	170.0	N2WT_INP_split	WormBase	12386897	0.0139610903660667	+	gene
12699346	12699346	0	False	False	1800	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	12697546	12697546	0	DOG	2541.5	III	12697546	protein_coding	WBGene00013739	['WBGene00194854', 'WBGene00194853']	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	9228	0.302617262393286	-0.266864092238919	0.999080862006025	0.3779937582782079	1948.0	OK8-J2-2_split	WormBase	12688318	0.777216594122123	+	gene
12711088	12711088	0	False	False	200	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	12710888	12710888	0	DOG	1219.0	III	12710888	protein_coding	WBGene00013742	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	11394	0.330916671030664	-0.28275060306409994	0.999080862006025	0.39300721635813296	618.0	N2-J2-3__split	WormBase	12699494	0.7296174487032521	+	gene
12744829	12744829	0	False	False	900	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	12743929	12743929	0	DOG	12577.875	III	12743929	protein_coding	WBGene00007027	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	['WBGene00220229', 'WBGene00220230']	0	0.0	29363	0.27966088472100603	0.303550512925368	0.999080862006025	0.27792335934597495	2521.0	OK80-INP_split	WormBase	12714566	1.17721665091918	+	gene
13343574	13343637	0	False	True	300	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	['WBGene00002059']	0	0	0	0	0.0	13343337	13343337	0	DOG	437.125	III	13343337	protein_coding	WBGene00001092	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	653	0.37978681349925303	0.772244536843403	0.875706163358857	0.0424248101634455	237.0	OK80-INP_split	WormBase	13342684	4.11817544324325	+	gene
13508850	13508850	0	False	False	200	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	13508650	13508650	0	DOG	508.0	III	13508650	protein_coding	WBGene00012109	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2632	0.35733189373467	0.11101384114300301	0.999080862006025	0.756055837846879	13629.0	N2-J2-3__split	WormBase	13506018	0.0965123087844404	+	gene
1417749	1417777	0	False	True	300	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	['WBGene00195184']	0	0	0	0	0.0	1417477	1417477	0	DOG	37.0	X	1417477	protein_coding	WBGene00017612	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	173	0.7491143775409039	0.335870695665994	0.999080862006025	0.6535589382576321	272.0	OK80-INP_split	WormBase	1417304	0.20144259221604	+	gene
4022156	4022156	0	False	False	200	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	4021956	4021956	0	DOG	609.75	X	4021956	protein_coding	WBGene00019827	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	9737	0.358246691924901	0.290935357131661	0.999080862006025	0.416862739819225	317.0	N2-J2-3__split	WormBase	4012219	0.659142773042845	+	gene
4147862	4147862	0	False	False	200	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	4147662	4147662	0	DOG	590.625	X	4147662	protein_coding	WBGene00022745	0	0	0	['WBGene00198734']	0	['WBGene00022746']	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	12529	0.359353929045956	0.19035663200423103	0.999080862006025	0.596348285115587	9215.0	OK80-INP_split	WormBase	4135133	0.280538800517718	+	gene
4339437	4339437	0	False	False	300	0.0	0.0	0.0	['WBGene00201718']	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	['WBGene00201718']	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	4339137	4339137	0	DOG	13.75	X	4339137	ncRNA	WBGene00201379	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	142	1.07820003008507	-0.584961173352281	0.999080862006025	0.587703284453768	497.0	OK80-INP_split	WormBase	4338995	0.29394534234071995	+	gene
5373672	5373672	0	False	False	400	0.0	0.0	0.0	0	0	['WBGene00018038']	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	['WBGene00018038']	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	5373272	5373272	0	DOG	17.625	X	5373272	protein_coding	WBGene00077784	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	334	1.01035211322145	1.2643889775408301	0.999080862006025	0.21114052798198202	1798.0	N2WT_INP_split	WormBase	5372938	1.56358877044951	+	gene
5820460	5820460	0	False	False	200	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	5820260	5820260	0	DOG	16.0	X	5820260	ncRNA	WBGene00201633	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	193	1.1341620432060602	0.236068555742716	0.999080862006025	0.835083327950902	2017.0	N2-J2-1__split	WormBase	5820067	0.043341630061433996	+	gene
5841592	5846061	0	False	True	4700	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	['WBGene00004245']	0	0	0	0	0.0	5841361	5841361	0	DOG	4.625	X	5841361	ncRNA	WBGene00199258	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	176	2.06009700173635	1.5235619058898002	0.999080862006025	0.46062722252335897	231.0	OK80-INP_split	WormBase	5841185	0.5443701349922779	+	gene
6106126	6106126	0	False	False	600	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	6105526	6105526	0	DOG	292.0	X	6105526	protein_coding	WBGene00015800	0	0	0	0	0	['WBGene00015805']	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	4368	0.45960014178708397	0.351177974121182	0.999080862006025	0.4450057187692779	10278.0	OK80-INP_split	WormBase	6101158	0.583341021765946	+	gene
6871870	6871870	0	False	False	200	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	6871670	6871670	0	DOG	6.625	X	6871670	protein_coding	WBGene00018276	0	0	0	0	0	['WBGene00018277']	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1316	1.74016948510212	-1.05245639680323	0.999080862006025	0.544741539616211	15011.0	N2-J2-1__split	WormBase	6870354	0.366822232342571	+	gene
10694961	10694961	0	False	False	500	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	10694461	10694461	0	DOG	411.5	X	10694461	protein_coding	WBGene00008748	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2518	0.34385048611194297	0.767121072143103	0.761747390005927	0.0259057128190333	851.0	OK80-INP_split	WormBase	10691943	4.96230107823847	+	gene
11440852	11440852	0	False	False	200	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	11440652	11440652	0	DOG	136.625	X	11440652	protein_coding	WBGene00164974	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	612	0.48764179453743706	0.353636853869061	0.999080862006025	0.467853676715909	7437.0	N2-J2-1__split	WormBase	11440040	0.527040695146511	+	gene
11484826	11486000	0	False	True	1400	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	['WBGene00220094']	0.0	11484600	11484600	0	DOG	92.25	X	11484600	snoRNA	WBGene00220093	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	107	0.520481491128818	-0.99586950330887	0.999080862006025	0.0563113685893055	226.0	OK80-INP_split	WormBase	11484493	3.6428232492202004	+	gene
11485924	11485924	0	True	False	1000	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	11484924	11484924	0	DOG	171.375	X	11484924	snoRNA	WBGene00220094	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	98	1.02184088517517	0.0474978819645786	0.999080862006025	0.962925441571958	2864.0	N2-J2-2__split	WormBase	11484826	0.00216065084828188	+	gene
