DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_overlap_opposite_strand_local:antisense	DOG_overlap_opposite_strand_local:lincRNA	DOG_overlap_opposite_strand_local:miRNA	DOG_overlap_opposite_strand_local:ncRNA	DOG_overlap_opposite_strand_local:piRNA	DOG_overlap_opposite_strand_local:protein_coding	DOG_overlap_opposite_strand_local:pseudogene	DOG_overlap_opposite_strand_local:rRNA	DOG_overlap_opposite_strand_local:snRNA	DOG_overlap_opposite_strand_local:snoRNA	DOG_overlap_opposite_strand_local:tRNA	DOG_overlap_opposite_strand_meta:antisense	DOG_overlap_opposite_strand_meta:lincRNA	DOG_overlap_opposite_strand_meta:miRNA	DOG_overlap_opposite_strand_meta:ncRNA	DOG_overlap_opposite_strand_meta:piRNA	DOG_overlap_opposite_strand_meta:protein_coding	DOG_overlap_opposite_strand_meta:pseudogene	DOG_overlap_opposite_strand_meta:rRNA	DOG_overlap_opposite_strand_meta:snRNA	DOG_overlap_opposite_strand_meta:snoRNA	DOG_overlap_opposite_strand_meta:tRNA	DOG_overlap_same_strand_local:antisense	DOG_overlap_same_strand_local:lincRNA	DOG_overlap_same_strand_local:miRNA	DOG_overlap_same_strand_local:ncRNA	DOG_overlap_same_strand_local:piRNA	DOG_overlap_same_strand_local:protein_coding	DOG_overlap_same_strand_local:pseudogene	DOG_overlap_same_strand_local:rRNA	DOG_overlap_same_strand_local:snRNA	DOG_overlap_same_strand_local:snoRNA	DOG_overlap_same_strand_local:tRNA	DOG_overlap_same_strand_meta:antisense	DOG_overlap_same_strand_meta:lincRNA	DOG_overlap_same_strand_meta:miRNA	DOG_overlap_same_strand_meta:ncRNA	DOG_overlap_same_strand_meta:piRNA	DOG_overlap_same_strand_meta:protein_coding	DOG_overlap_same_strand_meta:pseudogene	DOG_overlap_same_strand_meta:rRNA	DOG_overlap_same_strand_meta:snRNA	DOG_overlap_same_strand_meta:snoRNA	DOG_overlap_same_strand_meta:tRNA	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	baseMean	chr	end	gene_biotype_name	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:rRNA	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:rRNA	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	lfcSE	log2FoldChange	padj	pvalue	right_int_length	sample_name	source	start	stat	strand	type
6598924	6599231	0	True	True	700	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	['WBGene00172420']	['WBGene00018166']	0	0	0	0	0	6598531	6598531	0	DOG	4.85714285714286	IV	6598531	protein_coding	WBGene00018167	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	297	2.43027879142539	-0.299546941595543		0.901878921120989	393.0	N2HS_J2B_sp	WormBase	6598234	0.0151999688810385	+	gene
6599198	6599244	0	True	True	300	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00018166']	0	0	0	0	0	6598944	6598944	0	DOG	1.42857142857143	IV	6598944	piRNA	WBGene00172420	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	3.9132732409930404	-0.999980426544912		0.7986127202101301	254.0	N2HS_J2B_sp	WormBase	6598924	0.0650979064999682	+	gene
6627527	6627527	0	False	False	200	0	0	0	0	0	['WBGene00015284']	0		0	0	0	0	0	0	0	0	['WBGene00015284']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	6627327	6627327	0	DOG	1.42857142857143	IV	6627327	ncRNA	WBGene00201114	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	85	3.9132732409930404	-0.999980426544912		0.7986127202101301	4216.0	N2HS_J2B_sp	WormBase	6627242	0.0650979064999682	+	gene
6707252	6707252	0	False	False	200	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	6707052	6707052	0	DOG	40.8571428571429	IV	6707052	pseudogene	WBGene00044503	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2127	1.11064442624143	0.304271542456883	0.894568910191005	0.7828932254139399	24921.0	N2-J2-3__split	WormBase	6704925	0.0759281555188949	+	gene
6732370	6732370	0	False	False	200	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	6732170	6732170	0	DOG	4.0	IV	6732170	ncRNA	WBGene00236785	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	197	2.49441807371857	0.263027856090089		0.9159723525274749	10527.0	N2HS_J2B_sp	WormBase	6731973	0.0111320364142742	+	gene
6757311	6923942	0	False	True	167500	0	0	0	0	0	0	0		0	0	0	0	0	0	['WBGene00199042', 'WBGene00200214', 'WBGene00198193', 'WBGene00199265', 'WBGene00200701', 'WBGene00200526', 'WBGene00197128', 'WBGene00236787', 'WBGene00201498']	['WBGene00165046', 'WBGene00165932', 'WBGene00166265', 'WBGene00168805', 'WBGene00168305', 'WBGene00166171', 'WBGene00165404', 'WBGene00174803', 'WBGene00170981', 'WBGene00166644', 'WBGene00173578', 'WBGene00171267', 'WBGene00170354', 'WBGene00172112', 'WBGene00173177', 'WBGene00174692', 'WBGene00170954', 'WBGene00168228', 'WBGene00173729', 'WBGene00172354', 'WBGene00170652', 'WBGene00173777', 'WBGene00166502', 'WBGene00171126', 'WBGene00167090', 'WBGene00168545', 'WBGene00172770', 'WBGene00168343', 'WBGene00169759', 'WBGene00173039', 'WBGene00167899']	['WBGene00015927', 'WBGene00015928', 'WBGene00015929', 'WBGene00015930', 'WBGene00015931', 'WBGene00015932', 'WBGene00020069', 'WBGene00006608', 'WBGene00020234', 'WBGene00020686', 'WBGene00004458', 'WBGene00020687', 'WBGene00195051']	['WBGene00023331']		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	['WBGene00198296', 'WBGene00219994', 'WBGene00199434', 'WBGene00198713', 'WBGene00197915', 'WBGene00198975', 'WBGene00202332', 'WBGene00201550', 'WBGene00199353', 'WBGene00196138', 'WBGene00202097', 'WBGene00198076', 'WBGene00198985', 'WBGene00196846']	['WBGene00172545', 'WBGene00170926', 'WBGene00168815', 'WBGene00166738', 'WBGene00173776', 'WBGene00170715', 'WBGene00167202', 'WBGene00167726', 'WBGene00165811', 'WBGene00166811', 'WBGene00171754', 'WBGene00166640', 'WBGene00167648', 'WBGene00170245', 'WBGene00165731', 'WBGene00165521', 'WBGene00174615', 'WBGene00165147', 'WBGene00165649', 'WBGene00171031', 'WBGene00166397', 'WBGene00166361', 'WBGene00168272', 'WBGene00169907', 'WBGene00168577', 'WBGene00168625', 'WBGene00172611', 'WBGene00168560', 'WBGene00170078', 'WBGene00168737']	['WBGene00019259', 'WBGene00004954', 'WBGene00015938', 'WBGene00006917', 'WBGene00015937', 'WBGene00015936', 'WBGene00236786', 'WBGene00015935', 'WBGene00015934', 'WBGene00015933', 'WBGene00019215', 'WBGene00019214', 'WBGene00019213', 'WBGene00003043', 'WBGene00005911', 'WBGene00005910', 'WBGene00020235', 'WBGene00020685', 'WBGene00020684', 'WBGene00195050', 'WBGene00020683', 'WBGene00020682', 'WBGene00020681', 'WBGene00020680']	['WBGene00023238']	0	0	['WBGene00219822']	0	6756442	6756442	0	DOG	1.57142857142857	IV	6756442	ncRNA	WBGene00196962	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	199	3.6786767626186605	-1.9999620340376398		0.5873452671801379	869.0	N2HS_J2B_sp	WormBase	6756243	0.294509273369655	+	gene
6767502	6767502	0	False	False	500	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	6767002	6767002	0	DOG	1.42857142857143	IV	6767002	piRNA	WBGene00170926	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	3.9132732409930404	-0.999980426544912		0.7986127202101301	2060.0	N2HS_J2B_sp	WormBase	6766982	0.0650979064999682	+	gene
6786048	6835336	0	False	True	49800	0	0	0	['WBGene00200214']	0	0	0		0	0	0	0	0	0	['WBGene00200214', 'WBGene00198193']	['WBGene00170981', 'WBGene00166644', 'WBGene00173578', 'WBGene00171267', 'WBGene00170354', 'WBGene00172112', 'WBGene00173177', 'WBGene00174692']	['WBGene00015928', 'WBGene00015929', 'WBGene00015930', 'WBGene00015931', 'WBGene00015932']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	['WBGene00198713', 'WBGene00197915', 'WBGene00198975']	['WBGene00170715', 'WBGene00167202', 'WBGene00167726', 'WBGene00165811', 'WBGene00166811', 'WBGene00171754', 'WBGene00166640', 'WBGene00167648', 'WBGene00170245', 'WBGene00165731', 'WBGene00165521', 'WBGene00174615']	['WBGene00006917', 'WBGene00015937', 'WBGene00015936', 'WBGene00236786', 'WBGene00015935', 'WBGene00015934', 'WBGene00015933', 'WBGene00019215', 'WBGene00019214', 'WBGene00019213']	['WBGene00023238']	0	0	['WBGene00219822']	0	6785536	6785536	0	DOG	8.71428571428571	IV	6785536	ncRNA	WBGene00199434	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	121	1.94934171209746	-3.9999777940022003		0.0403187572444919	512.0	N2HS_J2B_sp	WormBase	6785415	4.2044201185936805	+	gene
6789892	6833288	0	True	True	47100	0	0	0	0	0	['WBGene00015928']	0		0	0	0	0	0	0	['WBGene00198193']	['WBGene00170981', 'WBGene00166644', 'WBGene00173578', 'WBGene00171267', 'WBGene00170354', 'WBGene00172112', 'WBGene00173177']	['WBGene00015928', 'WBGene00015929', 'WBGene00015930', 'WBGene00015931', 'WBGene00015932']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	['WBGene00197915', 'WBGene00198975']	['WBGene00170715', 'WBGene00167202', 'WBGene00167726', 'WBGene00165811', 'WBGene00166811', 'WBGene00171754', 'WBGene00166640', 'WBGene00167648', 'WBGene00170245']	['WBGene00006917', 'WBGene00015937', 'WBGene00015936', 'WBGene00236786', 'WBGene00015935', 'WBGene00015934', 'WBGene00015933', 'WBGene00019215', 'WBGene00019214', 'WBGene00019213']	['WBGene00023238']	0	0	['WBGene00219822']	0	6786188	6786188	0	DOG	1.57142857142857	IV	6786188	ncRNA	WBGene00198713	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	140	3.6786767626186605	-1.9999620340376398		0.5873452671801379	3704.0	N2HS_J2B_sp	WormBase	6786048	0.294509273369655	+	gene
6791074	6827236	0	True	True	36900	0	0	0	0	0	0	0		0	0	0	0	0	0	['WBGene00198193']	['WBGene00170981', 'WBGene00166644', 'WBGene00173578', 'WBGene00171267', 'WBGene00170354', 'WBGene00172112', 'WBGene00173177']	['WBGene00015929', 'WBGene00015930', 'WBGene00015931', 'WBGene00015932']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	['WBGene00170715', 'WBGene00167202', 'WBGene00167726', 'WBGene00165811', 'WBGene00166811', 'WBGene00171754', 'WBGene00166640', 'WBGene00167648', 'WBGene00170245']	['WBGene00006917', 'WBGene00015937', 'WBGene00015936', 'WBGene00236786', 'WBGene00015935', 'WBGene00015934', 'WBGene00015933', 'WBGene00019215']	['WBGene00023238']	0	0	['WBGene00219822']	0	6790336	6790336	0	DOG	1.85714285714286	IV	6790336	ncRNA	WBGene00198975	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	221	3.44480266445742	0.999991837589405		0.7711355752555791	738.0	N2HS_J2B_sp	WormBase	6790115	0.0846168965303384	+	gene
6810811	6825730	0	False	True	16100	0	0	0	['WBGene00198193']	0	0	0		0	0	0	0	0	0	['WBGene00198193']	['WBGene00173177']	['WBGene00015931', 'WBGene00015932']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	['WBGene00166811', 'WBGene00171754', 'WBGene00166640', 'WBGene00167648']	['WBGene00015934', 'WBGene00015933', 'WBGene00019215']	['WBGene00023238']	0	0	0	0	6809630	6809630	0	DOG	12.285714285714299	IV	6809630	protein_coding	WBGene00015935	0	0	0	0	['WBGene00172112']	0	0		0	0	0	0	0	0	0	['WBGene00165811']	0	0	0.0	0	0	0	0.0	2820	1.40217920857907	-1.56857905157406		0.265353940684306	1181.0	N2HS_J2B_sp	WormBase	6806810	1.24060783846734	+	gene
6811718	6825231	0	True	True	14400	0	0	0	0	0	0	0		0	0	0	0	0	0	0	['WBGene00173177']	['WBGene00015931', 'WBGene00015932']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	['WBGene00171754', 'WBGene00166640', 'WBGene00167648']	['WBGene00015934', 'WBGene00015933', 'WBGene00019215']	['WBGene00023238']	0	0	0	0	6810831	6810831	0	DOG	1.7142857142857097	IV	6810831	piRNA	WBGene00166811	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	3.73701826383386	-1.41501235809817		0.7056460499358459	887.0	N2HS_J2B_sp	WormBase	6810811	0.14266483223522303	+	gene
6812108	6824838	0	True	True	13100	0	0	0	0	0	0	0		0	0	0	0	0	0	0	['WBGene00173177']	['WBGene00015931', 'WBGene00015932']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	['WBGene00166640', 'WBGene00167648']	['WBGene00015934', 'WBGene00015933']	['WBGene00023238']	0	0	0	0	6811738	6811738	0	DOG	1.42857142857143	IV	6811738	piRNA	WBGene00171754	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	3.9132732409930404	-0.999980426544912		0.7986127202101301	370.0	N2HS_J2B_sp	WormBase	6811718	0.0650979064999682	+	gene
6837304	6872025	0	False	True	35200	0	0	0	0	0	0	0		0	0	0	0	0	0	['WBGene00199265', 'WBGene00200701', 'WBGene00200526']	['WBGene00170954', 'WBGene00168228', 'WBGene00173729', 'WBGene00172354', 'WBGene00170652', 'WBGene00173777', 'WBGene00166502', 'WBGene00171126', 'WBGene00167090', 'WBGene00168545', 'WBGene00172770', 'WBGene00168343', 'WBGene00169759', 'WBGene00173039']	['WBGene00020069']	['WBGene00023331']		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	['WBGene00202332', 'WBGene00201550', 'WBGene00199353', 'WBGene00196138', 'WBGene00202097', 'WBGene00198076']	['WBGene00165649', 'WBGene00171031', 'WBGene00166397', 'WBGene00166361', 'WBGene00168272', 'WBGene00169907', 'WBGene00168577', 'WBGene00168625', 'WBGene00172611', 'WBGene00168560']	['WBGene00003043', 'WBGene00005911']	0	0	0	0	0	6836825	6836825	0	DOG	1.85714285714286	IV	6836825	piRNA	WBGene00165147	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	3.6749047944102	-1.5849353171441698		0.6671743328450159	479.0	N2HS_J2B_sp	WormBase	6836805	0.18492519278500602	+	gene
6839064	6871724	0	True	True	34400	0	0	0	0	['WBGene00170954', 'WBGene00168228']	0	0		0	0	0	0	0	0	['WBGene00199265', 'WBGene00200701', 'WBGene00200526']	['WBGene00170954', 'WBGene00168228', 'WBGene00173729', 'WBGene00172354', 'WBGene00170652', 'WBGene00173777', 'WBGene00166502', 'WBGene00171126', 'WBGene00167090', 'WBGene00168545', 'WBGene00172770', 'WBGene00168343', 'WBGene00169759', 'WBGene00173039']	['WBGene00020069']	['WBGene00023331']		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	['WBGene00202332', 'WBGene00201550', 'WBGene00199353', 'WBGene00196138', 'WBGene00202097', 'WBGene00198076']	['WBGene00171031', 'WBGene00166397', 'WBGene00166361', 'WBGene00168272', 'WBGene00169907', 'WBGene00168577', 'WBGene00168625', 'WBGene00172611', 'WBGene00168560']	['WBGene00003043', 'WBGene00005911']	0	0	0	0	0	6837324	6837324	0	DOG	1.42857142857143	IV	6837324	piRNA	WBGene00165649	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	3.9132732409930404	-0.999980426544912		0.7986127202101301	1740.0	N2HS_J2B_sp	WormBase	6837304	0.0650979064999682	+	gene
6839307	6870899	0	True	True	31700	0	0	0	0	0	0	0		0	0	0	0	0	0	['WBGene00199265', 'WBGene00200701', 'WBGene00200526']	['WBGene00173729', 'WBGene00172354', 'WBGene00170652', 'WBGene00173777', 'WBGene00166502', 'WBGene00171126', 'WBGene00167090', 'WBGene00168545', 'WBGene00172770', 'WBGene00168343', 'WBGene00169759', 'WBGene00173039']	['WBGene00020069']	['WBGene00023331']		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	['WBGene00201550', 'WBGene00199353', 'WBGene00196138', 'WBGene00202097', 'WBGene00198076']	['WBGene00171031', 'WBGene00166397', 'WBGene00166361', 'WBGene00168272', 'WBGene00169907', 'WBGene00168577', 'WBGene00168625', 'WBGene00172611', 'WBGene00168560']	['WBGene00003043', 'WBGene00005911']	0	0	0	0	0	6839199	6839199	0	DOG	1.42857142857143	IV	6839199	ncRNA	WBGene00202332	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	135	3.9132732409930404	-0.999980426544912		0.7986127202101301	108.0	N2HS_J2B_sp	WormBase	6839064	0.0650979064999682	+	gene
6840691	6869499	0	False	True	30000	0	0	0	0	['WBGene00173729']	0	0		0	0	0	0	0	0	['WBGene00200701', 'WBGene00200526']	['WBGene00173729', 'WBGene00172354', 'WBGene00170652', 'WBGene00173777', 'WBGene00166502', 'WBGene00171126', 'WBGene00167090', 'WBGene00168545', 'WBGene00172770', 'WBGene00168343', 'WBGene00169759']	['WBGene00020069']	['WBGene00023331']		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	['WBGene00199353', 'WBGene00196138', 'WBGene00202097', 'WBGene00198076']	['WBGene00166361', 'WBGene00168272', 'WBGene00169907', 'WBGene00168577', 'WBGene00168625', 'WBGene00172611', 'WBGene00168560']	['WBGene00003043', 'WBGene00005911']	0	0	0	0	0	6839499	6839499	0	DOG	1.7142857142857097	IV	6839499	piRNA	WBGene00166397	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	3.54527805163415	-2.5849163464903198		0.46704906575840704	1192.0	N2HS_J2B_sp	WormBase	6839479	0.528948979462442	+	gene
6841147	6866924	0	True	True	26100	0	0	0	0	0	0	0		0	0	0	0	0	0	['WBGene00200701', 'WBGene00200526']	['WBGene00172354', 'WBGene00170652', 'WBGene00173777', 'WBGene00166502', 'WBGene00171126', 'WBGene00167090', 'WBGene00168545', 'WBGene00172770', 'WBGene00168343']	['WBGene00020069']	['WBGene00023331']		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	['WBGene00196138', 'WBGene00202097', 'WBGene00198076']	['WBGene00166361', 'WBGene00168272', 'WBGene00169907', 'WBGene00168577', 'WBGene00168625', 'WBGene00172611']	['WBGene00003043']	0	0	0	0	0	6840824	6840824	0	DOG	2.28571428571429	IV	6840824	ncRNA	WBGene00199353	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	133	3.0926899184663497	-0.415023268980442		0.8933041481041301	323.0	N2HS_J2B_sp	WormBase	6840691	0.0179893741650154	+	gene
6841485	6866362	0	True	True	25100	0	0	0	0	0	0	0		0	0	0	0	0	0	['WBGene00200701', 'WBGene00200526']	['WBGene00172354', 'WBGene00170652', 'WBGene00173777', 'WBGene00166502', 'WBGene00171126', 'WBGene00167090', 'WBGene00168545', 'WBGene00172770', 'WBGene00168343']	['WBGene00020069']	['WBGene00023331']		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	['WBGene00202097', 'WBGene00198076']	['WBGene00166361', 'WBGene00168272', 'WBGene00169907', 'WBGene00168577', 'WBGene00168625', 'WBGene00172611']	['WBGene00003043']	0	0	0	0	0	6841262	6841262	0	DOG	2.85714285714286	IV	6841262	ncRNA	WBGene00196138	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	115	2.8073194476834202	-1.56702021459331		0.578095120913808	223.0	N2HS_J2B_sp	WormBase	6841147	0.309324295416367	+	gene
6842964	6865809	0	True	True	24200	0	0	0	['WBGene00200701', 'WBGene00200526']	0	0	0		0	0	0	0	0	0	['WBGene00200701', 'WBGene00200526']	['WBGene00172354', 'WBGene00170652', 'WBGene00173777', 'WBGene00166502', 'WBGene00171126', 'WBGene00167090', 'WBGene00168545', 'WBGene00172770', 'WBGene00168343']	['WBGene00020069']	['WBGene00023331']		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	['WBGene00198076']	['WBGene00166361', 'WBGene00168272', 'WBGene00169907', 'WBGene00168577', 'WBGene00168625', 'WBGene00172611']	['WBGene00003043']	0	0	0	0	0	6841609	6841609	0	DOG	2.71428571428571	IV	6841609	ncRNA	WBGene00202097	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	124	3.2967518492851	-1.11546973307542		0.7355879854766451	1355.0	N2HS_J2B_sp	WormBase	6841485	0.11404244540588901	+	gene
6849099	6849973	0	True	True	1500	0	0	0	0	0	['WBGene00020069']	0		0	0	0	0	0	0	0	0	['WBGene00020069']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	['WBGene00168272', 'WBGene00169907']	0	0	0	0	0	0	6848473	6848473	0	DOG	1.42857142857143	IV	6848473	piRNA	WBGene00166361	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	3.9132732409930404	-0.999980426544912		0.7986127202101301	626.0	N2HS_J2B_sp	WormBase	6848453	0.0650979064999682	+	gene
6856820	6856897	0	False	True	700	0	0	0	0	0	['WBGene00020069']	0		0	0	0	0	0	0	0	0	['WBGene00020069']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	['WBGene00168625']	0	0	0	0	0	0	6856197	6856197	0	DOG	1.42857142857143	IV	6856197	piRNA	WBGene00168577	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	3.9132732409930404	-0.999980426544912		0.7986127202101301	623.0	N2HS_J2B_sp	WormBase	6856177	0.0650979064999682	+	gene
6953874	6960845	0	False	True	7200	0	0	0	0	0	0	0		0	0	0	0	0	0	['WBGene00200751']	['WBGene00174793', 'WBGene00166996', 'WBGene00166278']	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	['WBGene00198994']	['WBGene00171978', 'WBGene00173468', 'WBGene00167269']	['WBGene00002178']	0	0	0	0	0	6953645	6953645	0	DOG	2.71428571428571	IV	6953645	ncRNA	WBGene00198532	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	74	3.0751924093790697	-4.32186982145239		0.159812842973529	229.0	N2HS_J2B_sp	WormBase	6953571	1.9759961240623998	+	gene
6954737	6960494	0	True	True	6600	0	0	0	0	['WBGene00174793']	0	0		0	0	0	0	0	0	['WBGene00200751']	['WBGene00174793', 'WBGene00166996', 'WBGene00166278']	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	['WBGene00198994']	['WBGene00173468', 'WBGene00167269']	['WBGene00002178']	0	0	0	0	0	6953894	6953894	0	DOG	1.42857142857143	IV	6953894	piRNA	WBGene00171978	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	3.9132732409930404	-0.999980426544912		0.7986127202101301	843.0	N2HS_J2B_sp	WormBase	6953874	0.0650979064999682	+	gene
6957119	6959525	0	True	True	4600	0	0	0	0	0	0	0		0	0	0	0	0	0	['WBGene00200751']	['WBGene00166996', 'WBGene00166278']	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	['WBGene00167269']	['WBGene00002178']	0	0	0	0	0	6954925	6954925	0	DOG	1.42857142857143	IV	6954925	ncRNA	WBGene00198994	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	141	3.9132732409930404	-0.999980426544912		0.7986127202101301	2194.0	N2HS_J2B_sp	WormBase	6954784	0.0650979064999682	+	gene
6957641	6957939	0	True	True	800	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00002178']	0	0	0	0	0	6957139	6957139	0	DOG	1.42857142857143	IV	6957139	piRNA	WBGene00167269	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	3.9132732409930404	-0.999980426544912		0.7986127202101301	502.0	N2HS_J2B_sp	WormBase	6957119	0.0650979064999682	+	gene
6985189	6985209	0	False	True	300	0	0	0	['WBGene00202318']	0	['WBGene00022727']	0		0	0	0	0	0	0	['WBGene00202318']	0	['WBGene00022727']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	['WBGene00197626']	0	0	0	0	0	0	0	6984909	6984909	0	DOG	2.14285714285714	IV	6984909	ncRNA	WBGene00201535	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	147	3.2870856599638	0.7548769138436741		0.8179265924249209	280.0	N2HS_J2B_sp	WormBase	6984762	0.0529978287413968	+	gene
7002393	7002393	0	False	False	900	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	7001493	7001493	0	DOG	18.1428571428571	IV	7001493	protein_coding	WBGene00016085	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1936	1.18399814736796	-0.14426692877559102	0.956403128337698	0.903039710792096	2130.0	N2HS_J2B_sp	WormBase	6999557	0.0148406856517553	+	gene
