GeneID,gene_biotype_name,TYPE,chr,strand,DOG_length,DOG_start_local,DOG_end_local,DOG_start_meta,DOG_end_meta,DOG_from_downstream_gene,DOG_from_upstream_gene,DOG_into_downstream_gene,POG_into_upstream_gene,padj,baseMean,pvalue,log2FoldChange,lfcSE,stat,source,length,left_int_length,right_int_length,sample_name,start,end,type
WBGene00043327,protein_coding,DOG,II,+,300,995371,995671,995371,995671,0,False,False,0,4.40660802079002e-05,58.57142857142861,9.23270184269372e-07,-4.60167435098813,0.9398501019076421,24.081837685746798,WormBase,840,0.0,6332.0,N2-J2-2__split,994531,995371,gene
WBGene00017207,protein_coding,DOG,II,+,200,2065870,2066070,2065870,2066070,0,False,False,0,0.9556666312059459,29.285714285714306,0.9015293909672041,-0.144640333512582,1.16774114663491,0.0153090087148726,WormBase,1408,0.0,2484.0,N2-J2-2__split,2064462,2065870,gene
WBGene00016576,protein_coding,DOG,II,+,400,3002411,3002513,3002411,3002811,0,False,True,0,0.598867913445666,550.857142857143,0.336114910456811,0.296017742372893,0.30782141757717896,0.925193894831239,WormBase,1643,0.0,102.0,N2HS_J2A_split,3000768,3002411,gene
WBGene00005292,protein_coding,DOG,II,+,200,3124899,3125099,3124899,3125099,0,False,False,0,0.177631548164936,34.7142857142857,0.0132123796533669,-2.2968546283564,0.9382263473681568,6.14044851619109,WormBase,1393,0.0,2142.0,N2HS_J2A_split,3123506,3124899,gene
WBGene00022569,protein_coding,DOG,II,+,200,3211181,3211381,3211181,3211381,0,False,False,0,0.342966119628256,280.285714285714,0.104925300078544,-0.8655436934391479,0.530455820121097,2.6290375311370298,WormBase,1703,0.0,1190.0,N2HS_J2A_split,3209478,3211181,gene
WBGene00021716,protein_coding,DOG,II,+,300,3492881,3493181,3492881,3493181,0,False,False,0,0.119820916368945,75.5714285714286,0.007395005314503321,-2.09959207393605,0.774227368586062,7.17442724174917,WormBase,1702,0.0,8940.0,N2-J2-3__split,3491179,3492881,gene
WBGene00017587,protein_coding,DOG,II,+,500,3657732,3658232,3657732,3658232,0,False,False,0,0.8169817507451791,125.142857142857,0.6480408649158411,-0.23469251803419,0.5140152334286121,0.208379050414557,WormBase,2054,0.0,2352.0,N2HS_J2A_split,3655678,3657732,gene
WBGene00017287,protein_coding,DOG,II,+,200,5347013,5347213,5347013,5347213,0,False,False,0,0.313023469647914,68.14285714285711,0.0866155091141985,1.21323637157022,0.7077305193845841,2.9361770430468304,WormBase,406,0.0,3656.0,N2HS_J2B_split,5346607,5347013,gene
WBGene00196827,ncRNA,DOG,II,+,200,5544291,5544491,5544291,5544491,0,False,False,0,0.7373692079151299,18.0,0.52259006491275,0.9211755690906399,1.4230765169664898,0.408778652458238,WormBase,118,0.0,5755.0,N2HS_J2B_split,5544173,5544291,gene
WBGene00202033,ncRNA,DOG,II,+,300,8270347,8270567,8270347,8270647,0,False,True,0,,14.142857142857098,0.0835155996211955,2.27116778257036,1.3095287092598,2.9951224342427896,WormBase,137,0.0,220.0,N2HS_J2A_split,8270210,8270347,gene
WBGene00219590,lincRNA,DOG,II,+,10100,8820154,8826069,8820154,8830254,0,False,True,0,0.697244288240639,1089.42857142857,0.4585838087995821,-0.46952645193984494,0.6374047271142901,0.549349013747488,WormBase,342,0.0,5915.0,N2HS_J2A_split,8819812,8820154,gene
WBGene00003544,protein_coding,DOG,II,+,1200,8828215,8829415,8828215,8829415,0,True,False,0,0.565261961389564,164.857142857143,0.29415248958669,0.6946819211785129,0.6603588806937479,1.10051783352093,WormBase,2146,0.0,1817.0,N2HS_J2A_split,8826069,8828215,gene
WBGene00197031,ncRNA,DOG,II,+,200,9572342,9572542,9572342,9572542,0,False,False,0,,10.857142857142902,0.17537490854348098,-3.5442984534045805,2.52897885189426,1.83638781183861,WormBase,66,0.0,3629.0,N2-J2-1__split,9572276,9572342,gene
WBGene00220236,snoRNA,DOG,II,+,300,11635327,11635627,11635327,11635627,0,False,False,0,0.9393225398944168,31.142857142857103,0.870226393142903,0.15363302412670599,0.9406635939360641,0.0266900594058157,WormBase,102,0.0,5127.0,N2HS_J2A_split,11635225,11635327,gene
WBGene00199162,ncRNA,DOG,II,+,1200,13819596,13820210,13819596,13820796,0,False,True,0,0.0439604889495888,931.428571428571,0.00207238014405941,1.0452506147123999,0.339262885428413,9.484296947612053,WormBase,49,0.0,614.0,N2HS_J2A_split,13819547,13819596,gene
WBGene00200004,ncRNA,DOG,II,+,1100,13823034,13823648,13823034,13824134,0,False,True,0,0.0509667225956754,931.428571428571,0.00249552388022551,1.02785858591606,0.339782622322769,9.14387236271007,WormBase,49,0.0,614.0,N2HS_J2A_split,13822985,13823034,gene
WBGene00002275,protein_coding,DOG,II,+,600,14066170,14066770,14066170,14066770,0,False,False,0,0.902801978981235,12389.0,0.793500823635241,0.0760598340419328,0.2906004712387981,0.0685221379464735,WormBase,2720,0.0,2737.0,N2-J2-3__split,14063450,14066170,gene
WBGene00012730,protein_coding,DOG,II,+,300,14089119,14089419,14089119,14089419,0,False,False,0,0.388037508558836,2825.571428571431,0.137026134902698,-0.3990928993791501,0.26804574121381897,2.21104149470818,WormBase,20212,0.0,12144.0,N2HS_J2A_split,14068907,14089119,gene
WBGene00013213,protein_coding,DOG,II,+,200,14255705,14255905,14255705,14255905,0,False,False,0,0.9309719889412008,819.285714285714,0.843977835599968,0.0595625381363331,0.30267090597129104,0.0387333661621909,WormBase,3348,0.0,20916.0,N2HS_J2A_split,14252357,14255705,gene
WBGene00009180,protein_coding,DOG,II,+,600,14407905,14408505,14407905,14408505,0,False,False,0,0.231681648734392,17036.4285714286,0.0408048668680731,-0.508363170674523,0.24804366536440398,4.18410025503908,WormBase,17187,0.0,707.0,N2HS_J2A_split,14390718,14407905,gene
WBGene00194892,protein_coding,DOG,II,+,300,14412218,14412518,14412218,14412518,0,False,False,0,0.4488297890133871,619.571428571429,0.187872728810432,-0.417648102216631,0.316783068616961,1.7342210351613,WormBase,1123,0.0,16537.0,N2HS_J2A_split,14411095,14412218,gene
WBGene00007479,protein_coding,DOG,II,+,400,14712800,14713200,14712800,14713200,0,False,False,0,0.23403160522560998,1001.85714285714,0.0421803031584216,-0.591575554168221,0.290583797006476,4.12795463160103,WormBase,7288,0.0,5562.0,N2HS_J2B_split,14705512,14712800,gene
WBGene00007481,pseudogene,DOG,II,+,600,14719670,14720270,14719670,14720270,0,False,False,0,0.378293612619038,233.14285714285703,0.130784272705328,0.693843177427973,0.459922301242805,2.28317055886752,WormBase,1308,0.0,5151.0,N2HS_J2B_split,14718362,14719670,gene
WBGene00220108,ncRNA,DOG,II,+,1000,14804876,14805876,14804876,14805876,0,False,False,0,0.4950033166695511,68.4285714285714,0.22253166638708602,0.8815652851918149,0.720950753081489,1.4879701718727698,WormBase,81,0.0,1110.0,N2HS_J2A_split,14804795,14804876,gene
WBGene00044726,protein_coding,DOG,II,+,2100,14992667,14992898,14992667,14994767,0,False,True,0,0.79595142830948,246.0,0.6186705135095091,0.22067972860066892,0.443057976595135,0.24774058485081,WormBase,4196,0.0,231.0,N2HS_J2B_split,14988471,14992667,gene
WBGene00022951,ncRNA,DOG,X,+,23100,16931619,16943323,16931619,16954719,0,False,True,0,0.5112546357704729,46987.4285714286,0.238453539981309,0.409367088116021,0.34731896631052,1.38971319563896,WormBase,1705,0.0,11704.0,N2HS_J2A_split,16929914,16931619,gene
WBGene00012618,protein_coding,DOG,V,+,12100,20509508,20513736,20509508,20521608,0,False,True,0,1.4061480630809698e-17,1525.0,4.4832778144235086e-20,-3.26444054705004,0.3734743522630421,84.19489067994391,WormBase,3005,0.0,4228.0,N2HS_J2A_split,20506503,20509508,gene
WBGene00004677,pseudogene,DOG,I,+,11600,15061150,15062083,15061150,15072750,0,False,True,0,0.677256211197559,196537.14285714304,0.43249770971295604,-0.242781602032738,0.309086652985166,0.616106809976742,WormBase,851,0.0,933.0,N2HS_J2A_split,15060299,15061150,gene
WBGene00002017,protein_coding,DOG,V,+,10000,9090604,9090876,9090604,9100604,0,True,True,0,1.52024531122661e-07,360.571428571429,2.14655452735253e-09,6.6530366336763604,0.995816263231155,35.835903959554294,WormBase,527,0.0,272.0,N2HS_J2A_split,9090077,9090604,gene
WBGene00044923,snRNA,DOG,V,+,9500,9091039,9091451,9091039,9100539,0,True,True,0,0.5393789975529489,196.57142857142898,0.263240535585509,2.07146641478663,1.56360029205824,1.2516344504037,WormBase,163,0.0,412.0,N2HS_J2A_split,9090876,9091039,gene
WBGene00004567,rRNA,DOG,I,+,8100,15064453,15064838,15064453,15072553,0,True,True,0,0.0179325746406605,947410.0,0.0006697659396648411,0.831310671959389,0.24414253221402002,11.5713272603876,WormBase,152,0.0,385.0,N2HS_J2A_split,15064301,15064453,gene
WBGene00010790,protein_coding,DOG,V,+,5900,11889634,11891812,11889634,11895534,0,False,True,0,1.55793622777102e-09,242.0,1.52564923238792e-11,4.38693215693935,0.631047970990783,45.5009485916092,WormBase,1398,0.0,2178.0,N2HS_J2A_split,11888236,11889634,gene
WBGene00017964,protein_coding,DOG,V,+,4400,6278160,6278355,6278160,6282560,0,False,True,0,0.567640316385913,25.428571428571402,0.297485625828731,1.32192244443225,1.25866692638465,1.0854316628802,WormBase,1721,0.0,195.0,N2HS_J2A_split,6276439,6278160,gene
WBGene00004622,rRNA,DOG,I,+,4000,15068346,15069280,15068346,15072346,0,True,True,0,0.54815490939207,202755.714285714,0.273266020646604,-0.336240169699765,0.30657148232298603,1.20027850789606,WormBase,3508,0.0,934.0,N2HS_J2A_split,15064838,15068346,gene
WBGene00001910,protein_coding,DOG,V,+,3500,9546838,9547083,9546838,9550338,0,False,True,0,0.792068327577632,71.5714285714286,0.609831890783104,0.47114046937315596,0.915716719455172,0.260419803537552,WormBase,746,0.0,245.0,N2HS_J2A_split,9546092,9546838,gene
WBGene00012498,pseudogene,DOG,IV,+,3400,11610910,11614310,11610910,11614310,0,False,False,0,0.9151407310789921,197.714285714286,0.815293837328596,-0.13134517043511698,0.562122521128609,0.0545699772051762,WormBase,2010,0.0,25738.0,N2HS_J2B_split,11608900,11610910,gene
WBGene00003280,miRNA,DOG,IV,+,2500,14034107,14035201,14034107,14036607,0,True,True,0,0.915855560113198,196.57142857142898,0.8175625090564049,-0.19145707470124496,0.8360301509920179,0.0532137987059542,WormBase,99,0.0,1094.0,N2HS_J2A_split,14034008,14034107,gene
WBGene00220093,snoRNA,DOG,X,+,1300,11484600,11484826,11484600,11485900,0,False,True,0,0.07215625175347097,91.42857142857142,0.0037631021752550296,2.9590457224702202,1.19269618209138,8.394730897619281,WormBase,107,0.0,226.0,N2-J2-2__split,11484493,11484600,gene
WBGene00013154,protein_coding,DOG,II,+,1300,14993403,14994197,14993403,14994703,0,True,True,0,0.697736332907151,217.0,0.45922523391065,0.5685356882761129,0.748725608833204,0.5477823724213811,WormBase,505,0.0,794.0,N2HS_J2B_split,14992898,14993403,gene
WBGene00017659,protein_coding,DOG,V,+,1300,9097233,9098533,9097233,9098533,0,True,False,0,0.0256514518623647,82.28571428571429,0.00103059684827204,3.23404891684115,0.9662567810667659,10.7717739843985,WormBase,1226,0.0,11352.0,N2HS_J2A_split,9096007,9097233,gene
WBGene00004833,snRNA,DOG,II,+,1200,5844974,5845777,5844974,5846174,0,False,True,0,0.988478936132673,31.285714285714306,0.969344181049258,0.0437191310296537,1.13716074726778,0.00147692862673665,WormBase,109,0.0,803.0,N2HS_J2A_split,5844865,5844974,gene
WBGene00000766,protein_coding,DOG,V,+,1200,9338858,9340058,9338858,9340058,0,False,False,0,0.0317934594724241,258.285714285714,0.00135399155576026,1.3734094810450101,0.42990767267696395,10.2674317156826,WormBase,2096,0.0,6914.0,N2HS_J2A_split,9336762,9338858,gene
WBGene00012977,protein_coding,DOG,III,+,1100,11126890,11127990,11126890,11127990,0,False,False,0,1.0517560377461401e-11,224.14285714285703,7.185762043357842e-14,4.455975071393469,0.599628131547292,56.0167116057471,WormBase,7087,0.0,4885.0,N2HS_J2A_split,11119803,11126890,gene
WBGene00045159,snoRNA,DOG,V,+,1000,14092651,14092792,14092651,14093651,0,False,True,0,,9.428571428571429,0.8812593595509058,-0.315506262398222,2.12725848057064,0.0223122764771873,WormBase,79,0.0,141.0,N2HS_J2A_split,14092572,14092651,gene
WBGene00016458,protein_coding,DOG,I,+,900,10819963,10820863,10819963,10820863,0,False,False,0,8.29068503017202e-06,1530.28571428571,1.62377342881985e-07,-2.09780231312474,0.386313776869252,27.436033159506696,WormBase,2611,0.0,3400.0,N2-J2-2__split,10817352,10819963,gene
WBGene00016002,protein_coding,DOG,II,+,900,6691841,6691986,6691841,6692741,0,False,True,0,1.7885672980129502e-06,119.57142857142901,3.17714072523366e-08,4.11752872240133,0.837904933995168,30.5962081417622,WormBase,7605,0.0,145.0,N2HS_J2A_split,6684236,6691841,gene
WBGene00012663,protein_coding,DOG,III,+,900,10854561,10855461,10854561,10855461,0,False,False,0,7.755380378612571e-08,293.571428571429,1.02439549523919e-09,2.3980336912739597,0.39031224376708096,37.27788788922921,WormBase,5339,0.0,2215.0,N2HS_J2A_split,10849222,10854561,gene
WBGene00001898,protein_coding,DOG,X,+,900,14491115,14492015,14491115,14492015,0,False,False,0,0.2860791427888989,126.142857142857,0.07302153481675297,-1.87999997011094,1.09783848376637,3.2137592096831202,WormBase,1021,0.0,4970.0,N2HS_J2A_split,14490094,14491115,gene
WBGene00012734,protein_coding,DOG,I,+,900,13358674,13359574,13358674,13359574,0,False,False,0,1.3470227324032e-06,542.428571428571,2.2607915069031e-08,2.61779808916887,0.485222714919796,31.2565865010979,WormBase,9264,0.0,18202.0,N2HS_J2A_split,13349410,13358674,gene
WBGene00014115,protein_coding,DOG,I,+,800,9122398,9122524,9122398,9123198,0,False,True,0,2.4673153407517395e-19,1081.0,7.30473683210491e-22,3.8539432178663904,0.40407374264055995,92.3385514867963,WormBase,4283,0.0,126.0,N2HS_J2A_split,9118115,9122398,gene
WBGene00007027,protein_coding,DOG,III,+,700,12743929,12744629,12743929,12744629,0,False,False,0,1.9658023385025496e-15,708.428571428571,7.61071276578075e-18,5.38028736635367,0.902940015488577,74.0514548429295,WormBase,29363,0.0,2521.0,N2-J2-3__split,12714566,12743929,gene
WBGene00001749,protein_coding,DOG,III,+,700,9060181,9060881,9060181,9060881,0,False,False,0,0.0362146090220149,72.5714285714286,0.00159987338770022,2.7999451529891606,0.855529462257686,9.95989315783009,WormBase,867,0.0,21100.0,N2HS_J2A_split,9059314,9060181,gene
WBGene00004834,snRNA,DOG,II,+,700,5543707,5544173,5543707,5544407,0,False,True,0,0.879966273886198,37.2857142857143,0.754985708270845,0.553796389396658,1.71826514868287,0.0973890129534567,WormBase,109,0.0,466.0,N2HS_J2A_split,5543598,5543707,gene
WBGene00013155,pseudogene,POG,II,+,700,14993497,14994197,14993497,14994197,False,0,0,False,0.5547695101663679,197.14285714285703,0.27997477443149,0.8504059119926991,0.7585790539538491,1.16721232229984,WormBase,3247,794.0,0.0,N2HS_INP_split,14994197,14997444,gene
WBGene00220163,ncRNA,DOG,III,+,600,11238559,11239159,11238559,11239159,0,True,False,0,1.9512735479368302e-14,285.714285714286,8.44322418829417e-17,4.8832411097636514,0.6841371010535121,69.3032057956912,WormBase,108,0.0,6561.0,N2HS_J2A_split,11238451,11238559,gene
WBGene00219826,ncRNA,DOG,II,+,600,6692079,6692679,6692079,6692679,0,True,False,0,1.1087936916201699e-07,439.0,1.51509044630404e-09,2.2598923293074904,0.3712348404759411,36.51483116178311,WormBase,93,0.0,7005.0,N2HS_J2A_split,6691986,6692079,gene
WBGene00013024,protein_coding,DOG,V,+,600,14350776,14351207,14350776,14351376,0,False,True,0,2.4749230495803094e-09,242.14285714285703,2.5363593083833692e-11,3.47078938144875,0.536345116684348,44.5055595662959,WormBase,3045,0.0,431.0,N2HS_J2A_split,14347731,14350776,gene
WBGene00012718,protein_coding,DOG,III,+,600,13119042,13119642,13119042,13119642,0,False,False,0,1.3855469080057802e-14,158.142857142857,5.67976414122161e-17,6.815783937247598,1.14288573772283,70.0851955209997,WormBase,11435,0.0,778.0,N2HS_J2A_split,13107607,13119042,gene
WBGene00014954,pseudogene,DOG,V,+,500,16928999,16929167,16928999,16929499,0,False,True,0,0.0243529433272396,99.2857142857143,0.0009705682264329133,1.8225325650842301,0.55098970379598,10.882887373352599,WormBase,671,0.0,168.0,N2HS_J2A_split,16928328,16928999,gene
WBGene00220246,snoRNA,DOG,I,+,500,9122693,9123193,9122693,9123193,0,True,False,0,2.38072469877162e-12,602.571428571429,1.40967529419408e-14,4.113346247342061,0.573937191441793,59.2203628917058,WormBase,169,0.0,1971.0,N2HS_J2A_split,9122524,9122693,gene
WBGene00017245,protein_coding,DOG,II,+,500,2793471,2793971,2793471,2793971,0,False,False,0,5.99872244998483e-14,201.14285714285703,3.0055088567448506e-16,5.339764380792389,0.713642332451526,66.7996538974446,WormBase,5990,0.0,14696.0,N2HS_J2A_split,2787481,2793471,gene
WBGene00023180,tRNA,DOG,IV,+,500,2805698,2805839,2805698,2806198,0,False,True,0,0.00229833910361796,95.0,6.80446557664165e-05,3.0037136851536803,0.7346023429107981,15.864458637914,WormBase,71,0.0,141.0,N2HS_J2A_split,2805627,2805698,gene
WBGene00015800,protein_coding,DOG,X,+,500,6105526,6106026,6105526,6106026,0,False,False,0,0.000111354994025078,46.0,2.40918342800783e-06,4.4650917848788,1.0252319014431401,22.2375299838718,WormBase,4368,0.0,10278.0,N2HS_J2A_split,6101158,6105526,gene
WBGene00001922,protein_coding,DOG,IV,+,500,11325222,11325722,11325222,11325722,0,False,False,0,0.6916426889309231,34.7142857142857,0.450961744115061,-0.7889608222908879,1.0529973244025599,0.5682334682955811,WormBase,503,0.0,1335.0,N2HS_J2A_split,11324719,11325222,gene
WBGene00009277,protein_coding,DOG,I,+,400,7846923,7847323,7846923,7847323,0,False,False,0,5.56422989525895e-06,270.714285714286,1.05176743636186e-07,2.47737020411715,0.462925317339752,28.2762836154883,WormBase,6481,0.0,2052.0,N2-J2-3__split,7840442,7846923,gene
WBGene00009052,protein_coding,DOG,I,+,400,7098406,7098649,7098406,7098806,0,False,True,0,0.0217217796569558,35.7142857142857,0.0008310769716166178,3.26697741460356,1.00402793303632,11.1705118203545,WormBase,2920,0.0,243.0,N2-J2-3__split,7095486,7098406,gene
WBGene00022167,protein_coding,DOG,III,+,400,2826153,2826553,2826153,2826553,0,False,False,0,6.49905584250057e-07,246.85714285714297,1.0064582038033199e-08,2.88551490009211,0.511437076802256,32.8287393000945,WormBase,6873,0.0,917.0,N2HS_J2A_split,2819280,2826153,gene
WBGene00017930,protein_coding,DOG,V,+,400,6040582,6040982,6040582,6040982,0,False,False,0,1.39786217170604e-13,127.142857142857,7.32198359126371e-16,-4.560319586752491,0.549169011558002,65.04465639557439,WormBase,1488,0.0,2210.0,N2-J2-1__split,6039094,6040582,gene
WBGene00044131,protein_coding,DOG,V,+,300,2531174,2531474,2531174,2531474,0,False,False,0,1.1961174117566198e-09,252.285714285714,1.14408861976265e-11,3.92071153963861,0.621003567764167,46.0647443808873,WormBase,1028,0.0,8910.0,N2HS_J2A_split,2530146,2531174,gene
WBGene00009527,tRNA,DOG,X,+,300,12661247,12661547,12661247,12661547,0,False,False,0,2.41095428379314e-26,124.142857142857,3.843470732532909e-29,7.637024245794178,0.663176159302314,125.557215913356,WormBase,83,0.0,3981.0,N2HS_J2A_split,12661164,12661247,gene
WBGene00015731,protein_coding,DOG,V,+,300,2422895,2423195,2422895,2423195,0,False,False,0,1.1961174117566198e-09,252.285714285714,1.14408861976265e-11,3.92071153963861,0.621003567764167,46.0647443808873,WormBase,1028,0.0,8910.0,N2HS_J2A_split,2421867,2422895,gene
WBGene00010770,protein_coding,DOG,I,+,300,12527906,12528206,12527906,12528206,0,False,False,0,1.3470227324032e-06,140.857142857143,2.3007675912147595e-08,5.642325144207,1.5402201980236299,31.222559457112002,WormBase,9119,0.0,4763.0,N2WT_INP_split,12518787,12527906,gene
WBGene00001889,protein_coding,DOG,II,+,300,13818739,13819039,13818739,13819039,0,False,False,0,4.9418620699859597e-23,262.714285714286,1.12545253244955e-25,5.5981203897019025,0.6044030861507161,109.72549026965599,WormBase,368,0.0,808.0,N2HS_J2B_split,13818371,13818739,gene
WBGene00014366,snRNA,DOG,IV,+,300,9444763,9445063,9444763,9445063,0,False,False,0,,10.0,0.10000172465386599,2.7548729138879597,1.67351511595523,2.70551594879813,WormBase,121,0.0,6575.0,N2HS_J2A_split,9444642,9444763,gene
WBGene00015514,protein_coding,DOG,II,+,300,7791375,7791675,7791375,7791675,0,False,False,0,,5.428571428571429,0.247962228628656,2.52354019878256,2.17785113451371,1.3347483856112399,WormBase,815,0.0,3078.0,N2HS_J2A_split,7790560,7791375,gene
WBGene00001538,protein_coding,DOG,II,+,300,5319234,5319534,5319234,5319534,0,False,False,0,0.544137639509947,143.428571428571,0.269350940317428,0.7828172813822121,0.7277770762719991,1.22004948738152,WormBase,7188,0.0,3771.0,N2-J2-1__split,5312046,5319234,gene
WBGene00001755,protein_coding,DOG,II,+,300,4883358,4883658,4883358,4883658,0,False,False,0,0.74138365231135,26.857142857142897,0.529487390947027,-0.7396855017641708,1.17571363984595,0.395375244436394,WormBase,1296,0.0,391.0,N2HS_J2A_split,4882062,4883358,gene
WBGene00194981,protein_coding,DOG,III,+,300,12387721,12387891,12387721,12388021,0,False,True,0,0.000378394861222195,43.428571428571395,9.82396132528587e-06,-3.5901210581613396,0.800164765160836,19.5453491272317,WormBase,824,0.0,170.0,N2HS_J2A_split,12386897,12387721,gene
WBGene00014264,tRNA,DOG,III,+,300,11792853,11793153,11792853,11793153,0,False,False,0,1.5403746300383198e-19,113.285714285714,4.20963232987014e-22,7.51763023665262,0.820739834396364,93.4293434140834,WormBase,71,0.0,1722.0,N2HS_J2A_split,11792782,11792853,gene
WBGene00022193,protein_coding,DOG,III,+,300,2622709,2623009,2622709,2623009,0,False,False,0,0.7336202890464321,40.2857142857143,0.516758723302349,0.9321204369719228,1.4273134399869698,0.42035747856881,WormBase,2773,0.0,461.0,N2HS_J2A_split,2619936,2622709,gene
WBGene00009654,protein_coding,DOG,III,+,300,10518391,10518691,10518391,10518691,0,False,False,0,6.86744310110851e-11,513.0,5.31753735909108e-13,3.5080938891938698,0.5189621573651121,52.084040109666994,WormBase,11333,0.0,2285.0,N2HS_J2A_split,10507058,10518391,gene
WBGene00199488,ncRNA,DOG,V,+,300,6227897,6228197,6227897,6228197,0,False,False,0,,7.857142857142861,0.22196060958407,2.53247288679033,2.07939215565436,1.4916501280382202,WormBase,367,0.0,7279.0,N2HS_J2A_split,6227530,6227897,gene
WBGene00003827,protein_coding,DOG,IV,+,300,7915184,7915291,7915184,7915484,0,False,True,0,0.4452249677524471,40.1428571428571,0.184070460269492,1.0765399058737801,0.810817396254728,1.76444975137284,WormBase,4609,0.0,107.0,N2WT_INP_split,7910575,7915184,gene
WBGene00003762,protein_coding,DOG,V,+,300,11616829,11617129,11616829,11617129,0,False,False,0,,9.714285714285714,0.8303937845623779,-0.445414710573478,2.1015036688433897,0.0458801630161503,WormBase,546,0.0,6774.0,N2HS_J2A_split,11616283,11616829,gene
WBGene00001875,protein_coding,DOG,V,+,300,16043013,16043313,16043013,16043313,0,False,False,0,,15.714285714285701,0.119450793516125,2.24673117123474,1.42843347604051,2.42450730015981,WormBase,527,0.0,3860.0,N2HS_J2A_split,16042486,16043013,gene
WBGene00077466,rRNA,DOG,V,+,300,17117981,17118154,17117981,17118281,0,False,True,0,0.508982338209923,255.42857142857102,0.23525536013392198,-0.691636030849683,0.578482584514833,1.40880205861842,WormBase,118,0.0,173.0,N2HS_J2A_split,17117863,17117981,gene
WBGene00007637,protein_coding,DOG,I,+,300,11616244,11616544,11616244,11616544,0,False,False,0,6.80099002089814e-06,127.142857142857,1.3010320240388201e-07,3.9492879457537504,0.7977124683136261,27.8646797429422,WormBase,4572,0.0,4911.0,N2HS_J2A_split,11611672,11616244,gene
WBGene00044134,protein_coding,DOG,X,+,300,14519229,14519529,14519229,14519529,0,False,False,0,0.21649760098533105,18.8571428571429,0.0268891811333611,3.14944775418791,1.50462682473005,4.89791249389258,WormBase,2369,0.0,1534.0,N2WT_INP_split,14516860,14519229,gene
WBGene00016544,protein_coding,DOG,II,+,300,2155220,2155520,2155220,2155520,0,False,False,0,0.2836287499530061,33.0,0.0716238552416824,-2.0735234769244797,1.1481120575219599,3.24540801708638,WormBase,1212,0.0,11211.0,N2-J2-3__split,2154008,2155220,gene
WBGene00021598,protein_coding,DOG,II,+,300,15198075,15198375,15198075,15198375,0,False,False,0,0.734852261999949,23.0,0.517961227713469,-1.0864065925389799,1.65830081595888,0.417951004791767,WormBase,1861,0.0,9368.0,N2-J2-3__split,15196214,15198075,gene
WBGene00017499,protein_coding,DOG,V,+,200,2330930,2331130,2330930,2331130,0,False,False,0,2.29262445138201e-27,661.714285714286,2.61059491161696e-30,5.18006078388499,0.444960594175769,130.894973305398,WormBase,501,0.0,986.0,N2HS_J2A_split,2330429,2330930,gene
WBGene00008144,protein_coding,DOG,V,+,200,14691861,14692061,14691861,14692061,0,True,False,0,0.0171351349825375,81.1428571428571,0.000624372944023229,-4.76375385864224,1.6796093100130502,11.701870723132696,WormBase,2707,0.0,7096.0,N2HS_J2B_split,14689154,14691861,gene
WBGene00015228,protein_coding,DOG,I,+,200,10653043,10653243,10653043,10653243,0,False,False,0,0.0161450556577975,29.142857142857103,0.0005758504368395847,3.486278724212569,1.03601398474178,11.852465870081598,WormBase,2013,0.0,14765.0,N2HS_J2A_split,10651030,10653043,gene
WBGene00022745,protein_coding,DOG,X,+,200,4147662,4147862,4147662,4147862,0,False,False,0,0.14691134631501598,48.71428571428571,0.00966918221021169,2.32689063466117,0.907855009147338,6.69484965436718,WormBase,12529,0.0,9215.0,N2HS_J2B_split,4135133,4147662,gene
WBGene00003766,protein_coding,DOG,V,+,200,3988312,3988512,3988312,3988512,0,False,False,0,,9.428571428571429,0.0410474178691965,3.31126665378578,1.6212958628466898,4.174056229377411,WormBase,412,0.0,1065.0,N2HS_J2A_split,3987900,3988312,gene
WBGene00021382,protein_coding,DOG,I,+,200,10860769,10860969,10860769,10860969,0,True,False,0,,4.142857142857141,0.804441833742242,0.662949451062111,2.66162051526046,0.0613070891943543,WormBase,1235,0.0,6192.0,N2HS_J2A_split,10859534,10860769,gene
WBGene00014309,pseudogene,DOG,II,+,200,8789716,8789916,8789716,8789916,0,False,False,0,2.07579895353387e-11,212.0,1.5600402064818396e-13,3.45021201777614,0.469174555809308,54.4929811862855,WormBase,1946,0.0,842.0,N2HS_J2B_split,8787770,8789716,gene
WBGene00023125,tRNA,DOG,X,+,200,2531434,2531634,2531434,2531634,0,False,False,0,0.227144777482724,20.5714285714286,0.037995480513098,2.5849546616000496,1.2358744336112801,4.30522447891165,WormBase,73,0.0,5044.0,N2HS_J2A_split,2531361,2531434,gene
WBGene00014508,tRNA,DOG,X,+,200,10132750,10132950,10132750,10132950,0,False,False,0,,11.0,0.000859665173295967,5.93070492611102,1.82488233102777,11.1077759954751,WormBase,72,0.0,209.0,N2HS_J2A_split,10132678,10132750,gene
WBGene00009656,pseudogene,DOG,II,+,200,11784086,11784286,11784086,11784286,0,False,False,0,0.000194078757857322,21.4285714285714,4.77503261532599e-06,6.666795047134651,1.77413876668919,20.9254698460722,WormBase,1099,0.0,6673.0,N2WT_INP_split,11782987,11784086,gene
WBGene00004413,protein_coding,DOG,V,+,200,20480846,20481046,20480846,20481046,0,False,False,0,,4.57142857142857,0.7300539966708471,0.7775978223070009,2.25102970167432,0.119062059131437,WormBase,1157,0.0,2658.0,N2HS_J2A_split,20479689,20480846,gene
