DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_overlap_opposite_strand_local:antisense	DOG_overlap_opposite_strand_local:lincRNA	DOG_overlap_opposite_strand_local:miRNA	DOG_overlap_opposite_strand_local:ncRNA	DOG_overlap_opposite_strand_local:piRNA	DOG_overlap_opposite_strand_local:protein_coding	DOG_overlap_opposite_strand_local:pseudogene	DOG_overlap_opposite_strand_local:rRNA	DOG_overlap_opposite_strand_local:snRNA	DOG_overlap_opposite_strand_local:snoRNA	DOG_overlap_opposite_strand_local:tRNA	DOG_overlap_opposite_strand_meta:antisense	DOG_overlap_opposite_strand_meta:lincRNA	DOG_overlap_opposite_strand_meta:miRNA	DOG_overlap_opposite_strand_meta:ncRNA	DOG_overlap_opposite_strand_meta:piRNA	DOG_overlap_opposite_strand_meta:protein_coding	DOG_overlap_opposite_strand_meta:pseudogene	DOG_overlap_opposite_strand_meta:rRNA	DOG_overlap_opposite_strand_meta:snRNA	DOG_overlap_opposite_strand_meta:snoRNA	DOG_overlap_opposite_strand_meta:tRNA	DOG_overlap_same_strand_local:antisense	DOG_overlap_same_strand_local:lincRNA	DOG_overlap_same_strand_local:miRNA	DOG_overlap_same_strand_local:ncRNA	DOG_overlap_same_strand_local:piRNA	DOG_overlap_same_strand_local:protein_coding	DOG_overlap_same_strand_local:pseudogene	DOG_overlap_same_strand_local:rRNA	DOG_overlap_same_strand_local:snRNA	DOG_overlap_same_strand_local:snoRNA	DOG_overlap_same_strand_local:tRNA	DOG_overlap_same_strand_meta:antisense	DOG_overlap_same_strand_meta:lincRNA	DOG_overlap_same_strand_meta:miRNA	DOG_overlap_same_strand_meta:ncRNA	DOG_overlap_same_strand_meta:piRNA	DOG_overlap_same_strand_meta:protein_coding	DOG_overlap_same_strand_meta:pseudogene	DOG_overlap_same_strand_meta:rRNA	DOG_overlap_same_strand_meta:snRNA	DOG_overlap_same_strand_meta:snoRNA	DOG_overlap_same_strand_meta:tRNA	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	baseMean	chr	end	gene_biotype_name	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:rRNA	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:rRNA	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	lfcSE	log2FoldChange	padj	pvalue	right_int_length	sample_name	source	start	stat	strand	type
9062381	9062381	0	False	False	2200	0	0	0	0	0	['WBGene00003001']	0		0	0	0	0	0	0	0	0	['WBGene00003001']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	9060181	9060181	0	DOG	72.5714285714286	III	9060181	protein_coding	WBGene00001749	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	867	0.855529462257686	2.7999451529891606	0.0362146090220149	0.00159987338770022	21100.0	N2HS_J2A_split	WormBase	9059314	9.95989315783009	+	gene
284009	284009	0	False	False	1000	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	283009	283009	0	DOG	83.28571428571429	III	283009	protein_coding	WBGene00021752	0	0	0	0	0	0	0		0	0	0	0	0	0	['WBGene00201608']	0	0	0	0.0	0	0	0	0.0	14551	1.2592351597263	5.983492753965809	7.88229667378799e-07	1.2637400699770601e-08	1108.0	N2HS_J2B_s	WormBase	268458	32.3863043299143	+	gene
11239159	11239159	0	True	False	600	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	11238559	11238559	0	DOG	285.714285714286	III	11238559	ncRNA	WBGene00220163	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	108	0.6841371010535121	4.883241109763651	1.9512735479368302e-14	8.44322418829417e-17	6561.0	N2HS_J2A_split	WormBase	11238451	69.3032057956912	+	gene
6692679	6692679	0	True	False	600	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	6692079	6692079	0	DOG	439.0	II	6692079	ncRNA	WBGene00219826	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	93	0.3712348404759411	2.2598923293074904	1.1087936916201699e-07	1.51509044630404e-09	7005.0	N2HS_J2A_split	WormBase	6691986	36.51483116178311	+	gene
14351207	14357076	0	False	True	6300	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	['WBGene00013027']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00013025', 'WBGene00013026', 'WBGene00000877']	0	0	0	0	0	14350776	14350776	0	DOG	242.14285714285703	V	14350776	protein_coding	WBGene00013024	['WBGene00194686']	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	3045	0.536345116684348	3.47078938144875	2.4749230495803098e-09	2.5363593083833698e-11	431.0	N2HS_J2B_spl	WormBase	14347731	44.5055595662959	+	gene
13119820	13122642	0	False	True	3600	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00006985']	0	0	0	0	0	13119042	13119042	0	DOG	158.142857142857	III	13119042	protein_coding	WBGene00012718	0	0	0	0	['WBGene00173698']	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	11435	1.14288573772283	6.815783937247599	1.3855469080057802e-14	5.67976414122161e-17	778.0	N2HS_J2B_s	WormBase	13107607	70.0851955209997	+	gene
16929167	16929499	0	False	True	500	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	['WBGene00014955']	0	0	0	0	16928999	16928999	0	DOG	99.2857142857143	V	16928999	pseudogene	WBGene00014954	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	671	0.55098970379598	1.8225325650842301	0.0243529433272396	0.0009705682264329131	168.0	N2HS_J2A_split	WormBase	16928328	10.882887373352599	+	gene
9123393	9123393	0	True	False	700	0	0	0	0	0	['WBGene00014116']	0		0	0	0	0	0	0	0	0	['WBGene00014116']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	9122693	9122693	0	DOG	602.571428571429	I	9122693	snoRNA	WBGene00220246	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	169	0.573937191441793	4.113346247342061	2.38072469877162e-12	1.40967529419408e-14	1971.0	N2HS_J2B_spl	WormBase	9122524	59.2203628917058	+	gene
2794071	2794071	0	False	False	600	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	2793471	2793471	0	DOG	201.14285714285703	II	2793471	protein_coding	WBGene00017245	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	5990	0.713642332451526	5.339764380792389	5.99872244998483e-14	3.0055088567448506e-16	14696.0	N2HS_J2A_split	WormBase	2787481	66.7996538974446	+	gene
2805839	2806298	0	False	True	600	0	0	0	['WBGene00201830']	0	0	0		0	0	0	0	0	0	['WBGene00201830']	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00044488']	0	0	0	0	0	2805698	2805698	0	DOG	95.0	IV	2805698	tRNA	WBGene00023180	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	71	0.7346023429107981	3.0037136851536803	0.00229833910361796	6.80446557664165e-05	141.0	N2HS_J2A_split	WormBase	2805627	15.864458637914	+	gene
7848123	7848123	0	False	False	1200	0	0	0	0	0	['WBGene00009274']	0		0	0	0	0	0	0	0	0	['WBGene00009274']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	7846923	7846923	0	DOG	270.714285714286	I	7846923	protein_coding	WBGene00009277	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	['WBGene00014748']	0.0	0	0	0	0.0	6481	0.462925317339752	2.47737020411715	5.56422989525895e-06	1.05176743636186e-07	2052.0	N2HS_J2B_spl	WormBase	7840442	28.2762836154883	+	gene
7098649	7098806	0	False	True	400	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	['WBGene00009055']	0	0	0	0	7098406	7098406	0	DOG	35.7142857142857	I	7098406	protein_coding	WBGene00009052	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2920	1.00402793303632	3.26697741460356	0.0217217796569558	0.0008310769716166179	243.0	N2-J2-3__split	WormBase	7095486	11.1705118203545	+	gene
10947334	10947334	0	False	False	500	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	10946834	10946834	0	DOG	159.714285714286	III	10946834	protein_coding	WBGene00010923	0	0	0	0	0	0	0		0	0	0	0	0	0	['WBGene00220178']	0	0	0	0.0	0	0	0	0.0	10588	1.11421440486642	5.744413859399719	1.53556771899726e-11	1.1190655205627899e-13	612.0	N2HS_J2A_split	WormBase	10936246	55.1459053162078	+	gene
2826553	2826553	0	False	False	400	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	2826153	2826153	0	DOG	246.85714285714297	III	2826153	protein_coding	WBGene00022167	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	6873	0.511437076802256	2.88551490009211	6.49905584250057e-07	1.0064582038033199e-08	917.0	N2-J2-2__split	WormBase	2819280	32.8287393000945	+	gene
2531774	2531774	0	False	False	600	0	0	0	0	0	['WBGene00021572']	0		0	0	0	0	0	0	0	0	['WBGene00021572']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	2531174	2531174	0	DOG	252.285714285714	V	2531174	protein_coding	WBGene00044131	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1028	0.621003567764167	3.92071153963861	1.1961174117566198e-09	1.14408861976265e-11	8910.0	N2HS_J2B_spl	WormBase	2530146	46.0647443808873	+	gene
12661547	12661547	0	False	False	300	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	12661247	12661247	0	DOG	124.142857142857	X	12661247	tRNA	WBGene00009527	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	83	0.663176159302314	7.637024245794179	2.41095428379314e-26	3.8434707325329097e-29	3981.0	N2HS_J2B_spl	WormBase	12661164	125.557215913356	+	gene
2423395	2423395	0	False	False	500	0	0	0	0	0	['WBGene00005148']	0		0	0	0	0	0	0	0	0	['WBGene00005148']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	2422895	2422895	0	DOG	252.285714285714	V	2422895	protein_coding	WBGene00015731	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1028	0.621003567764167	3.92071153963861	1.1961174117566198e-09	1.14408861976265e-11	8910.0	N2HS_J2B_spl	WormBase	2421867	46.0647443808873	+	gene
12528306	12528306	0	False	False	400	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	12527906	12527906	0	DOG	140.857142857143	I	12527906	protein_coding	WBGene00010770	0	0	0	['WBGene00199394']	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	9119	1.5402201980236299	5.642325144207	1.3470227324032e-06	2.3007675912147595e-08	4763.0	N2-J2-3__split	WormBase	12518787	31.222559457112002	+	gene
2663055	2663055	0	False	False	400	0	0	0	0	0	['WBGene00003579']	0		0	0	0	0	0	0	0	0	['WBGene00003579']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	2662655	2662655	0	DOG	67.4285714285714	V	2662655	protein_coding	WBGene00020955	0	0	0	['WBGene00201661']	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	9576	0.9000714587286679	2.65037514253224	0.0385331072267129	0.0017287684180511099	1999.0	N2HS_J2A_split	WormBase	2653079	9.81731174324115	+	gene
13343574	13348237	0	True	True	4900	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00002059', 'WBGene00009952', 'WBGene00003478']	0	0	0	0	0	13343337	13343337	0	DOG	122.57142857142901	III	13343337	protein_coding	WBGene00001092	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	653	0.668848371371003	3.46997827473429	9.613190677940179e-06	1.9046859234361102e-07	237.0	N2HS_J2B_s	WormBase	13342684	27.127505331698398	+	gene
13819039	13819039	0	False	False	300	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	13818739	13818739	0	DOG	262.714285714286	II	13818739	protein_coding	WBGene00001889	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	368	0.6044030861507161	5.598120389701901	4.9418620699859597e-23	1.12545253244955e-25	808.0	N2HS_J2B_split	WormBase	13818371	109.72549026965599	+	gene
11793153	11793153	0	False	False	300	0	0	0	['WBGene00201418']	0	0	0		0	0	0	0	0	0	['WBGene00201418']	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	11792853	11792853	0	DOG	113.285714285714	III	11792853	tRNA	WBGene00014264	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	71	0.820739834396364	7.51763023665262	1.5403746300383198e-19	4.20963232987014e-22	1722.0	N2HS_J2A_split	WormBase	11792782	93.4293434140834	+	gene
10519591	10519591	0	False	False	1200	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	10518391	10518391	0	DOG	513.0	III	10518391	protein_coding	WBGene00009654	0	0	0	['WBGene00195655']	0	0	0		0	0	0	0	0	0	['WBGene00197722', 'WBGene00202046', 'WBGene00200829']	0	0	0	0.0	0	0	0	0.0	11333	0.5189621573651121	3.5080938891938698	6.86744310110851e-11	5.31753735909108e-13	2285.0	N2HS_J2B_s	WormBase	10507058	52.084040109666994	+	gene
5951433	5951491	0	True	True	500	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00019761']	0	0	0	0	0	5950991	5950991	0	DOG	143.428571428571	V	5950991	protein_coding	WBGene00004206	['WBGene00219717']	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	7517	1.0116173476316999	4.02884694531214	0.000127416791283788	2.84373617531569e-06	442.0	N2HS_J2B_spl	WormBase	5943474	21.919205588350703	+	gene
11618644	11618644	0	False	False	2400	0	0	0	0	0	['WBGene00007638']	0		0	0	0	0	0	0	0	0	['WBGene00007638']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	11616244	11616244	0	DOG	127.142857142857	I	11616244	protein_coding	WBGene00007637	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	4572	0.7977124683136261	3.9492879457537504	6.80099002089814e-06	1.3010320240388201e-07	4911.0	N2HS_J2B_spl	WormBase	11611672	27.8646797429422	+	gene
2331430	2331430	0	False	False	500	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	2330930	2330930	0	DOG	661.714285714286	V	2330930	protein_coding	WBGene00017499	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	501	0.444960594175769	5.18006078388499	2.29262445138201e-27	2.61059491161696e-30	986.0	N2HS_J2B_spl	WormBase	2330429	130.894973305398	+	gene
12486635	12486635	0	False	False	400	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	12486235	12486235	0	DOG	342.714285714286	I	12486235	protein_coding	WBGene00012104	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2426	0.944866303291859	5.051867611270691	3.35287557082615e-10	2.82524245321265e-12	637.0	N2HS_J2B_spl	WormBase	12483809	48.806345683534005	+	gene
10653343	10653343	0	False	False	300	0	0	0	0	0	['WBGene00015236']	0		0	0	0	0	0	0	0	0	['WBGene00015236']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	10653043	10653043	0	DOG	29.142857142857103	I	10653043	protein_coding	WBGene00015228	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2013	1.03601398474178	3.4862787242125695	0.0161450556577975	0.0005758504368395849	14765.0	N2HS_J2B_spl	WormBase	10651030	11.852465870081598	+	gene
8790558	8800716	0	True	True	11000	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	['WBGene00008557', 'WBGene00008558']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00008563']	0	0	0	0	0	8789716	8789716	0	DOG	212.0	II	8789716	pseudogene	WBGene00014309	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1946	0.469174555809308	3.45021201777614	2.07579895353387e-11	1.5600402064818398e-13	842.0	N2HS_J2B_sp	WormBase	8787770	54.4929811862855	+	gene
11784286	11784286	0	False	False	200	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	11784086	11784086	0	DOG	21.4285714285714	II	11784086	pseudogene	WBGene00009656	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1099	1.77413876668919	6.666795047134651	0.000194078757857322	4.77503261532599e-06	6673.0	N2HS_J2A_split	WormBase	11782987	20.9254698460722	+	gene
134265	134265	0	False	False	200	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	134065	134065	0	DOG	625.714285714286	I	134065	protein_coding	WBGene00003229	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	6768	0.39684802006621794	3.3577666392845	2.2611773017211702e-14	1.02991450772998e-16	272.0	N2HS_J2A_split	WormBase	127297	68.9113297198405	+	gene
8850464	8851753	0	False	True	3400	0	0	0	0	0	['WBGene00001925']	0		0	0	0	0	0	0	0	0	['WBGene00001925']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00001926']	0	0	0	0	0	8848353	8848353	0	DOG	326.0	V	8848353	protein_coding	WBGene00001923	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	410	1.13599266474146	8.23028354049344	1.66344152156959e-23	3.40946793307363e-26	2111.0	N2HS_J2B_spl	WormBase	8847943	112.092940402488	+	gene
8892338	8923948	0	True	True	33500	0	0	0	['WBGene00202351']	0	['WBGene00001895']	0		0	0	0	0	0	0	['WBGene00202351', 'WBGene00196434', 'WBGene00201643']	0	['WBGene00001895', 'WBGene00001894', 'WBGene00001891', 'WBGene00003386', 'WBGene00019204']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	['WBGene00199443', 'WBGene00200244', 'WBGene00197248', 'WBGene00196081', 'WBGene00200070']	0	['WBGene00001896', 'WBGene00001893', 'WBGene00001892', 'WBGene00019448', 'WBGene00019445', 'WBGene00019444', 'WBGene00019443', 'WBGene00019203']	0	0	0	0	0	8890448	8890448	0	DOG	326.0	V	8890448	protein_coding	WBGene00001901	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	410	1.13599266474146	8.23028354049344	1.66344152156959e-23	3.40946793307363e-26	1890.0	N2HS_J2B_spl	WormBase	8890038	112.092940402488	+	gene
11961559	11961559	0	False	False	600	0	0	0	0	0	['WBGene00012219']	0		0	0	0	0	0	0	0	0	['WBGene00012219']	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	11960959	11960959	0	DOG	2188.71428571429	II	11960959	snoRNA	WBGene00045127	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	61	0.677948153585757	3.2132972195993594	0.000176312275174402	4.21607581264226e-06	1152.0	N2HS_J2B_sp	WormBase	11960898	21.164011222497898	+	gene
12970438	12970438	0	False	False	200	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	12970238	12970238	0	DOG	106.285714285714	I	12970238	protein_coding	WBGene00001234	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1317	0.663356474735825	2.15155626609417	0.0263770359188542	0.00108727932163803	882.0	N2-J2-1__split	WormBase	12968921	10.672706187891901	+	gene
3070134	3070134	0	False	True	800	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	0	0	['WBGene00022072']	0		0	0	0	3069876	3069876	0	DOG	1861.14285714286	IV	3076307	protein_coding	WBGene00235279	0	0	0	0	0	['WBGene00022066']	0	0.0	0	0	0	0	0	0	0	0	0	0		0	0	0	258.0	6173	1.11761309462793	9.028122045997529	1.02240583460428e-09	6.84507862486127e-12	0.0	N2HS_J2B_sp	WormBase	3070134	47.071297799263604	-	gene
4784233	4784233	0	True	False	1300	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	0	0	0	0		0	0	0	4782933	4782933	0	DOG	160.0	IV	4788692	protein_coding	WBGene00003694	0	0	0	['WBGene00201848']	['WBGene00172645']	0	0	0.0	0	0	0	0	0	0	0	['WBGene00169034']	0	0		0	0	0	4150.0	4459	0.522209598216242	2.7839015884458704	6.76751604845436e-06	7.51717394304881e-08	0.0	N2HS_J2B_sp	WormBase	4784233	28.9266444496795	-	gene
5647432	5647432	0	False	True	3000	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00015253']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	0	['WBGene00168860', 'WBGene00168973', 'WBGene00174660', 'WBGene00165726', 'WBGene00169150']	['WBGene00005086']	0		0	0	0	5647246	5647246	0	DOG	12.5714285714286	IV	5648910	pseudogene	WBGene00005084	0	0	0	0	['WBGene00165317', 'WBGene00172564']	0	0	0.0	0	0	0	0	0	0	0	['WBGene00170531']	0	0		0	0	0	186.0	1478	2.07981689236868	6.734672296038231	0.0165134478697884	0.000407056992529782	0.0	N2HS_J2B_sp	WormBase	5647432	12.499518146316099	-	gene
9463951	9463951	0	False	False	300	0.0	0	0	0	0	['WBGene00009542']	0	0	0	0	0	0	0	0	0	0	['WBGene00009542']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	0	0	0	0		0	0	0	9463651	9463651	0	DOG	6369.0	IV	9467518	protein_coding	WBGene00009543	0	0	0	['WBGene00199726']	['WBGene00166720']	0	0	0.0	0	0	0	0	0	0	0	['WBGene00172968']	0	0		['WBGene00014367']	0	0	2236.0	3567	0.728563631233676	5.389765589506849	2.12854615755559e-09	1.52224086130725e-11	0.0	N2HS_J2B_sp	WormBase	9463951	45.505329240679394	-	gene
4446637	4446637	0	False	False	800	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	0	0	0	0		0	0	0	4445837	4445837	0	DOG	544.285714285714	III	4449943	protein_coding	WBGene00000463	0	0	0	['WBGene00200894']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0		0	0	['WBGene00014268']	7094.0	3306	0.375737530814969	3.82965452618609	1.75852271369209e-20	4.8164042675681103e-23	0.0	N2HS_J2B_s	WormBase	4446637	97.7211903897352	-	gene
6509699	6509699	0	False	False	300	0.0	0	0	0	0	['WBGene00017756']	0	0	0	0	0	0	0	0	0	0	['WBGene00017756']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0		0.0	0.0	0	0	0	0	0	0	0	0		0	0	0	6509399	6509399	0	DOG	35.4285714285714	III	6514768	protein_coding	WBGene00000044	0	0	0	['WBGene00200078']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0		0	0	['WBGene00023093']	8080.0	5069	1.0532674545609901	3.92509685498579	0.0112585385479274	0.000264140205991767	0.0	N2HS_J2B_s	WormBase	6509699	13.3089644440609	-	gene
